[5] ['1/7', '5/9', '8/9', '7/4', '6'] -> ((8/9 - (5/9 / 7/4)) / (1/7 / 6))
[5248] ['1/7', '7/6', '7/5', '8/3', '5'] -> ((7/6 * 8/3) * (5 * (1/7 + 7/5)))
[5249] ['2/9', '7/6', '7/6', '7/4', '2'] -> ((7/6 + (7/4 / 7/6)) / (2/9 / 2))
[5250] ['6/7', '7/6', '5/3', '8/3', '4'] -> (4 / (7/6 * (8/3 - (6/7 + 5/3))))
[5251] ['1/3', '1/3', '6/7', '4', '9/2'] -> (9/2 * ((1/3 + 1/3) + (4 / 6/7)))
[5252] ['8/9', '8/7', '3/2', '3', '7/2'] -> ((8/7 / 3/2) / (8/9 - (3 / 7/2)))
[5253] ['1/3', '5/9', '3/4', '8/7', '3'] -> (3 / ((5/9 * 3/4) - (1/3 / 8/7)))
[5254] ['1/4', '7/8', '9/7', '9/4', '8'] -> ((8 - (9/4 / (7/8 * 9/7))) / 1/4)
[5255] ['7/9', '6/5', '7/4', '7/3', '6'] -> ((7/9 * 6) / ((7/3 / 6/5) - 7/4))
[5256] ['1/3', '5/9', '3/4', '6/5', '3'] -> ((6/5 * 3) / (3/4 - (1/3 / 5/9)))
[5257] ['1/7', '7/6', '7/5', '9/2', '5'] -> ((7/5 * (1/7 + 5)) * (9/2 - 7/6))
[5258] ['6/7', '7/6', '7/4', '7/4', '4'] -> ((4 / 7/6) / ((7/4 / 7/4) - 6/7))
[5259] ['2/9', '1/4', '7/4', '7/4', '5'] -> (2/9 / ((7/4 / (7/4 + 5)) - 1/4))
[5260] ['1/6', '2/7', '2/5', '9/7', '4'] -> (4 + ((2/7 + (9/7 / 1/6)) / 2/5))
[5261] ['2/9', '7/6', '7/6', '2', '7/3'] -> (((7/6 / 7/6) + (2 + 7/3)) / 2/9)
[5262] ['1/4', '7/8', '9/7', '5/2', '8'] -> (((8 - 9/7) / 1/4) - (5/2 / 7/8))
[5263] ['1/3', '1/3', '7/8', '8/7', '4'] -> (((8/7 / 1/3) + (4 / 7/8)) / 1/3)
[5264] ['6/7', '7/6', '7/4', '9/4', '4'] -> ((7/6 + (6/7 * 7/4)) * (9/4 * 4))
[5265] ['1/3', '5/9', '3/4', '5/4', '3'] -> ((5/4 + ((3/4 + 3) / 5/9)) / 1/3)
[5266] ['1/6', '2/7', '2/5', '3/2', '4'] -> ((1/6 + 3/2) * (2/5 + (4 / 2/7)))
[5267] ['1/4', '7/8', '9/7', '9/2', '8'] -> (8 + (9/2 / (9/7 * (1/4 * 7/8))))
[5268] ['1/7', '1/6', '5/8', '9/2', '9'] -> ((9/2 + (9 / (1/7 / 1/6))) / 5/8)
[5269] ['3/7', '4/7', '7/8', '3/2', '4'] -> (4 / ((3/7 / 4/7) - (7/8 / 3/2)))
[5270] ['2/9', '7/6', '7/6', '2', '7/2'] -> (((7/6 * 2) + (7/2 / 7/6)) / 2/9)
[5271] ['1/8', '1/7', '2/9', '5/8', '5'] -> ((5/8 + (1/8 / 1/7)) + (5 / 2/9))
[5272] ['8/7', '3/2', '3/2', '8/5', '2'] -> (3/2 / ((3/2 / 8/7) - (2 / 8/5)))
[5273] ['1/3', '1/3', '7/8', '5/4', '4'] -> ((5/4 * 4) / (7/8 - (1/3 + 1/3)))
[5274] ['1/7', '7/6', '3/2', '9/4', '5'] -> ((5 / (3/2 - (1/7 + 7/6))) - 9/4)
[5275] ['2/9', '7/6', '7/6', '2', '9/2'] -> (9/2 + ((2 + (7/6 + 7/6)) / 2/9))
[5276] ['8/7', '3/2', '3/2', '5/3', '2'] -> ((8/7 * (3/2 + 2)) / (5/3 - 3/2))
[5277] ['1/7', '2/3', '5/7', '8/7', '6'] -> (8/7 / ((1/7 * (6 - 2/3)) - 5/7))
[5278] ['1/3', '5/9', '3/4', '7/5', '3'] -> ((7/5 * (1/3 + 3)) / (3/4 - 5/9))
[5279] ['8/9', '8/7', '8/5', '9/4', '3'] -> ((8/7 + 8/5) * (9/4 * (8/9 + 3)))
[5280] ['1/7', '1/6', '2/3', '3/4', '9'] -> ((9 / 3/4) / ((1/6 / 1/7) - 2/3))
[5281] ['6/7', '7/6', '9/5', '9/5', '4'] -> ((4 / 7/6) / ((9/5 / 9/5) - 6/7))
[5282] ['1/4', '7/8', '4/3', '9/5', '8'] -> (8 / ((4/3 / (7/8 - 1/4)) - 9/5))
[5283] ['8/7', '3/2', '3/2', '7/4', '2'] -> ((3/2 / 2) / ((7/4 / 8/7) - 3/2))
[5284] ['1/3', '5/9', '3/4', '8/5', '3'] -> ((1/3 + 3) / ((5/9 * 8/5) - 3/4))
[5285] ['1/7', '7/6', '8/5', '8/5', '5'] -> ((5 - (8/5 / 8/5)) / (1/7 * 7/6))
[5286] ['1/7', '2/3', '5/7', '5/4', '6'] -> (((2/3 * 6) - (5/7 / 5/4)) / 1/7)
[5287] ['2/9', '7/6', '6/5', '5/4', '2'] -> ((7/6 + (6/5 * 5/4)) / (2/9 / 2))
[5288] ['7/9', '6/5', '9/5', '8/3', '6'] -> (6/5 / (9/5 - (6 * (7/9 / 8/3))))
[5289] ['1/7', '7/6', '8/5', '5/3', '5'] -> (8/5 * (5 + (5/3 / (1/7 * 7/6))))
[5290] ['6/7', '7/6', '9/5', '7/3', '4'] -> ((9/5 * 4) * (7/3 + (6/7 * 7/6)))
[5291] ['2/9', '1/4', '9/5', '9/2', '5'] -> (1/4 + ((9/2 + 5) / (2/9 * 9/5)))
[5292] ['8/7', '3/2', '3/2', '2', '9/4'] -> ((2 * 9/4) / (3/2 - (3/2 / 8/7)))
[5293] ['1/7', '2/3', '5/7', '7/5', '6'] -> ((2/3 + 6) * ((5/7 / 1/7) - 7/5))
[5294] ['1/7', '7/6', '8/5', '7/4', '5'] -> ((7/6 + 7/4) * (8/5 * (1/7 + 5)))
[5295] ['1/3', '1/3', '7/8', '9/4', '4'] -> ((1/3 * 4) / ((7/8 / 9/4) - 1/3))
[5296] ['7/9', '6/5', '9/4', '7/3', '6'] -> (6 / ((7/3 / (7/9 * 6/5)) - 9/4))
[5297] ['4/9', '7/9', '1', '7/4', '8/3'] -> (8/3 / (1 - (4/9 + (7/9 / 7/4))))
[5298] ['6/7', '7/6', '9/5', '5/2', '4'] -> ((6/7 + (9/5 / 7/6)) * (5/2 * 4))
[5299] ['1/4', '7/8', '7/5', '7/4', '8'] -> ((8 + (7/4 / 1/4)) / (7/8 / 7/5))
[5300] ['8/9', '8/7', '8/5', '3', '7/2'] -> ((8/5 * 7/2) * (3 + (8/7 / 8/9)))
[5301] ['8/7', '3/2', '3/2', '2', '7/3'] -> ((3/2 / 3/2) / ((7/3 / 8/7) - 2))
[5302] ['2/9', '1/4', '9/4', '9/4', '5'] -> ((5 + (2/9 * (9/4 + 9/4))) / 1/4)
[5303] ['1/3', '5/9', '7/9', '7/9', '3'] -> ((3 + (7/9 / 1/3)) / (7/9 - 5/9))
[5304] ['3/7', '4/7', '8/9', '8/9', '4'] -> (((8/9 * 4) / (4/7 - 3/7)) - 8/9)
[5305] ['1/3', '1/3', '7/8', '7/3', '4'] -> (4 / (7/8 * (1/3 - (1/3 / 7/3))))
[5306] ['6/7', '7/6', '9/5', '8/3', '4'] -> ((9/5 * 8/3) * (4 + (6/7 * 7/6)))
[5307] ['1/7', '2/3', '5/7', '5/3', '6'] -> (6 * ((2/3 - 5/3) + (5/7 / 1/7)))
[5308] ['1/4', '7/8', '7/5', '9/4', '8'] -> ((1/4 + 9/4) * (8 + (7/5 / 7/8)))
[5309] ['8/7', '3/2', '3/2', '2', '8/3'] -> (2 / ((8/3 / 8/7) - (3/2 * 3/2)))
[5310] ['3/7', '4/7', '8/9', '9/8', '4'] -> ((4 / (9/8 * (4/7 - 3/7))) - 8/9)
[5311] ['8/9', '8/7', '5/3', '5/3', '3'] -> (5/3 / ((3 / 8/7) - (8/9 + 5/3)))
[5312] ['6/7', '7/6', '9/5', '7/2', '4'] -> ((9/5 * 7/2) * ((7/6 * 4) - 6/7))
[5313] ['1/3', '1/3', '8/9', '9/8', '4'] -> (((4 / 9/8) - 8/9) / (1/3 * 1/3))
[5314] ['1/7', '1/6', '2/3', '6/5', '9'] -> ((9 / (2/3 - (1/7 + 1/6))) - 6/5)
[5315] ['1/6', '2/7', '3/7', '9/8', '4'] -> (((3/7 / 4) + (9/8 / 1/6)) / 2/7)
[5316] ['1/4', '7/8', '7/5', '5/2', '8'] -> (8 + ((7/5 * 5/2) / (1/4 * 7/8)))
[5317] ['8/7', '3/2', '8/5', '8/5', '2'] -> (8/5 / ((8/5 / 8/7) - (2 / 3/2)))
[5318] ['1/7', '2/3', '5/7', '9/5', '6'] -> ((6 - (2/3 * 9/5)) / (1/7 / 5/7))
[5319] ['2/9', '7/6', '6/5', '7/4', '2'] -> (2 / (7/4 - (6/5 * (2/9 + 7/6))))
[5320] ['3/7', '4/7', '8/9', '7/6', '4'] -> ((4 / 3/7) / ((8/9 / 4/7) - 7/6))
[5321] ['2/9', '1/4', '7/3', '7/3', '5'] -> (((7/3 * (5 - 7/3)) - 2/9) / 1/4)
[5322] ['6/7', '7/6', '9/5', '4', '9/2'] -> ((9/5 + 9/2) * ((7/6 * 4) - 6/7))
[5323] ['1/3', '1/3', '8/9', '6/5', '4'] -> ((4 + (8/9 / 1/3)) / (1/3 / 6/5))
[5324] ['3/7', '4/7', '8/9', '6/5', '4'] -> (4 / (6/5 * (8/9 - (3/7 / 4/7))))
[5325] ['1/7', '1/6', '2/3', '9/7', '9'] -> (((1/6 * 9) + (9/7 / 2/3)) / 1/7)
[5326] ['1/4', '7/8', '7/5', '7/2', '8'] -> ((1/4 + 7/2) * (8 - (7/5 / 7/8)))
[5327] ['2/9', '7/6', '6/5', '2', '9/4'] -> ((6/5 + 2) * (9/4 + (7/6 / 2/9)))
[5328] ['1/7', '2/3', '5/7', '5/2', '6'] -> ((5/7 / 1/7) + (6 * (2/3 + 5/2)))
[5329] ['6/7', '7/6', '9/4', '9/4', '4'] -> ((4 / 7/6) / ((9/4 / 9/4) - 6/7))
[5330] ['1/6', '2/7', '3/7', '9/5', '4'] -> ((4 + (2/7 / 1/6)) / (3/7 / 9/5))
[5331] ['7/9', '6/5', '7/3', '5/2', '6'] -> (5/2 * (6 + (7/3 / (7/9 / 6/5))))
[5332] ['1/3', '5/9', '7/9', '4/3', '3'] -> ((4/3 + (5/9 + 7/9)) / (1/3 / 3))
[5333] ['8/9', '8/7', '5/3', '7/3', '3'] -> (5/3 / (3 - (8/9 + (7/3 / 8/7))))
[5334] ['2/9', '1/4', '7/3', '7/2', '5'] -> ((7/2 + (1/4 * (7/3 + 5))) / 2/9)
[5335] ['3/7', '4/7', '8/9', '9/7', '4'] -> ((9/7 * 4) / ((4/7 / 8/9) - 3/7))
[5336] ['6/7', '7/6', '9/4', '5/2', '4'] -> ((7/6 * 9/4) * ((5/2 * 4) - 6/7))
[5337] ['1/4', '7/8', '3/2', '8/5', '8'] -> ((8/5 + 8) / (1/4 / (3/2 - 7/8)))
[5338] ['8/7', '3/2', '8/5', '2', '9/4'] -> ((2 / (8/7 - (8/5 / 3/2))) - 9/4)
[5339] ['1/7', '1/6', '2/3', '3/2', '9'] -> (((2/3 + 3/2) / 1/7) - (1/6 - 9))
[5340] ['2/9', '7/6', '6/5', '2', '8/3'] -> ((8/3 / 2/9) / ((2 / 6/5) - 7/6))
[5341] ['1/8', '1/7', '2/9', '3/2', '5'] -> (((5 / 2/9) - 3/2) / (1/8 / 1/7))
[5342] ['2/9', '1/4', '5/2', '5/2', '5'] -> ((1/4 + (5/2 / 2/9)) + (5/2 * 5))
[5343] ['1/7', '7/6', '5/3', '8/3', '5'] -> ((5 + (5/3 - 8/3)) / (1/7 * 7/6))
[5344] ['1/3', '5/9', '7/9', '5/3', '3'] -> ((1/3 + (5/3 * 3)) / (7/9 - 5/9))
[5345] ['6/7', '7/6', '7/3', '7/3', '4'] -> ((4 / 7/6) / ((7/3 / 7/3) - 6/7))
[5346] ['1/6', '2/7', '4/9', '1/2', '4'] -> (1/6 / (4/9 - (1/2 / (2/7 * 4))))
[5347] ['8/7', '3/2', '8/5', '2', '5/2'] -> ((3/2 + 2) * (5/2 * (8/7 + 8/5)))
[5348] ['1/4', '7/8', '8/5', '9/4', '8'] -> ((8 / (7/8 - (1/4 * 9/4))) - 8/5)
[5349] ['3/7', '4/7', '8/9', '5/3', '4'] -> (4 / (5/3 - (4/7 / (3/7 * 8/9))))
[5350] ['1/3', '1/3', '8/9', '9/5', '4'] -> ((8/9 * 4) / (1/3 - (1/3 / 9/5)))
[5351] ['1/7', '1/6', '2/3', '7/4', '9'] -> ((2/3 + (1/7 / 1/6)) * (7/4 * 9))
[5352] ['8/9', '8/7', '5/3', '3', '9/2'] -> ((8/7 + (8/9 * 9/2)) * (5/3 + 3))
[5353] ['7/9', '6/5', '5/2', '7/2', '6'] -> ((6 / (7/9 / 7/2)) - (6/5 * 5/2))
[5354] ['1/8', '1/7', '2/9', '5/3', '5'] -> ((5/3 / (1/7 * 5)) / (2/9 - 1/8))
[5355] ['1/4', '7/8', '8/5', '7/3', '8'] -> (8 / ((7/3 / 8/5) - (1/4 + 7/8)))
[5356] ['1/7', '7/6', '7/4', '9/4', '5'] -> ((7/6 * (1/7 + 5)) * (7/4 + 9/4))
[5357] ['2/9', '1/4', '7/2', '9/2', '5'] -> (((2/9 + 5) + (7/2 / 9/2)) / 1/4)
[5358] ['1/6', '2/7', '4/9', '3/5', '4'] -> ((4 / (3/5 - 4/9)) - (2/7 / 1/6))
[5359] ['7/9', '6/5', '8/3', '8/3', '6'] -> (8/3 * ((7/9 + 6) + (8/3 / 6/5)))
[5360] ['8/7', '3/2', '8/5', '2', '9/2'] -> ((8/7 + 8/5) * (2 + (3/2 * 9/2)))
[5361] ['1/4', '7/8', '8/5', '9/2', '8'] -> (7/8 + ((1/4 + 8/5) * (9/2 + 8)))
[5362] ['6/7', '7/6', '4', '9/2', '9/2'] -> ((4 / 7/6) / ((9/2 / 9/2) - 6/7))
[5363] ['1/7', '2/3', '3/4', '7/5', '6'] -> ((6 / 3/4) / ((2/3 / 7/5) - 1/7))
[5364] ['1/3', '5/9', '7/9', '5/2', '3'] -> ((3 + (7/9 / 1/3)) / (5/9 / 5/2))
[5365] ['7/9', '6/5', '8/3', '7/2', '6'] -> ((7/9 + (8/3 / 6/5)) + (7/2 * 6))
[5366] ['8/9', '8/7', '7/4', '9/4', '3'] -> ((7/4 * 9/4) * (3 * (8/9 + 8/7)))
[5367] ['3/7', '4/7', '8/9', '9/4', '4'] -> ((4/7 + (8/9 * 9/4)) / (3/7 / 4))
[5368] ['6/7', '6/5', '6/5', '6/5', '4'] -> ((6/5 * 4) / ((6/5 / 6/7) - 6/5))
[5369] ['4/9', '7/9', '1', '7/3', '5/2'] -> ((7/9 + 1) / (4/9 * (5/2 - 7/3)))
[5370] ['1/3', '1/3', '9/8', '6/5', '4'] -> (1/3 / (9/8 - (4 * (1/3 / 6/5))))
[5371] ['1/7', '7/6', '7/4', '7/2', '5'] -> (5 / (1/7 * (7/2 - (7/6 * 7/4))))
[5372] ['1/6', '2/7', '4/9', '3/4', '4'] -> ((1/6 + (4 / (2/7 / 3/4))) / 4/9)
[5373] ['1/7', '1/6', '5/7', '5/7', '9'] -> ((5/7 + 9) / (5/7 - (1/7 + 1/6)))
[5374] ['1/4', '7/8', '5/3', '5/2', '8'] -> (8 / (((7/8 * 5/3) / 5/2) - 1/4))
[5375] ['7/9', '6/5', '7/2', '7/2', '6'] -> (6 / ((7/2 / (7/9 * 6/5)) - 7/2))
[5376] ['1/8', '1/7', '2/9', '9/4', '5'] -> (((5 - 1/8) / 1/7) - (9/4 / 2/9))
[5377] ['2/9', '2/7', '2/7', '3/7', '5'] -> ((3/7 + (5 / (2/9 / 2/7))) / 2/7)
[5378] ['1/7', '2/3', '3/4', '7/4', '6'] -> (6 / ((2/3 * 3/4) - (1/7 * 7/4)))
[5379] ['1/7', '7/6', '9/5', '9/5', '5'] -> ((5 - (9/5 / 9/5)) / (1/7 * 7/6))
[5380] ['3/7', '4/7', '8/9', '7/2', '4'] -> ((4/7 / 3/7) / ((8/9 * 4) - 7/2))
[5381] ['8/9', '8/7', '7/4', '7/3', '3'] -> (7/3 / (((3 - 8/9) / 8/7) - 7/4))
[5382] ['1/7', '1/6', '5/7', '4/5', '9'] -> ((9 - 5/7) / (1/6 + (1/7 / 4/5)))
[5383] ['1/8', '1/7', '2/9', '7/3', '5'] -> ((1/7 * 5) / (1/8 - (2/9 / 7/3)))
[5384] ['7/9', '6/5', '7/2', '9/2', '6'] -> (6/5 * ((9/2 * (6 - 7/9)) - 7/2))
[5385] ['2/9', '7/6', '5/4', '2', '9/4'] -> (9/4 + ((7/6 + 5/4) / (2/9 / 2)))
[5386] ['4/9', '7/9', '1', '5/2', '7/2'] -> ((5/2 + 7/2) / (4/9 / (7/9 + 1)))
[5387] ['1/3', '1/3', '9/8', '8/5', '4'] -> (4 / ((1/3 * 9/8) - (1/3 / 8/5)))
[5388] ['1/8', '1/7', '2/9', '5/2', '5'] -> ((5 / (1/8 + 5/2)) / (2/9 - 1/7))
[5389] ['7/9', '6/5', '9/2', '9/2', '6'] -> (6 / ((9/2 / 6/5) - (7/9 * 9/2)))
[5390] ['3/7', '4/7', '9/8', '7/6', '4'] -> (4 / (((7/6 - 3/7) / 4/7) - 9/8))
[5391] ['2/9', '7/6', '5/4', '2', '7/3'] -> (5/4 + ((2 + 7/3) / (2/9 / 7/6)))
[5392] ['8/7', '3/2', '5/3', '2', '8/3'] -> (8/7 / ((2 / (8/3 - 3/2)) - 5/3))
[5393] ['6/7', '6/5', '6/5', '8/5', '4'] -> ((6/5 * 4) / (8/5 - (6/5 / 6/7)))
[5394] ['1/7', '2/3', '3/4', '8/3', '6'] -> ((8/3 / 1/7) + (6 * (2/3 / 3/4)))
[5395] ['1/7', '1/6', '5/7', '8/9', '9'] -> (8/9 / (1/6 * (1/7 + (5/7 / 9))))
[5396] ['4/9', '7/9', '1', '5/2', '9/2'] -> ((9/2 + (1 + 5/2)) / (7/9 - 4/9))
[5397] ['1/3', '1/3', '9/8', '7/4', '4'] -> (9/8 * (1/3 + (4 / (1/3 / 7/4))))
[5398] ['1/6', '2/7', '4/9', '8/9', '4'] -> (((4/9 + 8/9) / (1/6 * 2/7)) - 4)
[5399] ['8/9', '8/7', '7/4', '3', '9/2'] -> ((7/4 * 3) * (9/2 * (8/9 * 8/7)))
[5400] ['1/8', '1/7', '2/9', '8/3', '5'] -> ((1/7 / 2/9) * ((5 / 1/8) - 8/3))
[5401] ['1/3', '1/3', '9/8', '9/5', '4'] -> (4 / (9/8 * (1/3 - (1/3 / 9/5))))
[5402] ['1/4', '7/8', '9/5', '8/3', '8'] -> ((9/5 * 8/3) * (8 * (7/8 - 1/4)))
[5403] ['1/7', '7/6', '9/5', '9/2', '5'] -> (5 * (9/2 + (9/5 * (1/7 * 7/6))))
[5404] ['1/3', '5/9', '4/5', '5/4', '3'] -> ((5/4 + (3 / (5/9 * 4/5))) / 1/3)
[5405] ['1/8', '1/7', '2/9', '7/2', '5'] -> ((5 / (1/8 + 1/7)) / (2/9 * 7/2))
[5406] ['4/9', '7/9', '1', '7/2', '7/2'] -> ((7/2 + (1 + 7/2)) / (7/9 - 4/9))
[5407] ['1/7', '2/3', '7/9', '4/5', '6'] -> (6 / ((2/3 / (7/9 - 1/7)) - 4/5))
[5408] ['7/9', '5/4', '5/4', '7/5', '6'] -> ((5/4 + (5/4 / 7/9)) * (7/5 * 6))
[5409] ['3/7', '4/7', '9/8', '3/2', '4'] -> (4/7 / ((4 * (3/7 / 9/8)) - 3/2))
[5410] ['1/4', '7/8', '9/5', '9/2', '8'] -> (8 / ((1/4 / 9/5) + (7/8 / 9/2)))
[5411] ['1/3', '1/3', '8/7', '8/7', '4'] -> (((8/7 / 1/3) + (8/7 * 4)) / 1/3)
[5412] ['1/7', '2/3', '7/9', '7/8', '6'] -> (2/3 / (7/9 - (6 * (1/7 * 7/8))))
[5413] ['1/6', '2/7', '4/9', '5/4', '4'] -> ((4 / (2/7 * 4/9)) - (5/4 / 1/6))
[5414] ['1/3', '5/9', '4/5', '3/2', '3'] -> (4/5 / ((1/3 - 3) + (3/2 / 5/9)))
[5415] ['6/7', '6/5', '6/5', '7/3', '4'] -> (4 * (6/5 + (7/3 * (6/7 + 6/5))))
[5416] ['1/7', '7/6', '5/2', '5/2', '5'] -> ((5 - (5/2 / 5/2)) / (1/7 * 7/6))
[5417] ['3/7', '4/7', '9/8', '5/3', '4'] -> (4 / (5/3 - (9/8 / (3/7 / 4/7))))
[5418] ['2/9', '7/6', '9/7', '3/2', '2'] -> ((3/2 + (7/6 * (9/7 + 2))) / 2/9)
[5419] ['1/3', '5/9', '4/5', '5/3', '3'] -> ((5/3 + (3 / 1/3)) / (5/9 * 4/5))
[5420] ['1/8', '1/7', '1/4', '2/5', '5'] -> (5 * ((1/4 / 1/8) + (2/5 / 1/7)))
[5421] ['2/9', '2/7', '2/7', '6/7', '5'] -> ((6/7 / (2/7 + 2/7)) + (5 / 2/9))
[5422] ['8/7', '3/2', '9/5', '9/5', '2'] -> ((9/5 / 3/2) / (9/5 - (2 / 8/7)))
[5423] ['1/7', '7/6', '8/3', '8/3', '5'] -> ((5 - (8/3 / 8/3)) / (1/7 * 7/6))
[5424] ['1/6', '2/7', '4/9', '4/3', '4'] -> ((1/6 + (4 / (2/7 * 4/3))) / 4/9)
[5425] ['3/7', '4/7', '9/8', '7/4', '4'] -> ((3/7 * 4) / ((9/8 / 7/4) - 4/7))
[5426] ['7/9', '5/4', '5/4', '7/4', '6'] -> (6 / ((5/4 + 5/4) - (7/4 / 7/9)))
[5427] ['8/7', '3/2', '9/5', '2', '9/4'] -> ((3/2 / ((8/7 * 9/5) - 2)) - 9/4)
[5428] ['1/8', '1/7', '1/4', '4/9', '5'] -> ((5 + (1/4 / 1/7)) / (1/8 / 4/9))
[5429] ['1/7', '1/6', '5/7', '8/3', '9'] -> ((5/7 + 9) / (1/7 * (1/6 + 8/3)))
[5430] ['8/9', '8/7', '9/5', '3', '7/2'] -> ((8/7 + (8/9 * 3)) * (9/5 * 7/2))
[5431] ['7/9', '5/4', '5/4', '9/5', '6'] -> ((5/4 + (7/9 * 5/4)) * (9/5 * 6))
[5432] ['4/9', '4/5', '4/5', '1', '8/7'] -> ((4/5 / 4/9) / ((1 / 8/7) - 4/5))
[5433] ['2/9', '2/7', '2/7', '8/9', '5'] -> ((5 + (2/7 / 2/7)) / (2/9 / 8/9))
[5434] ['8/9', '8/7', '9/5', '3', '9/2'] -> ((8/7 + (8/9 * 3)) * (9/5 + 9/2))
[5435] ['1/3', '1/3', '8/7', '3/2', '4'] -> (((3/2 / 1/3) + (4 / 8/7)) / 1/3)
[5436] ['1/7', '1/6', '3/4', '3/4', '9'] -> (9 * ((1/6 / 1/7) + (3/4 + 3/4)))
[5437] ['1/7', '2/3', '7/9', '5/4', '6'] -> (6 / (5/4 - (1/7 + (2/3 / 7/9))))
[5438] ['2/9', '2/7', '2/7', '9/8', '5'] -> ((5 + (2/7 / 2/7)) / (2/9 * 9/8))
[5439] ['7/9', '5/4', '5/4', '9/4', '6'] -> ((7/9 + (5/4 / 5/4)) * (9/4 * 6))
[5440] ['1/8', '1/7', '1/4', '3/5', '5'] -> (3/5 / (1/7 * (1/8 + (1/4 / 5))))
[5441] ['1/3', '5/9', '4/5', '8/3', '3'] -> ((8/3 / 5/9) / ((1/3 * 3) - 4/5))
[5442] ['1/4', '8/9', '8/9', '9/7', '8'] -> (((8 / 9/7) - 8/9) / (1/4 * 8/9))
[5443] ['8/9', '8/7', '9/4', '7/3', '3'] -> ((8/9 + (8/7 * 7/3)) * (9/4 * 3))
[5444] ['7/9', '5/4', '5/4', '7/3', '6'] -> (6 * ((5/4 / 5/4) + (7/3 / 7/9)))
[5445] ['2/9', '2/7', '2/7', '7/6', '5'] -> ((7/6 + (5 / 2/7)) / (2/9 / 2/7))
[5446] ['1/3', '1/3', '8/7', '9/5', '4'] -> ((8/7 * 9/5) * ((4 / 1/3) - 1/3))
[5447] ['6/7', '6/5', '5/4', '8/5', '4'] -> (6/7 * ((8/5 / (5/4 - 6/5)) - 4))
[5448] ['2/9', '7/6', '9/7', '2', '5/2'] -> ((7/6 * 9/7) + (5/2 / (2/9 / 2)))
[5449] ['8/7', '3/2', '9/5', '2', '9/2'] -> (8/7 * ((9/2 / (2 - 9/5)) - 3/2))
[5450] ['1/8', '1/7', '1/4', '2/3', '5'] -> (5 / (((1/4 - 1/8) / 1/7) - 2/3))
[5451] ['1/3', '5/9', '5/6', '5/6', '3'] -> ((1/3 + 3) / ((5/6 * 5/6) - 5/9))
[5452] ['1/6', '2/7', '4/9', '9/5', '4'] -> (9/5 * (4 + (4/9 / (1/6 * 2/7))))
[5453] ['6/7', '6/5', '5/4', '5/3', '4'] -> ((5/4 + 5/3) * (4 * (6/7 + 6/5)))
[5454] ['7/9', '5/4', '5/4', '8/3', '6'] -> ((6 + (5/4 / 5/4)) / (7/9 / 8/3))
[5455] ['1/4', '8/9', '8/9', '9/5', '8'] -> ((8/9 + (8 / 9/5)) / (1/4 * 8/9))
[5456] ['1/7', '2/3', '7/9', '5/3', '6'] -> ((5/3 / (1/7 * 7/9)) + (6 / 2/3))
[5457] ['4/9', '4/5', '4/5', '1', '4/3'] -> ((4/5 + 4/3) / (4/9 * (1 - 4/5)))
[5458] ['8/9', '8/7', '9/4', '3', '7/2'] -> ((9/4 * 3) * (7/2 * (8/9 * 8/7)))
[5459] ['1/3', '1/3', '8/7', '7/3', '4'] -> ((8/7 * 4) / (1/3 - (1/3 / 7/3)))
[5460] ['1/6', '2/7', '4/9', '9/4', '4'] -> (((1/6 + 4) / (4/9 - 2/7)) - 9/4)
[5461] ['1/7', '6/5', '6/5', '9/5', '5'] -> ((6/5 + (5 / (1/7 / 6/5))) / 9/5)
[5462] ['3/7', '4/7', '8/7', '9/5', '4'] -> ((4 + (4/7 + 8/7)) / (3/7 / 9/5))
[5463] ['1/3', '1/3', '8/7', '5/2', '4'] -> (((4 / (1/3 * 8/7)) - 5/2) / 1/3)
[5464] ['8/9', '8/7', '9/4', '3', '9/2'] -> ((9/4 + 3) * (9/2 * (8/9 * 8/7)))
[5465] ['1/7', '2/3', '7/9', '7/4', '6'] -> ((6 + (2/3 / 1/7)) / (7/9 / 7/4))
[5466] ['2/9', '7/6', '4/3', '7/5', '2'] -> (4/3 / (2 - (7/5 * (2/9 + 7/6))))
[5467] ['1/7', '1/6', '3/4', '9/8', '9'] -> (9 * ((1/6 / 1/7) + (9/8 / 3/4)))
[5468] ['1/6', '2/7', '4/9', '5/2', '4'] -> ((5/2 / ((1/6 / 4/9) - 2/7)) - 4)
[5469] ['1/4', '8/9', '9/8', '7/6', '8'] -> ((8 - (8/9 * 9/8)) / (1/4 * 7/6))
[5470] ['1/3', '1/3', '7/6', '7/6', '4'] -> ((7/6 - (1/3 - 7/6)) / (1/3 / 4))
[5471] ['1/7', '2/3', '7/9', '9/5', '6'] -> (((6 / 9/5) - 2/3) / (1/7 * 7/9))
[5472] ['4/9', '4/5', '4/5', '1', '3/2'] -> (4/5 / ((3/2 * (1 - 4/9)) - 4/5))
[5473] ['1/3', '5/9', '5/6', '6/5', '3'] -> ((1/3 + 3) / ((5/6 / 6/5) - 5/9))
[5474] ['8/9', '8/7', '7/3', '7/3', '3'] -> ((8/7 * 7/3) / (8/9 - (7/3 / 3)))
[5475] ['3/7', '4/7', '7/6', '7/6', '4'] -> (4 / ((4/7 * 7/6) - (3/7 * 7/6)))
[5476] ['6/7', '6/5', '5/4', '7/3', '4'] -> ((5/4 * 7/3) * (4 * (6/7 + 6/5)))
