[78797] ['1/8', '2/9', '5/6', '8/7', '4'] -> (4 / ((5/6 / 8/7) - (1/8 / 2/9)))
[80280] ['1/6', '8/7', '5/2', '8/3', '9'] -> (8/7 / ((5/2 / (8/3 + 9)) - 1/6))
[80281] ['1/9', '3/4', '4/5', '4/3', '5'] -> (4/3 / (3/4 - (5 * (1/9 / 4/5))))
[80282] ['1/3', '3/8', '5/8', '7/5', '2'] -> (2 / (3/8 - (7/5 * (1/3 * 5/8))))
[80283] ['1/7', '4/7', '5/8', '5/6', '5'] -> ((5 / 5/8) / ((4/7 * 5/6) - 1/7))
[80284] ['3/7', '4/9', '8/9', '5/4', '3'] -> ((8/9 / 4/9) / (3 - (5/4 / 3/7)))
[80285] ['1/6', '8/7', '5/2', '7/2', '9'] -> ((8/7 * 7/2) * ((5/2 / 1/6) - 9))
[80286] ['1/5', '1/2', '5/3', '7/4', '8'] -> (5/3 * ((1/5 / 1/2) + (7/4 * 8)))
[80287] ['1/9', '3/4', '4/5', '7/5', '5'] -> ((5 - (7/5 / (3/4 * 4/5))) / 1/9)
[80288] ['1/5', '7/8', '7/8', '4/3', '5'] -> (7/8 + ((7/8 + (5 / 4/3)) / 1/5))
[80289] ['3/7', '3/7', '7/9', '7/4', '4'] -> (4 / (7/4 * (3/7 - (3/7 * 7/9))))
[80290] ['1/9', '3/7', '7/8', '7/4', '7'] -> (7 / (3/7 * (7/8 - (1/9 * 7/4))))
[80291] ['3/7', '4/9', '8/9', '7/5', '3'] -> ((8/9 * 3) / (3/7 - (4/9 / 7/5)))
[80292] ['1/5', '1/2', '5/3', '9/4', '8'] -> (8 / (1/5 + ((1/2 / 5/3) / 9/4)))
[80293] ['2/7', '2/5', '4/5', '7/6', '5'] -> (2/5 / ((7/6 / (2/7 * 5)) - 4/5))
[80294] ['1/6', '8/7', '8/3', '8/3', '9'] -> ((9 - (8/3 + (8/3 / 8/7))) / 1/6)
[80295] ['1/9', '3/4', '4/5', '8/5', '5'] -> (((8/5 - (4/5 / 3/4)) * 5) / 1/9)
[80296] ['1/7', '4/7', '5/8', '8/7', '5'] -> (((5 * (4/7 / 5/8)) - 8/7) / 1/7)
[80297] ['5/9', '5/4', '7/5', '7/3', '4'] -> ((7/3 / (5/9 * (7/5 - 5/4))) - 4)
[80298] ['2/7', '2/5', '4/5', '6/5', '5'] -> (5 * (((2/5 + 6/5) / 2/7) - 4/5))
[80299] ['1/6', '8/7', '8/3', '7/2', '9'] -> (8/7 / (8/3 - ((1/6 + 9) / 7/2)))
[80300] ['3/5', '3/5', '1', '7/6', '7/2'] -> (((3/5 + 7/2) / (7/6 - 1)) - 3/5)
[80301] ['1/9', '3/4', '4/5', '5/3', '5'] -> ((4/5 * 5) + (5/3 / (1/9 * 3/4)))
[80302] ['1/7', '4/7', '5/8', '6/5', '5'] -> ((5 / 5/8) / ((4/7 / 6/5) - 1/7))
[80303] ['3/7', '3/7', '7/9', '7/3', '4'] -> ((((7/3 / 7/9) - 3/7) * 4) / 3/7)
[80304] ['1/8', '1/4', '5/7', '5/2', '4'] -> ((5/2 / (5/7 * (1/4 - 1/8))) - 4)
[80305] ['3/7', '4/9', '8/9', '7/4', '3'] -> ((3 / 7/4) / ((4/9 / 8/9) - 3/7))
[80306] ['2/7', '2/5', '4/5', '9/7', '5'] -> ((4/5 / 2/5) + ((9/7 + 5) / 2/7))
[80307] ['1/6', '8/7', '7/2', '9/2', '9'] -> ((8/7 * 7/2) * (9/2 + (1/6 * 9)))
[80308] ['1/5', '1/2', '7/4', '8/3', '8'] -> ((1/2 / ((7/4 / 8) - 1/5)) - 8/3)
[80309] ['3/5', '3/5', '1', '6/5', '7/5'] -> ((1 + 7/5) / (3/5 - (3/5 / 6/5)))
[80310] ['1/9', '3/4', '4/5', '5/2', '5'] -> ((4/5 / (1/9 * 3/4)) * (5 - 5/2))
[80311] ['1/9', '3/7', '7/8', '7/2', '7'] -> (7 / ((7/2 / 3/7) - (7/8 / 1/9)))
[80312] ['1/9', '4/5', '9/7', '4/3', '6'] -> ((((6 / 9/7) - 4/3) * 4/5) / 1/9)
[80313] ['1/3', '3/8', '2/3', '8/5', '2'] -> (2 / (2/3 - (3/8 + (1/3 / 8/5))))
[80314] ['1/7', '4/7', '5/8', '7/5', '5'] -> (((5/8 * (7/5 + 5)) - 4/7) / 1/7)
[80315] ['5/9', '5/4', '7/5', '4', '9/2'] -> (4 / (5/9 - ((5/4 * 7/5) / 9/2)))
[80316] ['1/9', '3/7', '7/8', '9/2', '7'] -> (7 / ((9/2 * (1/9 / 3/7)) - 7/8))
[80317] ['3/7', '3/7', '7/9', '4', '9/2'] -> ((3/7 + 3/7) + ((9/2 * 4) / 7/9))
[80318] ['2/7', '2/5', '4/5', '7/5', '5'] -> (((5 * 7/5) / 2/7) - (2/5 / 4/5))
[80319] ['1/9', '3/4', '4/5', '8/3', '5'] -> ((((5 * 4/5) / 3/4) - 8/3) / 1/9)
[80320] ['1/9', '4/5', '9/7', '7/5', '6'] -> (((6 * 4/5) / 1/9) / (9/7 * 7/5))
[80321] ['1/5', '1/2', '9/5', '9/5', '8'] -> (9/5 / ((1/2 - 1/5) - (9/5 / 8)))
[80322] ['1/3', '3/8', '2/3', '9/5', '2'] -> (2 / (2/3 * (1/3 - (3/8 / 9/5))))
[80323] ['1/8', '1/3', '4/9', '8/7', '3'] -> (1/3 / ((4/9 / 8/7) - (1/8 * 3)))
[80324] ['1/7', '4/7', '5/8', '7/4', '5'] -> ((1/7 + 5) / (4/7 - (5/8 / 7/4)))
[80325] ['3/7', '3/7', '4/5', '4/5', '4'] -> ((4/5 + 4) / ((3/7 / 3/7) - 4/5))
[80326] ['1/9', '3/7', '8/9', '8/9', '7'] -> ((3/7 * 8/9) / ((8/9 / 7) - 1/9))
[80327] ['5/9', '5/4', '3/2', '8/5', '4'] -> ((3/2 + (5/4 / 5/9)) * (8/5 * 4))
[80328] ['2/7', '2/5', '4/5', '3/2', '5'] -> ((2/5 + (4/5 / 2/7)) * (3/2 * 5))
[80329] ['3/7', '4/9', '8/9', '7/3', '3'] -> (4/9 / ((7/3 / (3 - 3/7)) - 8/9))
[80330] ['3/5', '3/5', '1', '6/5', '9/5'] -> ((3/5 + 1) / ((6/5 / 9/5) - 3/5))
[80331] ['1/9', '3/4', '4/5', '7/2', '5'] -> ((((5 / 4/5) - 7/2) / 1/9) - 3/4)
[80332] ['1/5', '1/2', '9/5', '7/3', '8'] -> (((9/5 * 7/3) - (1/5 - 8)) / 1/2)
[80333] ['1/8', '1/4', '3/4', '4/5', '4'] -> ((4 / 4/5) / ((1/4 / 3/4) - 1/8))
[80334] ['1/6', '7/6', '7/6', '4/3', '9'] -> (4/3 / (1/6 - ((7/6 / 7/6) / 9)))
[80335] ['3/7', '3/7', '4/5', '5/6', '4'] -> ((4 / 5/6) / ((3/7 / 3/7) - 4/5))
[80336] ['1/7', '4/7', '5/8', '9/4', '5'] -> ((4/7 + 5) / (1/7 * (9/4 - 5/8)))
[80337] ['2/7', '2/5', '4/5', '5/3', '5'] -> (5/3 * (2/5 + ((5 * 4/5) / 2/7)))
[80338] ['1/7', '4/7', '5/8', '7/3', '5'] -> ((5 / 7/3) / ((1/7 + 4/7) - 5/8))
[80339] ['1/5', '7/8', '8/9', '6/5', '5'] -> (6/5 / ((1/5 / 8/9) - (7/8 / 5)))
[80340] ['3/5', '3/5', '1', '6/5', '5/2'] -> ((5/2 / (3/5 - (3/5 / 6/5))) - 1)
[80341] ['1/8', '1/7', '3/4', '7/3', '4'] -> (4 / ((1/7 * 7/3) - (1/8 / 3/4)))
[80342] ['1/6', '7/6', '7/6', '8/5', '9'] -> (8/5 * (9 + (7/6 / (1/6 * 7/6))))
[80343] ['5/9', '5/4', '8/5', '5/3', '4'] -> ((8/5 * 5/3) * ((4 * 5/4) / 5/9))
[80344] ['3/5', '3/5', '1', '6/5', '8/3'] -> (3/5 / ((3/5 / 8/3) + (1 - 6/5)))
[80345] ['1/3', '3/8', '5/7', '5/6', '2'] -> ((2 / 5/7) / ((3/8 / 5/6) - 1/3))
[80346] ['1/7', '4/7', '5/8', '8/3', '5'] -> ((1/7 + (8/3 * (4/7 + 5))) / 5/8)
[80347] ['1/8', '1/7', '3/4', '8/3', '4'] -> ((4 / (1/8 * 3/4)) - (8/3 / 1/7))
[80348] ['3/7', '4/9', '8/9', '3', '9/2'] -> (3 + ((8/9 * 9/2) / (3/7 * 4/9)))
[80349] ['1/6', '7/6', '7/6', '9/5', '9'] -> (((9 / 9/5) - (7/6 / 7/6)) / 1/6)
[80350] ['1/7', '4/7', '5/8', '9/2', '5'] -> (((9/2 - (4/7 * 5/8)) / 1/7) - 5)
[80351] ['1/9', '3/4', '5/6', '7/8', '5'] -> (((5/6 * (5 - 3/4)) - 7/8) / 1/9)
[80352] ['1/8', '1/3', '1/2', '4/7', '3'] -> (3 + ((1/2 / 4/7) / (1/8 * 1/3)))
[80353] ['3/7', '4/9', '9/8', '8/7', '3'] -> (3 / ((4/9 * 9/8) - (3/7 / 8/7)))
[80354] ['1/5', '7/8', '8/9', '9/7', '5'] -> ((5 / 1/5) - (9/7 * (7/8 * 8/9)))
[80355] ['1/8', '1/7', '7/9', '4/5', '4'] -> ((4 / (1/8 + 1/7)) / (7/9 * 4/5))
[80356] ['2/7', '2/5', '4/5', '7/3', '5'] -> (7/3 * (2/7 + ((5 * 4/5) / 2/5)))
[80357] ['3/5', '3/5', '1', '5/4', '5/4'] -> ((5/4 / (5/4 - (3/5 + 3/5))) - 1)
[80358] ['1/8', '1/4', '3/4', '9/5', '4'] -> (9/5 / ((3/4 / (4 - 1/4)) - 1/8))
[80359] ['1/3', '3/8', '5/7', '6/5', '2'] -> ((2 / 5/7) / ((3/8 * 6/5) - 1/3))
[80360] ['1/8', '1/7', '7/9', '5/6', '4'] -> (((5/6 / 1/8) - 4) / (1/7 * 7/9))
[80361] ['1/6', '7/6', '6/5', '5/4', '9'] -> ((6/5 * 5/4) * (9 + (7/6 / 1/6)))
[80362] ['3/7', '4/9', '9/8', '7/6', '3'] -> (3/7 / ((3 * (4/9 / 7/6)) - 9/8))
[80363] ['1/5', '1/2', '7/3', '5/2', '8'] -> (8 / (((5/2 - 7/3) / 1/5) - 1/2))
[80364] ['1/9', '3/7', '8/9', '7/5', '7'] -> ((7/5 * (8/9 + (7 / 3/7))) - 1/9)
[80365] ['1/8', '1/3', '1/2', '4/5', '3'] -> ((3 + (1/2 / (1/8 * 4/5))) / 1/3)
[80366] ['3/5', '3/5', '1', '5/4', '4/3'] -> ((1 + (3/5 / 3/5)) / (4/3 - 5/4))
[80367] ['1/8', '1/3', '1/2', '6/7', '3'] -> (3 / ((1/2 / 6/7) - (1/8 + 1/3)))
[80368] ['1/9', '3/7', '8/9', '3/2', '7'] -> ((((1/9 + 7) * 3/2) / 3/7) - 8/9)
[80369] ['5/9', '5/4', '8/5', '8/3', '4'] -> (((8/5 * 5/4) / 5/9) * (8/3 + 4))
[80370] ['1/5', '1/2', '7/3', '7/2', '8'] -> (8 / (1/5 * (7/2 + (1/2 - 7/3))))
[80371] ['3/5', '3/5', '1', '5/4', '8/5'] -> (3/5 / (5/4 - (3/5 + (1 / 8/5))))
[80372] ['1/8', '1/3', '1/2', '8/7', '3'] -> (((3 + (1/2 / 1/8)) * 8/7) / 1/3)
[80373] ['1/8', '1/4', '7/9', '8/7', '4'] -> (7/9 * ((4 / (1/4 - 1/8)) - 8/7))
[80374] ['2/7', '2/5', '5/6', '7/8', '5'] -> (5 / (5/6 - (7/8 * (2/7 / 2/5))))
[80375] ['5/9', '5/4', '8/5', '4', '9/2'] -> ((5/4 + (5/9 * 9/2)) * (8/5 * 4))
[80376] ['1/6', '7/6', '6/5', '7/5', '9'] -> (9 * ((7/6 * 7/5) - (1/6 - 6/5)))
[80377] ['1/9', '3/4', '5/6', '8/5', '5'] -> (8/5 * (5 + (5/6 / (1/9 * 3/4))))
[80378] ['1/8', '1/7', '7/9', '8/7', '4'] -> ((4 - (7/9 * (1/7 + 8/7))) / 1/8)
[80379] ['1/3', '3/8', '5/7', '5/3', '2'] -> ((2 + (5/3 / (1/3 * 5/7))) / 3/8)
[80380] ['1/5', '7/8', '8/9', '7/4', '5'] -> (8/9 * ((7/4 / 7/8) + (5 / 1/5)))
[80381] ['5/9', '5/4', '5/3', '5/3', '4'] -> ((5/3 + (4 * (5/4 + 5/3))) / 5/9)
[80382] ['1/8', '1/3', '1/2', '8/5', '3'] -> (8/5 * (3 + (1/2 / (1/8 * 1/3))))
[80383] ['3/7', '4/9', '9/8', '7/5', '3'] -> (3 / (9/8 * (3/7 - (4/9 / 7/5))))
[80384] ['2/7', '2/5', '5/6', '9/8', '5'] -> (((5 * 2/5) / 2/7) / (9/8 - 5/6))
[80385] ['1/8', '1/7', '7/9', '7/6', '4'] -> (((4 / 1/7) - (7/6 / 1/8)) / 7/9)
[80386] ['5/9', '5/4', '5/3', '9/5', '4'] -> ((5/4 * 4) * (9/5 + (5/3 / 5/9)))
[80387] ['1/7', '4/7', '2/3', '9/4', '5'] -> ((1/7 + 5) / (9/4 * (2/3 - 4/7)))
[80388] ['2/7', '2/5', '5/6', '7/6', '5'] -> (2/5 / (5/6 - (7/6 / (2/7 * 5))))
[80389] ['1/3', '3/8', '5/7', '2', '7/3'] -> ((2 - 5/7) * (7/3 / (1/3 * 3/8)))
[80390] ['1/5', '7/8', '8/9', '7/3', '5'] -> ((7/3 / 7/8) / ((1/5 * 5) - 8/9))
[80391] ['1/9', '4/5', '4/3', '9/4', '6'] -> ((1/9 + (4/3 / 4/5)) * (9/4 * 6))
[80392] ['1/8', '1/7', '7/9', '5/4', '4'] -> (((4 / (1/8 + 1/7)) * 5/4) / 7/9)
[80393] ['2/7', '2/5', '5/6', '6/5', '5'] -> ((6/5 / 2/5) + (5 / (2/7 * 5/6)))
[80394] ['3/5', '3/5', '1', '5/4', '5/2'] -> (3/5 / ((5/2 * (5/4 - 1)) - 3/5))
[80395] ['1/7', '4/7', '5/7', '3/4', '5'] -> ((5 * (1/7 + 5/7)) / (3/4 - 4/7))
[80396] ['1/8', '1/4', '7/9', '3/2', '4'] -> (4 / ((3/2 * (1/4 * 7/9)) - 1/8))
[80397] ['1/3', '3/8', '5/7', '2', '5/2'] -> (5/2 / (5/7 * (1/3 - (3/8 / 2))))
[80398] ['3/7', '4/9', '9/8', '5/3', '3'] -> (5/3 / ((4/9 - 3) + (9/8 / 3/7)))
[80399] ['3/7', '3/7', '4/5', '9/4', '4'] -> ((((4 / 4/5) - 3/7) * 9/4) / 3/7)
[80400] ['1/9', '3/4', '6/7', '6/7', '5'] -> (((5 * 6/7) / 1/9) / (3/4 + 6/7))
[80401] ['3/5', '3/5', '1', '5/4', '8/3'] -> (3/5 / (5/4 - (1 + (3/5 / 8/3))))
[80402] ['1/9', '4/5', '4/3', '7/3', '6'] -> (6 * (1/9 + ((7/3 * 4/3) / 4/5)))
[80403] ['1/8', '1/7', '7/9', '7/5', '4'] -> ((4 / (1/8 + 1/7)) / (7/5 - 7/9))
[80404] ['2/7', '2/5', '5/6', '5/4', '5'] -> (5 / ((5/4 / 2/5) - (5/6 / 2/7)))
[80405] ['1/9', '3/7', '9/8', '9/8', '7'] -> (((9/8 / 1/9) + (9/8 / 7)) / 3/7)
[80406] ['1/5', '5/9', '5/9', '4/7', '8'] -> ((((8 / 4/7) - 5/9) / 5/9) - 1/5)
[80407] ['1/5', '7/8', '8/9', '7/2', '5'] -> ((7/8 + (7/2 / 1/5)) + (5 / 8/9))
[80408] ['3/7', '4/9', '9/8', '7/4', '3'] -> ((3 / 7/4) / ((4/9 * 9/8) - 3/7))
[80409] ['1/8', '1/7', '7/9', '3/2', '4'] -> ((4 / (1/7 * 7/9)) - (3/2 / 1/8))
[80410] ['2/7', '2/5', '5/6', '9/7', '5'] -> (((5 + (2/5 * 5/6)) * 9/7) / 2/7)
[80411] ['1/8', '1/4', '7/9', '9/5', '4'] -> ((7/9 + (4 / 9/5)) / (1/4 - 1/8))
[80412] ['1/6', '7/6', '5/4', '7/5', '9'] -> (9 / ((5/4 * (7/5 - 1/6)) - 7/6))
[80413] ['1/3', '3/8', '3/4', '6/7', '2'] -> (2 / (3/8 - ((1/3 * 3/4) / 6/7)))
[80414] ['1/9', '4/5', '4/3', '9/2', '6'] -> ((9/2 + (4/3 / 1/9)) + (6 / 4/5))
[80415] ['1/5', '7/8', '9/8', '9/8', '5'] -> (((7/8 + 9/8) + (5 / 1/5)) / 9/8)
[80416] ['1/8', '1/7', '7/9', '8/5', '4'] -> (4 / (7/9 * (1/8 + (1/7 / 8/5))))
[80417] ['1/5', '5/9', '5/9', '3/4', '8'] -> (8 / (3/4 * (5/9 - (1/5 * 5/9))))
[80418] ['1/8', '1/4', '7/9', '5/2', '4'] -> ((5/2 / (1/4 - (1/8 / 7/9))) - 4)
[80419] ['1/6', '7/6', '5/4', '9/4', '9'] -> (9/4 * (9 + (5/4 * (1/6 + 7/6))))
[80420] ['1/3', '3/8', '3/4', '7/6', '2'] -> (2 / (3/8 - (7/6 * (1/3 * 3/4))))
[80421] ['1/8', '1/7', '7/9', '7/4', '4'] -> (4 / (7/9 * (1/7 + (1/8 / 7/4))))
[80422] ['3/7', '4/9', '9/8', '7/3', '3'] -> (((3 * 7/3) / 3/7) / (9/8 - 4/9))
[80423] ['1/3', '3/8', '3/4', '9/7', '2'] -> (9/7 / (3/8 - (3/4 / (1/3 + 2))))
[80424] ['3/7', '3/7', '4/5', '4', '9/2'] -> ((9/2 * (3/7 + (4 / 4/5))) - 3/7)
[80425] ['1/8', '1/4', '4/5', '6/7', '4'] -> (4 / ((1/4 / 4/5) - (1/8 / 6/7)))
[80426] ['1/6', '7/6', '9/7', '9/7', '9'] -> (9 * ((1/6 * 9/7) + (7/6 + 9/7)))
[80427] ['1/8', '1/7', '7/9', '9/5', '4'] -> ((1/7 + (4 / (7/9 * 9/5))) / 1/8)
[80428] ['1/5', '7/8', '9/8', '4/3', '5'] -> ((1/5 * 5) / ((7/8 * 4/3) - 9/8))
[80429] ['1/5', '5/9', '5/9', '8/9', '8'] -> ((8/9 - 5/9) * (8 / (1/5 * 5/9)))
[80430] ['1/9', '3/4', '6/7', '5/4', '5'] -> ((5 - ((3/4 + 5/4) / 6/7)) / 1/9)
[80431] ['1/8', '1/4', '4/5', '8/9', '4'] -> ((4 / 8/9) / ((1/4 / 4/5) - 1/8))
[80432] ['2/7', '2/5', '5/6', '7/4', '5'] -> (5 / (7/4 * (5/6 - (2/7 / 2/5))))
[80433] ['1/9', '4/5', '7/5', '9/4', '6'] -> ((7/5 / (1/9 * 4/5)) + (9/4 + 6))
[80434] ['1/3', '3/8', '3/4', '8/5', '2'] -> (2 / (8/5 * (1/3 - (3/8 * 3/4))))
[80435] ['1/8', '1/7', '7/9', '9/4', '4'] -> (4 / ((1/8 / 9/4) + (1/7 * 7/9)))
[80436] ['5/9', '5/4', '9/5', '7/3', '4'] -> ((((5/4 + 7/3) * 4) / 5/9) - 9/5)
[80437] ['3/7', '3/7', '5/6', '7/8', '4'] -> (((5/6 / 7/8) + (4 / 3/7)) / 3/7)
[80438] ['3/7', '4/9', '8/7', '7/6', '3'] -> ((3 * (3/7 * 4/9)) / (7/6 - 8/7))
[80439] ['1/9', '3/4', '6/7', '9/7', '5'] -> (6/7 / (3/4 - (5 * (1/9 * 9/7))))
[80440] ['1/5', '5/9', '5/9', '9/8', '8'] -> ((((5/9 + 9/8) * 8) / 5/9) - 1/5)
[80441] ['1/6', '7/6', '9/7', '8/5', '9'] -> ((1/6 + (7/6 * 9/7)) * (8/5 * 9))
[80442] ['1/8', '1/4', '4/5', '7/6', '4'] -> (4 / ((1/4 / 4/5) - (1/8 * 7/6)))
[80443] ['1/8', '1/7', '7/9', '7/3', '4'] -> (7/3 / (1/8 - ((1/7 * 7/9) / 4)))
[80444] ['1/9', '4/5', '7/5', '5/2', '6'] -> (((5/2 * 7/5) / 1/9) - (6 / 4/5))
[80445] ['1/7', '4/7', '5/7', '9/5', '5'] -> ((5/7 + 5) * (9/5 / (4/7 - 1/7)))
[80446] ['1/3', '3/8', '3/4', '2', '7/3'] -> ((2 + (7/3 / 1/3)) / (3/4 - 3/8))
[80447] ['1/6', '7/6', '9/7', '9/5', '9'] -> (9/5 * ((9 * (7/6 * 9/7)) - 1/6))
[80448] ['1/5', '7/8', '9/8', '7/4', '5'] -> (((7/4 / 7/8) + (5 / 1/5)) / 9/8)
[80449] ['1/3', '3/8', '7/9', '4/5', '2'] -> (2 / ((7/9 / 4/5) - (1/3 / 3/8)))
[80450] ['1/8', '1/7', '7/9', '8/3', '4'] -> (4 / (1/8 + ((1/7 * 7/9) / 8/3)))
[80451] ['1/9', '4/5', '7/5', '7/2', '6'] -> (6 + (7/2 / (7/5 * (1/9 / 4/5))))
[80452] ['5/9', '5/4', '9/5', '4', '9/2'] -> ((5/9 * 9/5) + (4 * (5/4 + 9/2)))
[80453] ['1/8', '1/4', '4/5', '4/3', '4'] -> ((4 / 4/5) / ((1/4 * 4/3) - 1/8))
[80454] ['3/7', '3/7', '5/6', '7/6', '4'] -> (4 / ((7/6 * (3/7 + 3/7)) - 5/6))
[80455] ['1/7', '4/7', '5/7', '5/2', '5'] -> (((5 / 1/7) - 5/7) / (4/7 * 5/2))
[80456] ['1/9', '3/4', '6/7', '3/2', '5'] -> ((5 - (3/2 / (3/4 * 6/7))) / 1/9)
[80457] ['1/8', '1/3', '4/7', '2/3', '3'] -> ((1/8 + (3 / (4/7 * 2/3))) / 1/3)
[80458] ['5/9', '5/4', '9/4', '9/4', '4'] -> (((5/9 + 9/4) * (9/4 * 4)) - 5/4)
[80459] ['1/5', '5/9', '5/9', '5/4', '8'] -> (8 / ((5/9 / 5/4) - (1/5 * 5/9)))
[80460] ['3/7', '3/7', '5/6', '6/5', '4'] -> (4 / (5/6 * (6/5 - (3/7 / 3/7))))
[80461] ['3/7', '4/9', '8/7', '3/2', '3'] -> (3/7 / (8/7 - (3/2 / (4/9 * 3))))
[80462] ['1/9', '3/7', '9/8', '9/4', '7'] -> (((7 * 3/7) / 1/9) / (9/4 - 9/8))
[80463] ['1/8', '1/4', '4/5', '7/3', '4'] -> (4 / ((1/4 / (1/8 * 4/5)) - 7/3))
[80464] ['2/7', '2/5', '5/6', '7/2', '5'] -> (((5 + (2/7 / 2/5)) * 7/2) / 5/6)
[80465] ['5/9', '5/4', '9/4', '5/2', '4'] -> (4 / (9/4 - (5/9 * (5/4 + 5/2))))
[80466] ['1/8', '1/7', '4/5', '4/5', '4'] -> (((4/5 / (1/7 * 4/5)) - 4) / 1/8)
[80467] ['1/3', '3/8', '7/9', '8/7', '2'] -> ((8/7 + (2 / (3/8 * 7/9))) / 1/3)
[80468] ['1/5', '5/9', '5/9', '4/3', '8'] -> ((4/3 * 8) / (5/9 - (1/5 * 5/9)))
[80469] ['3/7', '3/7', '5/6', '9/7', '4'] -> (4 / (5/6 - ((3/7 + 3/7) / 9/7)))
[80470] ['1/9', '4/5', '3/2', '7/4', '6'] -> ((4/5 / 7/4) * ((6 / 1/9) - 3/2))
[80471] ['2/7', '2/5', '5/6', '9/2', '5'] -> ((5/6 * 9/2) * (5 + (2/5 / 2/7)))
[80472] ['5/9', '5/4', '9/4', '7/2', '4'] -> (4 * ((5/9 * 9/4) + (5/4 + 7/2)))
[80473] ['1/9', '3/4', '6/7', '7/4', '5'] -> (((5 / 7/4) - 6/7) / (1/9 * 3/4))
[80474] ['1/3', '3/8', '7/9', '6/5', '2'] -> (2 / (6/5 * (7/9 - (1/3 + 3/8))))
[80475] ['1/5', '5/9', '5/9', '7/5', '8'] -> (8 / ((5/9 * (1/5 + 7/5)) - 5/9))
[80476] ['1/8', '1/3', '4/7', '5/6', '3'] -> (3 / (5/6 - (1/8 + (1/3 / 4/7))))
[80477] ['3/7', '3/7', '5/6', '7/5', '4'] -> (4 / ((5/6 * 7/5) - (3/7 / 3/7)))
[80478] ['1/7', '4/7', '3/4', '4/5', '5'] -> (((4/7 + (4/5 * 5)) * 3/4) / 1/7)
[80479] ['5/9', '5/4', '7/3', '7/3', '4'] -> ((7/3 / (7/3 - (5/4 / 5/9))) - 4)
[80480] ['1/5', '5/9', '5/9', '3/2', '8'] -> ((8 / (1/5 * 3/2)) / (5/9 + 5/9))
[80481] ['3/7', '4/9', '8/7', '9/5', '3'] -> (3 / (9/5 * (4/9 - (3/7 / 8/7))))
[80482] ['1/3', '3/8', '7/9', '7/5', '2'] -> ((2 / 3/8) / ((7/9 / 7/5) - 1/3))
[80483] ['5/9', '5/4', '7/3', '5/2', '4'] -> ((7/3 * 5/2) / (5/9 - (5/4 / 4)))
[80484] ['1/8', '1/7', '4/5', '9/8', '4'] -> (4/5 * (9/8 + ((1/8 + 4) / 1/7)))
[80485] ['1/5', '5/9', '5/9', '7/4', '8'] -> ((((7/4 * 8) - 5/9) / 5/9) - 1/5)
[80486] ['1/3', '3/8', '7/9', '8/5', '2'] -> (2 / ((3/8 * 7/9) - (1/3 / 8/5)))
[80487] ['1/9', '3/7', '8/7', '7/6', '7'] -> ((8/7 * 7) / (3/7 - (1/9 / 7/6)))
[80488] ['5/9', '5/4', '7/3', '7/2', '4'] -> ((7/3 + 7/2) / (5/9 - (5/4 / 4)))
[80489] ['1/9', '4/5', '8/5', '9/4', '6'] -> (6 / ((4/5 / 8/5) - (1/9 * 9/4)))
[80490] ['3/7', '4/9', '8/7', '3', '9/2'] -> (((8/7 * 9/2) / (3/7 * 4/9)) - 3)
[80491] ['1/6', '7/6', '7/5', '7/2', '9'] -> (((9 * (7/6 / 7/5)) - 7/2) / 1/6)
[80492] ['3/5', '3/5', '1', '4/3', '7/3'] -> ((3/5 + 1) / ((3/5 * 7/3) - 4/3))
[80493] ['3/7', '3/7', '5/6', '8/3', '4'] -> ((5/6 * 8/3) + (4 / (3/7 * 3/7)))
[80494] ['1/8', '1/3', '4/7', '6/5', '3'] -> ((3 / (4/7 * (1/3 - 1/8))) - 6/5)
[80495] ['2/7', '2/5', '6/7', '8/7', '5'] -> (((5 * (2/5 + 8/7)) - 6/7) / 2/7)
[80496] ['3/5', '3/5', '1', '4/3', '5/2'] -> ((3/5 + 1) / (3/5 - (4/3 / 5/2)))
[80497] ['1/9', '3/7', '8/7', '6/5', '7'] -> (((8/7 * 7) / (3/7 - 1/9)) - 6/5)
[80498] ['3/7', '3/7', '5/6', '7/2', '4'] -> ((3/7 / 3/7) / ((7/2 / 4) - 5/6))
[80499] ['5/9', '5/4', '7/3', '4', '9/2'] -> (9/2 * ((4 / 5/9) - (7/3 / 5/4)))
[80500] ['1/9', '3/4', '7/8', '7/8', '5'] -> ((5 - ((7/8 + 7/8) / 3/4)) / 1/9)
[80501] ['3/5', '3/5', '1', '4/3', '8/3'] -> (8/3 / ((4/3 / (3/5 + 3/5)) - 1))
[80502] ['1/6', '7/6', '7/5', '9/2', '9'] -> (7/6 * ((9/2 / 1/6) - (9 / 7/5)))
[80503] ['3/7', '4/9', '7/6', '5/4', '3'] -> (3 / (5/4 - (7/6 * (3/7 / 4/9))))
[80504] ['2/7', '2/5', '6/7', '7/6', '5'] -> ((2/5 + 6/7) / (2/7 - (7/6 / 5)))
[80505] ['1/8', '1/4', '6/7', '9/8', '4'] -> ((9/8 - 1/4) * ((4 * 6/7) / 1/8))
[80506] ['1/8', '1/7', '4/5', '5/4', '4'] -> ((((5/4 * 4/5) / 1/7) - 4) / 1/8)
[80507] ['1/7', '4/7', '3/4', '3/2', '5'] -> ((4/7 * 3/2) / (3/4 - (1/7 * 5)))
[80508] ['1/9', '4/5', '5/3', '5/3', '6'] -> (6 * ((5/3 * (4/5 + 5/3)) - 1/9))
