[345736] ['1/5', '1/4', '5/9', '5/8', '8'] -> 8 / (5/9 * (1/5 + 1/4 / 5/8))
[348477] ['1/9', '2/9', '5/6', '8/7', '8'] -> 8 / (2/9 * 8/7) - 5/6 / 1/9
[348478] ['3/8', '5/6', '7/5', '7/5', '5'] -> 5 / (3/8 + 5/6 - 7/5 / 7/5)
[348479] ['3/8', '5/6', '7/5', '3/2', '5'] -> 7/5 * 5 / (3/2 - (3/8 + 5/6))
[348480] ['1/9', '2/9', '5/6', '9/5', '8'] -> 5/6 * 9/5 * 8 / (1/9 / 2/9)
[348481] ['1', '9/8', '6/5', '8/3', '9/2'] -> 1 / (9/8 + 8/3 - 9/2 / 6/5)
[348482] ['1', '9/8', '6/5', '7/2', '7/2'] -> (7/2 + 7/2) / (9/8 - 1 / 6/5)
[348483] ['5/8', '6/5', '7/4', '9/5', '7'] -> (7/4 + 7) / (5/8 / 9/5) - 6/5
[348484] ['3/8', '5/6', '7/5', '7/3', '5'] -> 5 / (5/6 - 7/3 * 3/8 / 7/5)
[348485] ['1/9', '2/9', '6/7', '5/4', '8'] -> 8 / (6/7 * (1/9 + 2/9 * 5/4))
[348486] ['1', '9/8', '5/4', '5/4', '3/2'] -> (1 + 5/4) / (3/2 - 9/8 * 5/4)
[348487] ['5/9', '5/9', '6/7', '9/4', '5'] -> 5 / 9/4 / (5/9 / 6/7 - 5/9)
[348488] ['3/8', '5/6', '7/5', '8/3', '5'] -> (8/3 / 5/6 - 7/5) / (3/8 / 5)
[348489] ['1', '9/8', '5/4', '5/4', '8/5'] -> (1 + 5/4 * 8/5) / (5/4 - 9/8)
[348490] ['5/8', '6/5', '7/4', '8/3', '7'] -> 8/3 * (7 / 5/8 - 7/4) - 6/5
[348491] ['5/8', '6/5', '7/4', '7/2', '7'] -> (7/2 + 7/4 * 7) / 5/8 - 6/5
[348492] ['3/8', '5/6', '8/5', '7/4', '5'] -> 8/5 / (3/8 / 5/6) * (7/4 + 5)
[348493] ['1', '9/8', '5/4', '5/4', '7/3'] -> (1 + 7/3) / (5/4 - 5/4 / 9/8)
[348494] ['5/9', '5/9', '7/8', '9/8', '5'] -> (5 + 5/9 / 5/9) / (9/8 - 7/8)
[348495] ['5/8', '6/5', '9/5', '7/3', '7'] -> (6/5 + 7) / (9/5 - 5/8 * 7/3)
[348496] ['1/9', '2/9', '7/8', '7/6', '8'] -> 8 / 2/9 - 7/6 / (1/9 * 7/8)
[348497] ['1', '9/8', '5/4', '9/7', '4/3'] -> 9/7 * (1 + 4/3) / (5/4 - 9/8)
[348498] ['1/9', '2/9', '7/8', '9/7', '8'] -> (8 * 7/8 / 9/7 - 1/9) / 2/9
[348499] ['3/8', '5/6', '5/3', '9/4', '5'] -> 9/4 / (3/8 * 5/6) * (5 - 5/3)
[348500] ['5/9', '5/9', '7/8', '6/5', '5'] -> 5 / 5/9 / (7/8 / 5/9 - 6/5)
[348501] ['1', '9/8', '5/4', '9/7', '3/2'] -> 1 / (9/8 / 9/7 - 5/4 / 3/2)
[348502] ['1/9', '2/9', '7/8', '7/5', '8'] -> 8 / (1/9 / 7/5 + 2/9 / 7/8)
[348503] ['3/8', '5/6', '7/4', '7/4', '5'] -> 5 / (3/8 + 5/6 - 7/4 / 7/4)
[348504] ['1/9', '2/9', '7/8', '3/2', '8'] -> 2/9 * 3/2 / (1/9 * 8 - 7/8)
[348505] ['5/9', '5/9', '7/8', '7/5', '5'] -> 5 / (5/9 - 5/9 * 7/8 / 7/5)
[348506] ['3/8', '5/6', '7/4', '9/5', '5'] -> 9/5 / (3/8 - 7/4 / (5/6 + 5))
[348507] ['5/8', '6/5', '7/3', '7/3', '7'] -> 7 / 5/8 / (6/5 * 7/3 - 7/3)
[348508] ['1/9', '2/9', '7/8', '8/5', '8'] -> 7/8 * 8 / (2/9 + 1/9 / 8/5)
[348509] ['1', '9/8', '5/4', '9/7', '7/4'] -> (5/4 + 7/4) / (1 - 9/8 / 9/7)
[348510] ['5/8', '6/5', '7/3', '5/2', '7'] -> 7 / (5/2 - 5/8 * (6/5 + 7/3))
[348511] ['5/9', '5/9', '7/8', '7/4', '5'] -> 5 / (7/8 * (5/9 - 5/9 / 7/4))
[348512] ['1', '9/8', '5/4', '9/7', '9/5'] -> 9/5 / (9/8 / 9/7 - 1 / 5/4)
[348513] ['3/8', '5/6', '7/4', '8/3', '5'] -> 3/8 + (5/6 + 8/3) * (7/4 + 5)
[348514] ['5/8', '6/5', '7/3', '8/3', '7'] -> (8/3 + 7 / (5/8 / 7/3)) / 6/5
[348515] ['5/8', '6/5', '7/3', '7/2', '7'] -> 7 / (7/2 * 5/8 * 6/5 - 7/3)
[348516] ['1', '9/8', '5/4', '9/7', '8/3'] -> (1 + 8/3) / (9/8 - 5/4 / 9/7)
[348517] ['5/8', '6/5', '7/3', '9/2', '7'] -> 9/2 / (5/8 / 6/5 - 7/3 / 7)
[348518] ['1/9', '2/9', '8/9', '5/4', '8'] -> (8 * (5/4 - 8/9) - 2/9) / 1/9
[348519] ['5/8', '6/5', '5/2', '5/2', '7'] -> 6/5 / ((7 - 5/8) / 5/2 - 5/2)
[348520] ['5/9', '5/9', '7/8', '8/3', '5'] -> (8/3 + 5 / 5/9) / (5/9 * 7/8)
[348521] ['1', '9/8', '5/4', '9/7', '9/2'] -> 1 / (9/7 - 5/4) - 9/2 / 9/8
[348522] ['3/8', '5/6', '9/5', '9/2', '5'] -> (5 + 9/2 / 9/5) / (3/8 * 5/6)
[348523] ['5/9', '5/9', '7/8', '7/2', '5'] -> (5 + 5/9 / 5/9) / (7/8 / 7/2)
[348524] ['1/9', '2/9', '8/9', '9/7', '8'] -> 8 * (8/9 / (2/9 * 9/7) - 1/9)
[348525] ['3/8', '5/6', '9/4', '9/4', '5'] -> 5 / (3/8 + 5/6 - 9/4 / 9/4)
[348526] ['1/9', '2/9', '8/9', '7/5', '8'] -> 8 / ((8/9 - 1/9) / 7/5 - 2/9)
[348527] ['5/9', '5/9', '8/9', '8/9', '5'] -> 5 / (5/9 / 8/9) / (8/9 - 5/9)
[348528] ['3/8', '5/6', '9/4', '7/2', '5'] -> 9/4 * (5/6 - 7/2 + 5 / 3/8)
[348529] ['5/9', '5/9', '8/9', '9/8', '5'] -> 5 / (5/9 * 9/8) / (8/9 - 5/9)
[348530] ['1/9', '2/9', '8/9', '9/5', '8'] -> 8 / ((1/9 + 8/9) / 9/5 - 2/9)
[348531] ['1', '9/8', '5/4', '4/3', '5/2'] -> (5/4 + 5/2) / (1 - 9/8 / 4/3)
[348532] ['5/8', '6/5', '7/2', '7/2', '7'] -> 7/2 / (7 * 5/8 / 6/5 - 7/2)
[348533] ['3/8', '5/6', '7/3', '9/2', '5'] -> 7/3 / (3/8 + 5/6 - 5 / 9/2)
[348534] ['5/8', '6/5', '7/2', '9/2', '7'] -> (7 - 7/2) / (5/8 / 9/2) - 6/5
[348535] ['5/8', '6/5', '9/2', '9/2', '7'] -> 9/2 / (5/8 / 9/2) - 6/5 * 7
[348536] ['1', '9/8', '5/4', '7/5', '3/2'] -> 1 / (5/4 * 7/5 / 3/2 - 9/8)
[348537] ['5/8', '5/4', '5/4', '5/4', '7'] -> 5/4 + 7 * (5/4 + 5/4 / 5/8)
[348538] ['1/9', '2/9', '9/8', '6/5', '8'] -> 8 / (9/8 * (1/9 + 2/9 / 6/5))
[348539] ['1', '9/8', '5/4', '7/5', '5/3'] -> 1 / (9/8 + 5/4 - 7/5 * 5/3)
[348540] ['5/8', '5/4', '5/4', '9/7', '7'] -> 9/7 * 7 / (5/4 / 5/4 - 5/8)
[348541] ['5/8', '5/4', '5/4', '4/3', '7'] -> 7 / (5/8 - 4/3 + 5/4 / 5/4)
[348542] ['5/8', '5/4', '5/4', '7/5', '7'] -> (5/4 + 5/4 / 7/5) / (5/8 / 7)
[348543] ['5/8', '5/4', '5/4', '3/2', '7'] -> (5/4 + 5/4 * 7) / (5/8 / 3/2)
[348544] ['3/8', '6/7', '6/7', '8/7', '5'] -> 8/7 + (6/7 + 6/7) / (3/8 / 5)
[348545] ['5/8', '5/4', '5/4', '8/5', '7'] -> (5/4 + 5/4) * (7 / 5/8 - 8/5)
[348546] ['5/9', '5/9', '8/9', '5/2', '5'] -> (5 - (5/9 - 8/9)) / (5/9 / 5/2)
[348547] ['3/8', '6/7', '6/7', '7/6', '5'] -> 5 / (3/8 - 7/6 + 6/7 / 6/7)
[348548] ['5/9', '5/9', '8/9', '9/2', '5'] -> 8/9 * 9/2 * (5 + 5/9 / 5/9)
[348549] ['5/8', '5/4', '5/4', '9/5', '7'] -> (5/4 + 7) / (5/8 * (9/5 - 5/4))
[348550] ['5/8', '5/4', '5/4', '9/4', '7'] -> 7 * (5/4 + 9/4) - 5/8 / 5/4
[348551] ['1', '9/8', '5/4', '3/2', '5/3'] -> 1 / (9/8 - 5/4 - (3/2 - 5/3))
[348552] ['3/8', '6/7', '6/7', '4/3', '5'] -> 5 / (3/8 / 6/7) / (4/3 - 6/7)
[348553] ['1', '9/8', '5/4', '3/2', '7/3'] -> (7/3 + 1 / 3/2) / (5/4 - 9/8)
[348554] ['5/8', '5/4', '5/4', '9/2', '7'] -> 9/2 * (7 - 5/4) - (5/8 + 5/4)
[348555] ['5/9', '5/9', '9/8', '6/5', '5'] -> 5 / (6/5 * (5/9 + 5/9) - 9/8)
[348556] ['3/8', '6/7', '6/7', '3/2', '5'] -> (5 + 6/7 / 6/7) / (3/8 / 3/2)
[348557] ['1/9', '2/9', '8/7', '3/2', '8'] -> (3/2 + 2/9 / 1/9) * (8 - 8/7)
[348558] ['5/8', '5/4', '9/7', '9/7', '7'] -> 9/7 / (5/8 / 7 + 5/4 - 9/7)
[348559] ['1', '9/8', '5/4', '8/5', '5/3'] -> 8/5 * 5/3 / (5/4 / 9/8 - 1)
[348560] ['3/8', '6/7', '6/7', '8/5', '5'] -> (6/7 / 6/7 + 8/5 * 5) / 3/8
[348561] ['1/9', '2/9', '8/7', '8/5', '8'] -> 8 / (8/7 * (2/9 + 1/9 / 8/5))
[348562] ['5/8', '5/4', '9/7', '7/5', '7'] -> 9/7 * 7 / (5/4 - 5/8 * 7/5)
[348563] ['5/9', '5/9', '9/8', '7/5', '5'] -> 5 / (5/9 - 9/8 + 5/9 * 7/5)
[348564] ['3/8', '6/7', '6/7', '5/3', '5'] -> 6/7 / 6/7 / (3/8 - 5/3 / 5)
[348565] ['3/8', '6/7', '6/7', '7/4', '5'] -> (6/7 + 6/7 * 5) / (3/8 / 7/4)
[348566] ['1', '9/8', '5/4', '8/5', '7/3'] -> 1 / (7/3 / (5/4 * 8/5) - 9/8)
[348567] ['3/8', '6/7', '6/7', '7/3', '5'] -> (5 + 7/3 * (6/7 + 6/7)) / 3/8
[348568] ['5/8', '5/4', '9/7', '5/3', '7'] -> 9/7 * 5/3 * 7 / (5/4 - 5/8)
[348569] ['5/8', '5/4', '9/7', '7/4', '7'] -> 7 / (7/4 - (5/8 + 5/4) / 9/7)
[348570] ['5/9', '5/9', '9/8', '7/3', '5'] -> 5 / (7/3 - (9/8 + 5/9 / 5/9))
[348571] ['1/9', '2/9', '7/6', '6/5', '8'] -> 8 / (2/9 + 1/9 / 7/6) - 6/5
[348572] ['1', '9/8', '5/4', '5/3', '5/3'] -> (5/3 + 5/3 / 5/4) / (9/8 - 1)
[348573] ['5/9', '5/9', '9/8', '5/2', '5'] -> 5 / (5/9 * (5/2 - 9/8) - 5/9)
[348574] ['5/8', '5/4', '9/7', '9/4', '7'] -> 9/7 * 7 / (9/4 - (5/8 + 5/4))
[348575] ['1/9', '2/9', '7/6', '7/5', '8'] -> 8 / (7/6 / 7/5 - 1/9 / 2/9)
[348576] ['3/8', '6/7', '6/7', '9/2', '5'] -> (6/7 + 6/7 * (9/2 + 5)) / 3/8
[348577] ['5/9', '5/9', '9/8', '9/2', '5'] -> (5 + 5/9 / 5/9) / (9/8 / 9/2)
[348578] ['3/8', '6/7', '7/8', '8/9', '5'] -> 5 / (6/7 * (3/8 + 8/9) - 7/8)
[348579] ['1/9', '2/9', '7/6', '9/5', '8'] -> (7/6 + 1/9 / 2/9) * 9/5 * 8
[348580] ['5/8', '5/4', '9/7', '9/2', '7'] -> 7 / (9/7 / 9/2) - 5/8 / 5/4
[348581] ['5/8', '5/4', '4/3', '7/5', '7'] -> 7 / (5/8 - 7/5 + 4/3 / 5/4)
[348582] ['1/9', '2/9', '6/5', '3/2', '8'] -> 3/2 + 8 / (2/9 + 1/9 * 6/5)
[348583] ['3/8', '6/7', '7/8', '6/5', '5'] -> (6/7 + 6/5) * 5 / (3/8 / 7/8)
[348584] ['5/9', '5/9', '8/7', '7/5', '5'] -> 5 / (5/9 - 5/9 / 8/7 / 7/5)
[348585] ['1/9', '2/9', '6/5', '7/4', '8'] -> 8 / 6/5 / (2/9 * 7/4 - 1/9)
[348586] ['3/8', '6/7', '7/8', '9/7', '5'] -> 5 / (6/7 * 7/8 / 9/7 - 3/8)
[348587] ['3/8', '6/7', '7/8', '4/3', '5'] -> 5 / (4/3 - (3/8 + 6/7 * 7/8))
[348588] ['5/8', '5/4', '7/5', '3/2', '7'] -> 7 / 7/5 / (5/4 / 3/2 - 5/8)
[348589] ['1/9', '2/9', '6/5', '8/3', '8'] -> 6/5 * 8/3 * (8 - 1/9 / 2/9)
[348590] ['1', '9/8', '5/4', '9/5', '5/2'] -> 9/5 / ((5/2 - 1) / 5/4 - 9/8)
[348591] ['5/9', '5/9', '8/7', '7/4', '5'] -> 8/7 * 5 / (5/9 - 5/9 / 7/4)
[348592] ['5/8', '5/4', '7/5', '7/4', '7'] -> (5/4 + 7/4) * 7 / (5/8 * 7/5)
[348593] ['3/8', '6/7', '7/8', '3/2', '5'] -> 3/2 * (3/8 / (7/8 - 6/7) - 5)
[348594] ['5/8', '5/4', '7/5', '9/5', '7'] -> (7/5 + 9/5) * (7 + 5/8 / 5/4)
[348595] ['1', '9/8', '5/4', '9/4', '5/2'] -> 9/4 / (5/2 - (1 + 9/8 * 5/4))
[348596] ['5/8', '5/4', '7/5', '5/2', '7'] -> 7 * 7/5 * 5/2 - 5/8 / 5/4
[348597] ['3/8', '6/7', '7/8', '9/5', '5'] -> 9/5 * 5 / (6/7 * 7/8 - 3/8)
[348598] ['1/9', '2/9', '5/4', '9/2', '8'] -> 8 * (9/2 - 5/4) - 2/9 / 1/9
[348599] ['5/9', '5/9', '8/7', '8/3', '5'] -> (8/3 + 5 / 5/9) / (5/9 / 8/7)
[348600] ['5/8', '5/4', '7/5', '8/3', '7'] -> 7 / (8/3 - (5/8 + 5/4 * 7/5))
[348601] ['1/9', '2/9', '9/7', '4/3', '8'] -> 9/7 / (1/9 / 2/9) * (4/3 + 8)
[348602] ['3/8', '6/7', '7/8', '7/3', '5'] -> (7/3 + 5 / (6/7 * 7/8)) / 3/8
[348603] ['5/8', '5/4', '7/5', '9/2', '7'] -> (9/2 + 5/4 * (7/5 + 7)) / 5/8
[348604] ['1/9', '2/9', '9/7', '3/2', '8'] -> 8 / (9/7 * (1/9 + 2/9 / 3/2))
[348605] ['1', '9/8', '5/4', '5/2', '5/2'] -> (5/2 + 5/4 / 5/2) / (9/8 - 1)
[348606] ['5/8', '5/4', '3/2', '5/3', '7'] -> 7 / (5/8 * (5/3 - 3/2 / 5/4))
[348607] ['5/8', '5/4', '3/2', '9/5', '7'] -> 7 / (5/8 * 9/5 - 5/4 / 3/2)
[348608] ['1', '9/8', '5/4', '8/3', '7/2'] -> 8/3 * (9/8 + 7/2 * (1 + 5/4))
[348609] ['1/9', '2/9', '9/7', '5/3', '8'] -> 8 / 9/7 / (2/9 * 5/3 - 1/9)
[348610] ['5/8', '5/4', '3/2', '7/3', '7'] -> 7 * 3/2 * 7/3 - 5/8 / 5/4
[348611] ['5/8', '5/4', '3/2', '8/3', '7'] -> 8/3 * (5/8 / 5/4 + 3/2 + 7)
[348612] ['1', '9/8', '5/4', '9/2', '9/2'] -> 1 + (5/4 + 9/2) / (9/8 / 9/2)
[348613] ['5/9', '5/9', '7/6', '9/4', '5'] -> 5 / 9/4 / (5/9 * 7/6 - 5/9)
[348614] ['5/8', '5/4', '8/5', '9/4', '7'] -> 5/4 + 7 * (9/4 + 5/8 * 8/5)
[348615] ['5/9', '5/9', '7/6', '7/2', '5'] -> 7/2 / (5/9 * 7/6) * (5 - 5/9)
[348616] ['5/8', '5/4', '5/3', '7/4', '7'] -> 7 / (5/8 + 7/4 - 5/4 * 5/3)
[348617] ['1/9', '2/9', '7/5', '7/4', '8'] -> 8 / (7/5 * (1/9 + 2/9 / 7/4))
[348618] ['5/9', '5/9', '6/5', '6/5', '5'] -> (6/5 + 6/5) / (5/9 / (5/9 + 5))
[348619] ['3/8', '6/7', '8/9', '8/5', '5'] -> 8/5 * 5 / (3/8 * 6/7) - 8/9
[348620] ['5/9', '5/9', '6/5', '5/4', '5'] -> 6/5 * 5 / (5/4 - 5/9 / 5/9)
[348621] ['1', '9/8', '9/7', '9/7', '5/2'] -> 9/7 / (5/2 - (1 + 9/8 * 9/7))
[348622] ['3/8', '6/7', '8/9', '7/4', '5'] -> 5 / (6/7 - 3/8 * 7/4) - 8/9
[348623] ['1/9', '2/9', '7/5', '7/2', '8'] -> 8 * (1/9 / 2/9 + 7/2 / 7/5)
[348624] ['5/9', '5/9', '6/5', '4/3', '5'] -> 5 / (5/9 - 5/9 / 6/5 / 4/3)
[348625] ['5/8', '5/4', '7/4', '7/4', '7'] -> 7 * (7/4 + 7/4) - 5/8 / 5/4
[348626] ['5/9', '5/9', '6/5', '7/5', '5'] -> 5 / (7/5 - 6/5) - 5/9 / 5/9
[348627] ['3/8', '6/7', '8/9', '9/4', '5'] -> 6/7 * 9/4 * (5 / 3/8 - 8/9)
[348628] ['5/8', '5/4', '7/4', '9/5', '7'] -> 5/4 + 7/4 * (9/5 + 7 / 5/8)
[348629] ['1', '9/8', '9/7', '4/3', '4/3'] -> (4/3 / (4/3 - 9/7) - 1) / 9/8
[348630] ['5/9', '5/9', '6/5', '8/5', '5'] -> 8/5 * (5 / (5/9 * 5/9) - 6/5)
[348631] ['1/9', '2/9', '3/2', '9/5', '8'] -> 8 / (3/2 / 9/5 - 1/9 / 2/9)
[348632] ['5/9', '5/9', '6/5', '5/3', '5'] -> (5/9 + 5/3) * 5 / (5/9 / 6/5)
[348633] ['1/9', '2/9', '8/5', '9/4', '8'] -> 9/4 / (1/9 - 2/9 / 8/5 / 8)
[348634] ['1', '9/8', '9/7', '4/3', '8/5'] -> 1 / (9/8 / 9/7 - 4/3 / 8/5)
[348635] ['3/8', '6/7', '8/9', '8/3', '5'] -> (8/9 + 5 + 8/3 / 6/7) / 3/8
[348636] ['1/9', '2/9', '8/5', '8/3', '8'] -> 8 / (2/9 / 1/9 - 8/3 / 8/5)
[348637] ['5/9', '5/9', '6/5', '9/5', '5'] -> (5 - 5/9) / (5/9 / (6/5 + 9/5))
[348638] ['1', '9/8', '9/7', '4/3', '7/4'] -> 9/7 * 4/3 * 7/4 / (9/8 - 1)
[348639] ['5/8', '5/4', '9/5', '7/3', '7'] -> 7 / (7/3 * (5/4 - 5/8 * 9/5))
[348640] ['5/9', '5/9', '6/5', '5/2', '5'] -> 5/2 / (5/9 / 6/5) * (5 - 5/9)
[348641] ['5/8', '5/4', '9/5', '5/2', '7'] -> 5/4 / 5/8 + 5/2 * (9/5 + 7)
[348642] ['1', '9/8', '9/7', '4/3', '7/3'] -> 9/7 / ((9/8 + 4/3) / 7/3 - 1)
[348643] ['5/9', '5/9', '6/5', '7/2', '5'] -> 6/5 * (5/9 + 7/2 * (5/9 + 5))
[348644] ['1/9', '2/9', '9/5', '7/2', '8'] -> 7/2 + (1/9 + 8 / 9/5) / 2/9
[348645] ['5/9', '5/9', '5/4', '4/3', '5'] -> 5 / (4/3 - 5/4 / (5/9 + 5/9))
[348646] ['1', '9/8', '9/7', '7/5', '8/5'] -> (7/5 + 8/5) / (1 - 9/8 / 9/7)
[348647] ['1/9', '2/9', '9/4', '7/3', '8'] -> 9/4 * (1/9 + 2/9 + 7/3 + 8)
[348648] ['5/8', '5/4', '7/3', '7/3', '7'] -> 7 / (5/8 * (7/3 - 7/3 / 5/4))
[348649] ['1', '9/8', '9/7', '7/5', '5/3'] -> 9/7 * 7/5 * 5/3 / (9/8 - 1)
[348650] ['1', '9/8', '9/7', '7/5', '7/4'] -> 9/7 / (1 - 7/4 + 9/8 / 7/5)
[348651] ['1/9', '2/9', '7/3', '9/2', '8'] -> 9/2 * (8 - (7/3 + 1/9 + 2/9))
[348652] ['5/9', '5/9', '5/4', '7/4', '5'] -> (5 - 5/9) / (5/9 / (5/4 + 7/4))
[348653] ['5/8', '5/4', '7/3', '9/2', '7'] -> 7 / (9/2 - (7/3 + 5/8 + 5/4))
[348654] ['1/9', '1/4', '1/4', '1/4', '8'] -> (1/4 + 8 - 1/4 / 1/9) / 1/4
[348655] ['5/8', '5/4', '8/3', '8/3', '7'] -> 8/3 * 7 + 8/3 / (5/8 / 5/4)
[348656] ['5/9', '5/9', '5/4', '9/4', '5'] -> (5/9 + 9/4) / (5/9 / 5) - 5/4
[348657] ['3/8', '6/7', '9/8', '7/4', '5'] -> (9/8 + (7/4 + 5) / 6/7) / 3/8
[348658] ['5/8', '5/4', '7/2', '7/2', '7'] -> 7/2 * (7 - 5/8 / 5/4 / 7/2)
[348659] ['5/9', '5/9', '5/4', '8/3', '5'] -> (5/9 + 5) / (5/9 * 8/3 - 5/4)
[348660] ['1/9', '1/4', '1/4', '3/7', '8'] -> (1/4 / 3/7 - 1/4) / (1/9 / 8)
[348661] ['3/8', '6/7', '9/8', '9/4', '5'] -> 5 / (9/8 / (6/7 * 9/4) - 3/8)
[348662] ['5/8', '9/7', '9/7', '9/7', '7'] -> 9/7 * 7 / (9/7 / 9/7 - 5/8)
[348663] ['1', '9/8', '9/7', '3/2', '3/2'] -> (3/2 + 3/2) / (1 - 9/8 / 9/7)
[348664] ['5/8', '9/7', '9/7', '4/3', '7'] -> 7 / (5/8 - 4/3 + 9/7 / 9/7)
[348665] ['1', '9/8', '9/7', '3/2', '5/3'] -> 1 / (3/2 - 5/3 * 9/8 / 9/7)
[348666] ['5/8', '9/7', '9/7', '3/2', '7'] -> (9/7 + 9/7 / 3/2) / (5/8 / 7)
[348667] ['1/9', '1/4', '1/4', '6/7', '8'] -> 8 / (6/7 * (1/4 - (1/9 - 1/4)))
[348668] ['3/8', '6/7', '8/7', '6/5', '5'] -> (6/7 + 6/5) * 5 / (3/8 * 8/7)
[348669] ['1/9', '1/4', '1/4', '7/8', '8'] -> 8 / (1/9 + 1/4 / (1/4 + 7/8))
[348670] ['1', '9/8', '9/7', '3/2', '9/5'] -> 1 / (9/8 / 9/7 - 3/2 / 9/5)
[348671] ['3/8', '6/7', '8/7', '3/2', '5'] -> 5 / (3/8 - 3/2 + 8/7 / 6/7)
[348672] ['1/9', '1/4', '1/4', '5/4', '8'] -> 1/4 / 1/9 / (1/4 - 5/4 / 8)
[348673] ['5/8', '9/7', '9/7', '5/2', '7'] -> (7 - 9/7 / 9/7) / (5/8 / 5/2)
[348674] ['1/9', '1/4', '1/4', '8/5', '8'] -> (1/4 + 1/4 / 1/9) * (8/5 + 8)
[348675] ['3/8', '6/7', '8/7', '9/5', '5'] -> 9/5 * 5 / (6/7 / 8/7 - 3/8)
[348676] ['1/9', '1/4', '1/4', '7/4', '8'] -> 8 + (7/4 + 1/4 / 1/9) / 1/4
[348677] ['1', '9/8', '9/7', '8/5', '9/5'] -> (8/5 + 9/5 / 9/7) / (9/8 - 1)
[348678] ['3/8', '6/7', '8/7', '7/2', '5'] -> 8/7 / 6/7 + (7/2 + 5) / 3/8
[348679] ['5/8', '9/7', '4/3', '4/3', '7'] -> 9/7 * 7 / (4/3 / 4/3 - 5/8)
[348680] ['1/9', '1/4', '1/4', '5/2', '8'] -> 8 / (1/9 * (5/2 + 1/4 + 1/4))
[348681] ['5/9', '5/9', '4/3', '8/5', '5'] -> 8/5 * 5 / (4/3 - 5/9 / 5/9)
[348682] ['3/8', '6/7', '7/6', '7/6', '5'] -> 5 / (3/8 - 7/6 + 6/7 * 7/6)
[348683] ['5/9', '5/9', '4/3', '7/4', '5'] -> (5/9 + 5) / (5/9 * (7/4 - 4/3))
[348684] ['3/8', '6/7', '7/6', '4/3', '5'] -> 5 / (3/8 * 7/6) / (4/3 - 6/7)
[348685] ['1/9', '1/4', '2/7', '4/9', '8'] -> (4/9 / (1/9 * 2/7) - 8) / 1/4
[348686] ['5/8', '9/7', '4/3', '9/4', '7'] -> (9/4 + 9/7 * 7) / (5/8 / 4/3)
[348687] ['1', '9/8', '9/7', '5/3', '7/4'] -> 9/7 / 9/8 / (1 - 5/3 / 7/4)
[348688] ['3/8', '6/7', '7/6', '8/5', '5'] -> (6/7 * 7/6 + 8/5 * 5) / 3/8
[348689] ['5/8', '9/7', '4/3', '5/2', '7'] -> 9/7 * 7 * (5/2 / 5/8 - 4/3)
[348690] ['1', '9/8', '9/7', '5/3', '9/5'] -> 5/3 * 9/5 / (1 - 9/8 / 9/7)
[348691] ['5/9', '5/9', '7/5', '9/5', '5'] -> (5/9 + 5) * (9/5 + 7/5 / 5/9)
[348692] ['5/8', '9/7', '4/3', '8/3', '7'] -> 9/7 / (5/8 - (4/3 + 8/3) / 7)
[348693] ['3/8', '6/7', '7/6', '7/4', '5'] -> (6/7 + 5 / 7/6) / (3/8 / 7/4)
[348694] ['1/9', '1/4', '2/7', '5/7', '8'] -> 2/7 + 8 * (5/7 + 1/4 / 1/9)
[348695] ['3/8', '6/7', '7/6', '9/4', '5'] -> (5 - 6/7 * 7/6) / (3/8 / 9/4)
[348696] ['5/8', '9/7', '7/5', '7/5', '7'] -> 9/7 * 7 / (7/5 / 7/5 - 5/8)
[348697] ['1/9', '1/4', '2/7', '3/4', '8'] -> (1/9 + 3/4 / 1/4) * (8 - 2/7)
[348698] ['5/8', '9/7', '7/5', '3/2', '7'] -> 7 / (3/2 / 9/7 - 5/8 * 7/5)
[348699] ['1/9', '1/4', '2/7', '7/9', '8'] -> (8 - 7/9 / (1/9 / 2/7)) / 1/4
[348700] ['1', '9/8', '9/7', '7/4', '7/4'] -> 9/7 / (7/4 - (9/8 + 1 / 7/4))
[348701] ['1', '9/8', '9/7', '7/4', '9/5'] -> 9/7 / (9/8 / 9/5 - 1 / 7/4)
[348702] ['3/8', '6/7', '7/6', '9/2', '5'] -> (6/7 + (9/2 + 5) / 7/6) / 3/8
[348703] ['5/8', '9/7', '7/5', '9/5', '7'] -> 7 / (7/5 / 9/5 - 5/8 / 9/7)
[348704] ['5/9', '5/9', '3/2', '3/2', '5'] -> (5 - 5/9) / (5/9 / (3/2 + 3/2))
[348705] ['3/8', '6/7', '6/5', '6/5', '5'] -> 5 / (6/5 / (6/7 + 6/5) - 3/8)
[348706] ['1/9', '1/4', '2/7', '9/8', '8'] -> (8 - 1/4) / (2/7 * 9/8) - 1/9
[348707] ['5/9', '5/9', '3/2', '8/5', '5'] -> (5/9 + 5) * 8/5 / (5/9 / 3/2)
[348708] ['1', '9/8', '9/7', '7/4', '8/3'] -> 1 / (8/3 - (7/4 + 9/8 / 9/7))
[348709] ['5/8', '9/7', '7/5', '7/3', '7'] -> 7 / (5/8 / 9/7) / (7/5 / 7/3)
[348710] ['5/9', '5/9', '3/2', '7/4', '5'] -> (5 + 5/9 / 5/9) / (7/4 - 3/2)
[348711] ['1/9', '1/4', '2/7', '8/7', '8'] -> 2/7 / 1/9 / (1/4 - 8/7 / 8)
[348712] ['5/9', '5/9', '3/2', '9/4', '5'] -> 3/2 + (5/9 + 5) / (5/9 / 9/4)
