[328006] ['1/6', '3/8', '5/7', '5/4', '8'] -> 8 / (5/7 * (1/6 + 3/8 / 5/4))
[330363] ['1/5', '7/8', '9/4', '8/3', '3'] -> (9/4 * 8/3 + 3 / 1/5) / 7/8
[330364] ['4/7', '3/2', '5/2', '9/2', '7'] -> 4/7 / (5/2 / 7 - 3/2 / 9/2)
[330365] ['1/8', '3/5', '3/2', '7/4', '8'] -> 8 * (1/8 / 3/2 + 7/4 / 3/5)
[330366] ['4/9', '3/4', '9/8', '6/5', '5'] -> 6/5 * 5 / (3/4 - 4/9 * 9/8)
[330367] ['1/6', '2/9', '9/5', '2', '9/4'] -> 2 / (2/9 / 1/6 - 9/4 / 9/5)
[330368] ['1/3', '7/9', '1', '4/3', '9/5'] -> 4/3 / (1/3 - 7/9 / (1 + 9/5))
[330369] ['1/5', '7/8', '9/4', '3', '7/2'] -> 3 / 1/5 + 7/2 / (7/8 / 9/4)
[330370] ['1/3', '3/4', '8/9', '9/7', '5'] -> 5 / (3/4 / 9/7 - 1/3 / 8/9)
[330371] ['1/8', '3/7', '3/5', '1', '3/2'] -> (3/5 + 3/2) / (1/8 / (3/7 + 1))
[330372] ['4/5', '1', '5/4', '3/2', '9/4'] -> 5/4 / (4/5 + 3/2 - 9/4) - 1
[330373] ['8/7', '8/7', '5/4', '9/7', '7'] -> 8/7 / (9/7 - 5/4) - 8/7 * 7
[330374] ['8/7', '8/7', '5/4', '4/3', '7'] -> (8/7 + 8/7 * 5/4) * 4/3 * 7
[330375] ['4/7', '7/8', '8/9', '7/6', '2'] -> 4/7 * 7/6 / (2 * (8/9 - 7/8))
[330376] ['1/5', '7/8', '7/3', '5/2', '3'] -> 3 / (1/5 * 5/2 - 7/8 / 7/3)
[330377] ['4/7', '8/5', '8/5', '9/5', '7'] -> 8/5 * (7 * (4/7 + 9/5) - 8/5)
[330378] ['1/8', '3/7', '3/5', '1', '7/4'] -> (1 + 3/7 / 3/5) / (1/8 / 7/4)
[330379] ['1/3', '3/4', '8/9', '9/5', '5'] -> 9/5 * 5 / (3/4 - 1/3 / 8/9)
[330380] ['1/6', '2/9', '2', '7/3', '7/3'] -> 2 / (1/6 + 2/9) * (7/3 + 7/3)
[330381] ['1/3', '7/9', '1', '4/3', '7/2'] -> 4/3 / (1/3 * (7/2 - 1) - 7/9)
[330382] ['4/9', '3/4', '9/8', '8/5', '5'] -> 5 * (3/4 + 8/5 / (4/9 / 9/8))
[330383] ['8/7', '8/7', '5/4', '5/3', '7'] -> (8/7 + 8/7 / 5/4) * 5/3 * 7
[330384] ['1/8', '3/7', '3/5', '1', '9/5'] -> 1 / (3/5 / 9/5 - 1/8 / 3/7)
[330385] ['1/6', '3/7', '7/9', '6/7', '8'] -> 8 / (6/7 * (7/9 - 1/6 / 3/7))
[330386] ['1/3', '7/9', '1', '4/3', '9/2'] -> 9/2 * ((7/9 + 4/3) / 1/3 - 1)
[330387] ['4/9', '3/4', '9/8', '7/4', '5'] -> 5 / (4/9 * 3/4) / (7/4 - 9/8)
[330388] ['4/5', '1', '5/4', '8/5', '7/4'] -> (5/4 + 7/4) * 8/5 / (1 - 4/5)
[330389] ['8/7', '8/7', '5/4', '7/3', '7'] -> (8/7 + 8/7 * 5/4) * (7/3 + 7)
[330390] ['1/6', '3/7', '7/9', '8/9', '8'] -> 8 + 8/9 / (7/9 * 1/6 * 3/7)
[330391] ['4/9', '3/4', '9/8', '9/5', '5'] -> 5 / (4/9 * 3/4) / (9/8 / 9/5)
[330392] ['1/6', '2/9', '2', '7/2', '7/2'] -> (7/2 + (1/6 + 7/2) / 2) / 2/9
[330393] ['8/7', '8/7', '5/4', '5/2', '7'] -> 7 * (8/7 + 5/2 * 8/7 / 5/4)
[330394] ['1/5', '7/8', '5/2', '5/2', '3'] -> 3 / (1/5 * (5/2 + 5/2) - 7/8)
[330395] ['4/9', '3/4', '9/8', '7/3', '5'] -> (3/4 + 5 / (4/9 / 7/3)) / 9/8
[330396] ['1/3', '3/4', '9/8', '7/6', '5'] -> 5 / (1/3 * 3/4 + 9/8 - 7/6)
[330397] ['1/3', '7/9', '1', '7/5', '8/5'] -> 8/5 / (1 + 7/5 - 7/9 / 1/3)
[330398] ['4/7', '8/5', '5/3', '5/3', '7'] -> (5/3 + 5/3) * 7 * (8/5 - 4/7)
[330399] ['8/7', '8/7', '5/4', '8/3', '7'] -> 8/7 * 8/3 * (5/4 + 7) - 8/7
[330400] ['1/6', '1/4', '1/4', '3/7', '2'] -> 2 / (1/6 / 1/4 - 1/4 / 3/7)
[330401] ['1/5', '7/8', '5/2', '8/3', '3'] -> 8/3 * (7/8 + 5/2) + 3 / 1/5
[330402] ['4/5', '1', '5/4', '8/5', '5/2'] -> 5/2 * (4/5 + 8/5) / (5/4 - 1)
[330403] ['1/3', '3/4', '9/8', '6/5', '5'] -> 5 * (3/4 + 6/5 / (1/3 / 9/8))
[330404] ['1/8', '3/5', '7/4', '7/4', '8'] -> 8 / (7/4 / (1/8 + 7/4) - 3/5)
[330405] ['1/8', '3/7', '3/5', '1', '8/3'] -> (8/3 + 1 / 3/7) / (1/8 / 3/5)
[330406] ['4/5', '1', '5/4', '8/5', '8/3'] -> 1 / (8/5 - 5/4 / 4/5) - 8/3
[330407] ['4/7', '8/5', '5/3', '9/5', '7'] -> 8/5 * 7 * (9/5 + 4/7 / 5/3)
[330408] ['1/8', '3/7', '3/5', '1', '7/2'] -> (3/7 + 1) * 7/2 / (1/8 / 3/5)
[330409] ['1/6', '1/4', '1/4', '3/5', '2'] -> (1/4 + (1/4 + 2) / 3/5) / 1/6
[330410] ['4/9', '3/4', '8/7', '8/7', '5'] -> (8/7 + 8/7) * (5 / 4/9 - 3/4)
[330411] ['1/3', '7/9', '1', '7/5', '9/5'] -> (1/3 + 9/5) / (7/9 * 7/5 - 1)
[330412] ['1/6', '3/7', '7/9', '9/7', '8'] -> 7/9 * 8 * (9/7 + 3/7 / 1/6)
[330413] ['1/5', '7/8', '8/3', '8/3', '3'] -> (3 + 7/8 * 8/3) / 1/5 - 8/3
[330414] ['4/7', '8/5', '5/3', '9/4', '7'] -> 5/3 * 9/4 * 7 * 4/7 * 8/5
[330415] ['1/8', '3/5', '7/4', '9/2', '8'] -> 8 * (3/5 + 9/2 / (1/8 + 7/4))
[330416] ['4/5', '1', '5/4', '5/3', '7/4'] -> (1 + 4/5 * 5/4) / (7/4 - 5/3)
[330417] ['4/7', '8/5', '5/3', '7/2', '7'] -> 8/5 * 5/3 * (7 + 4/7 * 7/2)
[330418] ['1/5', '7/8', '3', '7/2', '7/2'] -> (1/5 + 3) * (7/2 + 7/2 / 7/8)
[330419] ['1/8', '3/7', '5/8', '3/4', '1'] -> (1 + 3/4 / (1/8 * 3/7)) / 5/8
[330420] ['1/3', '3/4', '8/7', '7/6', '5'] -> (8/7 * 7/6 + 5 / 3/4) / 1/3
[330421] ['4/9', '3/4', '8/7', '9/7', '5'] -> 5 / (4/9 / 8/7) / (9/7 - 3/4)
[330422] ['1/3', '7/9', '1', '7/5', '8/3'] -> 8/3 / (1 - (1/3 + 7/9 / 7/5))
[330423] ['1/8', '3/5', '9/4', '9/4', '8'] -> 9/4 / 3/5 / (9/4 / 8 - 1/8)
[330424] ['4/7', '7/8', '8/9', '2', '7/3'] -> 7/3 / (7/8 - 8/9 / (4/7 * 2))
[330425] ['4/7', '8/5', '7/4', '7/4', '7'] -> 8/5 * (7/4 + 7/4 * (4/7 + 7))
[330426] ['1/5', '8/9', '8/9', '8/9', '3'] -> 3 * ((8/9 + 8/9) / 1/5 - 8/9)
[330427] ['1/6', '3/7', '7/9', '9/4', '8'] -> 8 / (3/7 - 1/6 / 7/9 / 9/4)
[330428] ['8/7', '8/7', '4/3', '4/3', '7'] -> 7 * (4/3 + 8/7 + 8/7) - 4/3
[330429] ['4/9', '3/4', '8/7', '7/5', '5'] -> 8/7 * 7/5 * 5 / (4/9 * 3/4)
[330430] ['1/8', '3/5', '9/4', '5/2', '8'] -> 5/2 * (8 - (3/5 - 9/4)) - 1/8
[330431] ['4/5', '1', '5/4', '5/3', '9/2'] -> 9/2 * 4/5 * 5/3 / (5/4 - 1)
[330432] ['1/8', '3/7', '5/8', '7/8', '1'] -> 1 / (1/8 / 3/7 + 5/8 - 7/8)
[330433] ['8/7', '8/7', '4/3', '8/5', '7'] -> 8/7 + (8/7 + 8/5) * (4/3 + 7)
[330434] ['8/7', '8/7', '4/3', '7/4', '7'] -> 7 * 8/7 / 7/4 / (4/3 - 8/7)
[330435] ['1/6', '3/7', '4/5', '6/7', '8'] -> (6/7 + 8) / (3/7 / 4/5 - 1/6)
[330436] ['1/3', '7/9', '1', '3/2', '9/5'] -> (1/3 + 1) / (3/2 / 9/5 - 7/9)
[330437] ['1/6', '1/4', '2/7', '4/9', '2'] -> 1/6 / (4/9 - 1/4 / 2/7 / 2)
[330438] ['4/7', '8/5', '7/4', '9/2', '7'] -> 8/5 * (7 / 4/7 - (7/4 - 9/2))
[330439] ['1/8', '3/5', '7/3', '7/3', '8'] -> (7/3 + 7/3) / 1/8 - 8 / 3/5
[330440] ['4/5', '1', '5/4', '7/4', '9/4'] -> 5/4 / (4/5 * 9/4 - 7/4) - 1
[330441] ['1/3', '7/9', '1', '3/2', '7/2'] -> (7/2 + 1/3 + 3/2) / (1 - 7/9)
[330442] ['4/9', '3/4', '8/7', '7/4', '5'] -> 8/7 * 7/4 * (3/4 + 5 / 4/9)
[330443] ['1/8', '3/7', '5/8', '1', '8/7'] -> ((1 + 8/7) / 5/8 - 3/7) / 1/8
[330444] ['1/3', '3/4', '8/7', '9/4', '5'] -> 8/7 * ((9/4 + 5) / 1/3 - 3/4)
[330445] ['1/6', '1/4', '2/7', '5/9', '2'] -> 1/6 / (1/4 - 5/9 / (2/7 + 2))
[330446] ['4/5', '1', '5/4', '7/4', '7/3'] -> 5/4 / (4/5 - 7/4 / 7/3) - 1
[330447] ['1/8', '3/5', '7/3', '7/2', '8'] -> 8 * (7/2 - 1/8 / 3/5) - 7/3
[330448] ['4/9', '3/4', '8/7', '9/5', '5'] -> 8/7 * (3/4 + 5 / (4/9 / 9/5))
[330449] ['1/3', '3/4', '8/7', '7/3', '5'] -> 5 / (3/4 / 1/3 - 7/3 / 8/7)
[330450] ['4/5', '1', '5/4', '7/4', '5/2'] -> 5/4 / (4/5 + 7/4 - 5/2) - 1
[330451] ['1/8', '3/7', '5/8', '1', '6/5'] -> 1 / 5/8 + 6/5 / (1/8 * 3/7)
[330452] ['4/7', '7/8', '9/8', '5/4', '2'] -> 9/8 / 7/8 / (5/4 / 2 - 4/7)
[330453] ['1/6', '1/4', '2/7', '3/5', '2'] -> 2/7 / (1/4 / (2 - 3/5) - 1/6)
[330454] ['1/8', '3/5', '7/3', '9/2', '8'] -> 9/2 * (7/3 / 1/8 - 8 / 3/5)
[330455] ['8/7', '8/7', '4/3', '9/2', '7'] -> 9/2 * (8/7 * (7 - 4/3) - 8/7)
[330456] ['4/7', '7/8', '9/8', '9/7', '2'] -> 9/7 / (7/8 * 2 - (4/7 + 9/8))
[330457] ['4/7', '8/5', '9/5', '7/2', '7'] -> (4/7 + 8/5 * 7/2) / (9/5 / 7)
[330458] ['1/6', '1/4', '2/7', '2/3', '2'] -> 2 / (1/4 * 2/7) - 2/3 / 1/6
[330459] ['1/5', '8/9', '8/9', '9/4', '3'] -> 9/4 * 3 * (8/9 / 1/5 - 8/9)
[330460] ['4/5', '1', '5/4', '7/4', '7/2'] -> (1 + 7/2) / (7/4 - 5/4 / 4/5)
[330461] ['8/7', '8/7', '7/5', '7/5', '7'] -> 8/7 * 7 * (7/5 + 8/7 * 7/5)
[330462] ['1/8', '3/5', '8/3', '8/3', '8'] -> 3/5 * ((8 - 8/3) / 1/8 - 8/3)
[330463] ['4/7', '7/8', '9/8', '4/3', '2'] -> 4/7 * 2 / (4/3 - 9/8 / 7/8)
[330464] ['1/6', '3/7', '4/5', '5/4', '8'] -> 5/4 * (8 + 4/5 / (1/6 * 3/7))
[330465] ['4/7', '8/5', '9/5', '9/2', '7'] -> 7 * (9/2 * 8/5 / 9/5 - 4/7)
[330466] ['1/8', '3/7', '5/8', '1', '9/7'] -> (9/7 / (1 - 5/8) - 3/7) / 1/8
[330467] ['1/6', '1/4', '2/7', '7/9', '2'] -> 2/7 / (1/6 * 2 - 1/4 / 7/9)
[330468] ['1/3', '3/4', '8/7', '9/2', '5'] -> 8/7 * (9/2 / 3/4 + 5 / 1/3)
[330469] ['1/6', '3/7', '4/5', '9/7', '8'] -> (8 - 9/7 / 3/7) / (1/6 / 4/5)
[330470] ['4/9', '3/4', '8/7', '7/2', '5'] -> (8/7 * 7/2 + 5 / 3/4) / 4/9
[330471] ['1/3', '7/9', '1', '8/5', '5/2'] -> 8/5 / (1 - 7/9 / (1/3 * 5/2))
[330472] ['8/7', '8/7', '7/5', '9/5', '7'] -> 7 * (7/5 + 8/7 + 8/7) - 9/5
[330473] ['1/8', '3/5', '8/3', '9/2', '8'] -> 8 / (3/5 / 1/8 - 9/2) - 8/3
[330474] ['1/3', '3/4', '7/6', '7/6', '5'] -> (5 + 7/6 / 7/6) / (1/3 * 3/4)
[330475] ['4/7', '7/8', '9/8', '3/2', '2'] -> 3/2 / (9/8 / 2 - 4/7 * 7/8)
[330476] ['4/7', '8/5', '9/4', '7/3', '7'] -> 7 / (8/5 - 4/7 * 7/3) - 9/4
[330477] ['1/3', '7/9', '1', '8/5', '8/3'] -> (1 + 8/3) / (7/9 / 8/5 - 1/3)
[330478] ['4/9', '3/4', '7/6', '7/6', '5'] -> (5 + 7/6 + 7/6) / (3/4 - 4/9)
[330479] ['1/3', '3/4', '7/6', '9/7', '5'] -> 5 / (1/3 * 7/6) / (9/7 - 3/4)
[330480] ['1/6', '1/4', '2/7', '8/9', '2'] -> 1/6 * 2 / (8/9 - 1/4 / 2/7)
[330481] ['4/9', '3/4', '7/6', '6/5', '5'] -> 5 / (3/4 / 7/6 - 4/9) - 6/5
[330482] ['4/7', '8/5', '9/4', '8/3', '7'] -> 8/5 * 9/4 * (8/3 + 4/7 * 7)
[330483] ['4/5', '1', '5/4', '9/5', '7/2'] -> 9/5 / (7/2 * (5/4 - 1) - 4/5)
[330484] ['1/6', '3/7', '4/5', '5/3', '8'] -> (8 + 4/5 * 5/3) / (1/6 / 3/7)
[330485] ['1/3', '3/4', '7/6', '7/5', '5'] -> 5 / (1/3 * 3/4) / (7/6 / 7/5)
[330486] ['1/8', '5/8', '5/8', '5/7', '8'] -> (8 + 5/8 / (1/8 * 5/7)) / 5/8
[330487] ['1/3', '7/9', '1', '8/5', '9/2'] -> (1 + 7/9 / 1/3) * 8/5 * 9/2
[330488] ['1/8', '3/7', '5/8', '1', '5/3'] -> (5/3 + 5/8 / 3/7) / 1/8 - 1
[330489] ['1/6', '1/4', '2/7', '6/5', '2'] -> (1/6 + 2 / (2/7 * 6/5)) / 1/4
[330490] ['1/3', '3/4', '7/6', '8/5', '5'] -> 5 / (7/6 - (3/4 + 1/3 / 8/5))
[330491] ['1/6', '3/7', '4/5', '7/4', '8'] -> (3/7 + 8 / 7/4) / (1/6 / 4/5)
[330492] ['1/8', '3/7', '5/8', '1', '7/4'] -> 3/7 / ((1/8 + 1) / 7/4 - 5/8)
[330493] ['1/6', '1/4', '2/7', '5/4', '2'] -> 5/4 / (1/6 * 2/7) - (1/4 + 2)
[330494] ['1/3', '7/9', '1', '5/3', '7/4'] -> (1 + 5/3) / (7/9 / 7/4 - 1/3)
[330495] ['4/7', '8/5', '7/3', '7/3', '7'] -> 8/5 * (7/3 * 7 - 4/7 * 7/3)
[330496] ['4/5', '1', '5/4', '9/4', '7/3'] -> (1 + 4/5 * 5/4) / (7/3 - 9/4)
[330497] ['8/7', '8/7', '3/2', '9/5', '7'] -> (8/7 + 8/7 / 3/2) * 9/5 * 7
[330498] ['4/7', '7/8', '9/8', '2', '5/2'] -> (5/2 + 2 / 4/7) / (9/8 - 7/8)
[330499] ['1/8', '3/7', '5/8', '1', '9/4'] -> 9/4 * (5/8 / (1/8 * 3/7) - 1)
[330500] ['4/7', '8/5', '7/3', '5/2', '7'] -> (7/3 + 7) * 5/2 * (8/5 - 4/7)
[330501] ['8/7', '8/7', '3/2', '9/4', '7'] -> 7 * (8/7 + 8/7) / (3/2 / 9/4)
[330502] ['1/6', '1/4', '2/7', '8/5', '2'] -> 8/5 + 2 / (1/6 * (1/4 + 2/7))
[330503] ['1/8', '5/8', '5/8', '9/8', '8'] -> (9/8 + 1/8 + 5/8) / (5/8 / 8)
[330504] ['4/9', '3/4', '7/6', '7/4', '5'] -> (3/4 + 7/6 + 7/4 * 5) / 4/9
[330505] ['1/3', '7/9', '1', '5/3', '5/2'] -> (1/3 + 1) / (5/2 - (7/9 + 5/3))
[330506] ['1/5', '8/9', '9/8', '4/3', '3'] -> 4/3 * (9/8 + 3 / (1/5 * 8/9))
[330507] ['4/5', '1', '5/4', '9/4', '8/3'] -> 8/3 / (1 - 4/5) / (5/4 / 9/4)
[330508] ['1/8', '3/7', '5/8', '1', '5/2'] -> 1 / (1/8 / 3/7 - 5/8 / 5/2)
[330509] ['1/6', '1/4', '2/7', '5/3', '2'] -> (2 - 1/6) / (1/4 * 2/7) - 5/3
[330510] ['1/3', '7/9', '1', '5/3', '7/2'] -> (1 + 5/3) / (1/3 - 7/9 / 7/2)
[330511] ['1/3', '3/4', '6/5', '9/7', '5'] -> 6/5 * 5 / (3/4 / 9/7 - 1/3)
[330512] ['1/8', '5/8', '5/8', '6/5', '8'] -> 5/8 / (1/8 / 6/5 - 5/8 / 8)
[330513] ['1/8', '3/7', '5/8', '1', '8/3'] -> (5/8 + 8/3) / 1/8 - 1 / 3/7
[330514] ['4/7', '8/5', '5/2', '5/2', '7'] -> (8/5 - 4/7 / 5/2) * 5/2 * 7
[330515] ['1/5', '8/9', '9/8', '5/3', '3'] -> 3 / (1/5 / 5/3) - 8/9 * 9/8
[330516] ['4/9', '3/4', '7/6', '7/3', '5'] -> (3/4 + 5 / 4/9) / (7/6 / 7/3)
[330517] ['4/5', '1', '5/4', '7/3', '5/2'] -> 4/5 * 5/2 / (7/3 - (1 + 5/4))
[330518] ['1/8', '3/7', '5/8', '1', '9/2'] -> 3/7 / 5/8 * (9/2 / 1/8 - 1)
[330519] ['1/3', '3/4', '6/5', '9/5', '5'] -> (6/5 + 9/5 + 5 / 1/3) / 3/4
[330520] ['8/7', '8/7', '8/5', '7/2', '7'] -> 8/5 * (7 + 7/2 * (8/7 + 8/7))
[330521] ['1/8', '5/8', '5/8', '5/3', '8'] -> 8 / (1/8 * (5/3 + 5/8 / 5/8))
[330522] ['4/9', '3/4', '7/6', '8/3', '5'] -> (5 / 4/9 - 3/4) / (7/6 / 8/3)
[330523] ['4/7', '7/8', '8/7', '5/4', '2'] -> 4/7 / (7/8 / (2 - 5/4) - 8/7)
[330524] ['4/9', '3/4', '6/5', '6/5', '5'] -> 5 * (6/5 + 6/5 / (4/9 * 3/4))
[330525] ['1/8', '5/8', '5/8', '7/3', '8'] -> (8 - 5/8 / 5/8) / (1/8 * 7/3)
[330526] ['1/6', '1/4', '1/3', '7/9', '2'] -> 1/3 * 2 / (1/4 * 7/9 - 1/6)
[330527] ['1/8', '3/7', '2/3', '4/5', '1'] -> 2/3 + 1 / (4/5 * 1/8 * 3/7)
[330528] ['1/3', '3/4', '5/4', '9/7', '5'] -> (1/3 + 5) / (5/4 / 9/7 - 3/4)
[330529] ['1/6', '3/7', '5/6', '6/5', '8'] -> 8 * (1/6 / 5/6 + 6/5 / 3/7)
[330530] ['8/7', '8/7', '5/3', '7/4', '7'] -> 8/7 * 7 / (8/7 * 7/4 - 5/3)
[330531] ['4/5', '1', '5/4', '5/2', '8/3'] -> 5/2 / (8/3 - (1 + 5/4 / 4/5))
[330532] ['1/6', '3/7', '5/6', '5/4', '8'] -> 8 / (3/7 / 5/4) - (1/6 - 5/6)
[330533] ['8/7', '8/7', '5/3', '9/5', '7'] -> 5/3 * 9/5 * (7 + 8/7 / 8/7)
[330534] ['4/5', '1', '5/4', '5/2', '7/2'] -> (5/2 + 7/2) / (5/4 * (1 - 4/5))
[330535] ['1/8', '3/7', '2/3', '7/8', '1'] -> 1 / 1/8 / (2/3 / 7/8 - 3/7)
[330536] ['1/8', '5/8', '2/3', '7/9', '8'] -> (2/3 + 8) / (5/8 * 7/9 - 1/8)
[330537] ['8/7', '8/7', '5/3', '9/4', '7'] -> 9/4 * (5/3 * 7 - 8/7 / 8/7)
[330538] ['1/5', '8/9', '9/8', '3', '9/2'] -> 3 + 8/9 * (9/8 + 9/2 / 1/5)
[330539] ['4/9', '3/4', '6/5', '3/2', '5'] -> 5 * (3/4 + 3/2 / (4/9 / 6/5))
[330540] ['8/7', '8/7', '5/3', '5/2', '7'] -> 7 * (8/7 + 8/7) / (5/3 / 5/2)
[330541] ['4/5', '1', '5/4', '5/2', '9/2'] -> 5/2 * 9/2 / (5/4 - 4/5) - 1
[330542] ['1/6', '3/7', '5/6', '7/4', '8'] -> 8 / 7/4 / (3/7 * 5/6 - 1/6)
[330543] ['1/8', '3/7', '2/3', '1', '9/8'] -> 2/3 + (1 + 9/8 / 1/8) / 3/7
[330544] ['8/7', '8/7', '5/3', '7/2', '7'] -> (7/2 + 8/7 / 8/7) * (7 - 5/3)
[330545] ['4/7', '5/3', '5/3', '7/3', '7'] -> (7/3 * 7 - 5/3) / 4/7 - 5/3
[330546] ['1/6', '1/4', '1/3', '9/7', '2'] -> 1/3 * 2 / (1/4 / 9/7 - 1/6)
[330547] ['4/7', '5/3', '5/3', '5/2', '7'] -> 4/7 * 7 / (5/3 - 5/2 / 5/3)
[330548] ['1/3', '7/9', '1', '9/4', '9/4'] -> (9/4 + 9/4) / (1/3 / (7/9 + 1))
[330549] ['1/8', '5/8', '2/3', '9/7', '8'] -> (2/3 + 8) / (5/8 / 9/7 - 1/8)
[330550] ['4/9', '3/4', '6/5', '9/5', '5'] -> (5 + 6/5 + 9/5) / (4/9 * 3/4)
[330551] ['1/8', '3/7', '2/3', '1', '6/5'] -> (1 / (2/3 - 3/7) - 6/5) / 1/8
[330552] ['4/7', '7/8', '8/7', '2', '8/3'] -> 4/7 / (8/3 * 7/8 / 2 - 8/7)
[330553] ['1/3', '7/9', '1', '9/4', '7/3'] -> (1 + 9/4 * (7/9 + 7/3)) / 1/3
[330554] ['1/8', '3/7', '2/3', '1', '3/2'] -> (1 + 3/2 / 3/7) / (1/8 / 2/3)
[330555] ['4/9', '3/4', '6/5', '7/2', '5'] -> (6/5 * 5 + 7/2 / 3/4) / 4/9
[330556] ['1/3', '7/9', '1', '9/4', '8/3'] -> 8/3 / (1/3 * (7/9 - 1 / 9/4))
[330557] ['1/8', '5/8', '5/7', '5/6', '8'] -> 1/8 * 8 / (5/8 / 5/7 - 5/6)
[330558] ['1/3', '3/4', '9/7', '9/4', '5'] -> (5 / (9/7 / 9/4) - 3/4) / 1/3
[330559] ['1/6', '1/4', '3/8', '4/7', '2'] -> 3/8 + (1/4 + 2) / (1/6 * 4/7)
[330560] ['1/5', '8/9', '8/7', '7/5', '3'] -> (3 + 7/5 / (8/9 / 8/7)) / 1/5
[330561] ['4/5', '1', '9/7', '9/7', '3/2'] -> 9/7 / 3/2 / (9/7 - 1 / 4/5)
[330562] ['4/9', '3/4', '6/5', '9/2', '5'] -> (9/2 + 5 / (4/9 / 6/5)) / 3/4
[330563] ['4/7', '7/8', '7/6', '4/3', '2'] -> 2 / (4/7 * 7/8) / (4/3 - 7/6)
[330564] ['1/8', '3/7', '2/3', '1', '9/5'] -> (1 / 3/7 - 2/3) / (1/8 / 9/5)
[330565] ['4/7', '5/3', '9/5', '9/5', '7'] -> (9/5 + 9/5) * 7 * 4/7 * 5/3
[330566] ['8/7', '8/7', '9/5', '5/2', '7'] -> 8/7 * 5/2 * (9/5 + 7) - 8/7
[330567] ['1/8', '5/8', '5/7', '8/9', '8'] -> 8 / (5/8 * 5/7 - 1/8) - 8/9
[330568] ['1/3', '7/9', '1', '7/3', '7/2'] -> (7/3 + 1 / 1/3) / (7/9 / 7/2)
[330569] ['1/3', '3/4', '9/7', '9/2', '5'] -> (3/4 + 9/2) * (5 - 1/3 * 9/7)
[330570] ['1/6', '1/4', '3/8', '6/5', '2'] -> 1/4 / (1/6 - 3/8 / 6/5 / 2)
[330571] ['4/9', '3/4', '5/4', '7/5', '5'] -> 5/4 / (4/9 * 3/4) * (7/5 + 5)
[330572] ['4/7', '7/8', '7/6', '8/5', '2'] -> 2 / (4/7 * (7/8 - 7/6 / 8/5))
[330573] ['1/8', '5/8', '5/7', '7/6', '8'] -> 8 / (1/8 - 5/8 + 5/7 * 7/6)
[330574] ['1/3', '7/9', '1', '5/2', '5/2'] -> (5/2 + 1/3 + 5/2) / (1 - 7/9)
[330575] ['1/5', '8/9', '8/7', '7/4', '3'] -> 7/4 * (3 / 1/5 - 8/7 / 8/9)
[330576] ['1/8', '3/7', '5/7', '5/7', '1'] -> (1 + 3/7 + 5/7) / (1/8 * 5/7)
[330577] ['1/6', '1/4', '3/8', '9/7', '2'] -> 1/6 / (1/4 / 9/7 - 3/8 / 2)
[330578] ['1/3', '3/4', '7/5', '7/5', '5'] -> (5 + 7/5 / 7/5) / (1/3 * 3/4)
[330579] ['4/9', '3/4', '5/4', '9/4', '5'] -> 5 * (3/4 + 9/4 / (4/9 * 5/4))
[330580] ['4/7', '7/8', '7/6', '2', '9/4'] -> 2 / (7/6 / (4/7 * 7/8) - 9/4)
[330581] ['1/8', '5/8', '5/7', '4/3', '8'] -> 8 / (4/3 - (1/8 + 5/8 / 5/7))
[330582] ['8/7', '8/7', '9/4', '9/2', '7'] -> 7 * (8/7 + 9/2 * 8/7 / 9/4)
[330583] ['1/6', '3/7', '7/8', '9/8', '8'] -> 8 * (7/8 / 3/7 - (1/6 - 9/8))
[330584] ['8/7', '8/7', '7/3', '5/2', '7'] -> 7/3 * (8/7 + 8/7) * (7 - 5/2)
[330585] ['4/7', '5/3', '9/4', '5/2', '7'] -> 5/2 * (9/4 + 7 / (4/7 * 5/3))
[330586] ['1/3', '3/4', '7/5', '7/4', '5'] -> (7/5 * 5 - (3/4 - 7/4)) / 1/3
[330587] ['4/9', '3/4', '5/4', '5/2', '5'] -> (3/4 + 5 / 4/9) / (5/4 / 5/2)
[330588] ['8/7', '8/7', '7/3', '9/2', '7'] -> 9/2 * (8/7 * 7 - 8/7 * 7/3)
[330589] ['1/3', '4/5', '4/5', '6/7', '1'] -> 4/5 / (1 / 6/7 - (1/3 + 4/5))
[330590] ['1/8', '5/8', '5/7', '5/3', '8'] -> 8 / (5/8 - 5/3 * 1/8 / 5/7)
[330591] ['4/7', '5/3', '9/4', '9/2', '7'] -> 9/4 * ((5/3 + 7) / 4/7 - 9/2)
[330592] ['4/9', '3/4', '5/4', '8/3', '5'] -> 8/3 / (4/9 - 5/4 / (3/4 * 5))
[330593] ['1/3', '4/5', '4/5', '1', '8/7'] -> 4/5 / (1/3 - 1 + 4/5 / 8/7)
[330594] ['4/5', '1', '9/7', '4/3', '7/5'] -> (4/5 + 4/3) / (7/5 / 9/7 - 1)
[330595] ['1/6', '3/7', '7/8', '7/5', '8'] -> 8 / (7/5 * (3/7 - 1/6 / 7/8))
[330596] ['4/7', '7/8', '7/6', '2', '9/2'] -> (7/6 + 2 / 4/7) / (7/8 / 9/2)
[330597] ['1/3', '3/4', '7/5', '5/2', '5'] -> 1/3 + 5 * (7/5 + 5/2 / 3/4)
[330598] ['1/3', '4/5', '4/5', '1', '6/5'] -> (4/5 + 4/5) / (1/3 * (6/5 - 1))
