[1] ['1', '1', '1', '1', '7'] -> (((1 + 1) + 1) * (1 + 7))
[1577] ['11', '14', '27', '28', '30'] -> (((14 * 27) + 30) / (28 - 11))
[1578] ['11', '14', '29', '30', '30'] -> (((11 * 30) + 30) / (29 - 14))
[1579] ['11', '15', '15', '15', '17'] -> (((15 / 15) + 11) * (17 - 15))
[1580] ['11', '15', '17', '25', '25'] -> (((25 / 25) + 11) * (17 - 15))
[1581] ['11', '15', '17', '28', '28'] -> (((28 / 28) + 11) * (17 - 15))
[1582] ['11', '15', '15', '16', '22'] -> (((11 / 22) + (15 / 15)) * 16)
[1583] ['11', '15', '15', '17', '28'] -> (((11 + 15) * (17 - 15)) - 28)
[1584] ['11', '15', '15', '18', '20'] -> (((15 / 15) + 11) * (20 - 18))
[1585] ['11', '15', '20', '23', '29'] -> (((15 + 29) * 11) - (20 * 23))
[1586] ['11', '14', '25', '25', '30'] -> ((((11 * 25) + 25) / 30) + 14)
[1587] ['11', '15', '17', '18', '18'] -> (((18 / 18) + 11) * (17 - 15))
[1588] ['11', '15', '17', '19', '19'] -> (((19 / 19) + 11) * (17 - 15))
[1589] ['11', '16', '16', '18', '23'] -> (18 / ((23 / 16) - (11 / 16)))
[1590] ['11', '15', '21', '21', '26'] -> ((((21 * 26) - 21) / 15) - 11)
[1591] ['11', '16', '20', '20', '23'] -> ((((20 * 23) - 20) / 11) - 16)
[1592] ['11', '16', '17', '17', '22'] -> (((11 / 22) + (17 / 17)) * 16)
[1593] ['11', '16', '17', '25', '25'] -> (((25 - 17) * 25) - (11 * 16))
[1594] ['11', '16', '18', '18', '21'] -> ((((11 + 16) * 18) + 18) / 21)
[1595] ['11', '16', '18', '18', '25'] -> (((11 * 18) + 18) / (25 - 16))
[1596] ['11', '16', '22', '23', '23'] -> (((11 / 22) + (23 / 23)) * 16)
[1597] ['11', '16', '22', '26', '26'] -> (((11 / 22) + (26 / 26)) * 16)
[1598] ['11', '17', '17', '18', '20'] -> (((17 / 17) + 11) * (20 - 18))
[1599] ['11', '17', '17', '18', '26'] -> ((((18 * 26) - 17) / 11) - 17)
[1600] ['11', '17', '17', '20', '25'] -> ((20 * 25) - ((11 + 17) * 17))
[1601] ['11', '17', '17', '23', '30'] -> ((((11 * 17) + 23) / 30) + 17)
[1602] ['11', '17', '17', '27', '29'] -> (((17 / 17) + 11) * (29 - 27))
[1603] ['11', '17', '17', '28', '30'] -> (((17 / 17) + 11) * (30 - 28))
[1604] ['11', '17', '18', '18', '21'] -> (((11 * 18) + (17 * 18)) / 21)
[1605] ['11', '17', '20', '20', '26'] -> (((17 * 20) + 20) / (26 - 11))
[1606] ['11', '18', '18', '19', '26'] -> (((18 * 19) + 18) / (26 - 11))
[1607] ['11', '18', '18', '19', '28'] -> (((11 * 18) + 18) / (28 - 19))
[1608] ['11', '18', '18', '23', '30'] -> ((((11 + 18) * 18) + 30) / 23)
[1609] ['11', '18', '20', '29', '29'] -> (((29 / 29) + 11) * (20 - 18))
[1610] ['11', '18', '21', '21', '21'] -> ((((21 * 21) + 21) / 11) - 18)
[1611] ['11', '18', '21', '21', '23'] -> ((((21 * 23) - 21) / 11) - 18)
[1612] ['11', '16', '25', '25', '27'] -> (((25 / (27 - 25)) - 11) * 16)
[1613] ['11', '16', '25', '28', '30'] -> (((25 / (30 - 28)) - 11) * 16)
[1614] ['11', '18', '20', '20', '20'] -> (((20 / 20) + 11) * (20 - 18))
[1615] ['11', '16', '22', '29', '29'] -> (((11 / 22) + (29 / 29)) * 16)
[1616] ['11', '16', '23', '26', '28'] -> (((26 * 28) - (11 * 16)) / 23)
[1617] ['11', '16', '23', '29', '30'] -> ((((29 - 11) * 23) - 30) / 16)
[1618] ['11', '17', '22', '23', '25'] -> ((((11 + 23) * 17) + 22) / 25)
[1619] ['11', '18', '18', '18', '20'] -> (((18 / 18) + 11) * (20 - 18))
[1620] ['11', '18', '18', '18', '27'] -> (((11 * 18) + 18) / (27 - 18))
[1621] ['11', '18', '19', '19', '20'] -> (((19 / 19) + 11) * (20 - 18))
[1622] ['11', '18', '19', '19', '23'] -> ((((11 + 19) * 19) - 18) / 23)
[1623] ['11', '18', '21', '28', '28'] -> (28 / ((11 / 21) + (18 / 28)))
[1624] ['11', '19', '20', '25', '25'] -> (((11 / 25) + (19 / 25)) * 20)
[1625] ['11', '19', '21', '21', '21'] -> (((21 / 21) + 11) * (21 - 19))
[1626] ['11', '19', '21', '28', '28'] -> (((28 / 28) + 11) * (21 - 19))
[1627] ['11', '19', '21', '30', '30'] -> (((30 / 30) + 11) * (21 - 19))
[1628] ['11', '19', '19', '20', '27'] -> ((((19 + 20) * 11) + 27) / 19)
[1629] ['11', '19', '19', '21', '23'] -> (((19 / 19) + 11) * (23 - 21))
[1630] ['11', '19', '19', '26', '28'] -> (((19 / 19) + 11) * (28 - 26))
[1631] ['11', '19', '20', '20', '21'] -> (((20 / 20) + 11) * (21 - 19))
[1632] ['11', '20', '20', '26', '26'] -> ((((20 + 26) * 11) - 26) / 20)
[1633] ['11', '20', '20', '28', '30'] -> (((20 / 20) + 11) * (30 - 28))
[1634] ['11', '20', '23', '23', '29'] -> ((((23 + 29) * 11) - 20) / 23)
[1635] ['11', '18', '25', '27', '27'] -> (((11 / 27) + (25 / 27)) * 18)
[1636] ['11', '18', '27', '27', '27'] -> (((27 * 27) - (11 * 27)) / 18)
[1637] ['11', '18', '27', '27', '28'] -> ((((28 - 11) * 27) - 27) / 18)
[1638] ['11', '20', '20', '20', '30'] -> (((11 * 20) + 20) / (30 - 20))
[1639] ['11', '21', '22', '22', '29'] -> ((((21 + 29) * 11) - 22) / 22)
[1640] ['11', '19', '25', '29', '30'] -> (((25 + 29) * 11) - (19 * 30))
[1641] ['11', '19', '28', '28', '29'] -> ((28 * 28) - ((11 + 29) * 19))
[1642] ['11', '21', '28', '28', '29'] -> (((28 * 29) - (11 * 28)) / 21)
[1643] ['11', '22', '22', '22', '30'] -> (30 - (((22 + 22) + 22) / 11))
[1644] ['12', '12', '12', '21', '29'] -> ((((12 + 29) * 12) + 12) / 21)
[1645] ['12', '12', '12', '18', '23'] -> ((((12 + 23) * 12) + 12) / 18)
[1646] ['12', '12', '12', '18', '25'] -> ((((12 + 25) * 12) - 12) / 18)
[1647] ['12', '12', '12', '19', '27'] -> ((((12 + 27) * 12) - 12) / 19)
[1648] ['11', '28', '30', '30', '30'] -> (((30 / 30) + 11) * (30 - 28))
[1649] ['11', '21', '23', '26', '29'] -> ((((21 * 26) - 29) / 11) - 23)
[1650] ['11', '21', '23', '30', '30'] -> (((30 / 30) + 11) * (23 - 21))
[1651] ['11', '20', '28', '28', '30'] -> ((((20 * 30) - 28) / 11) - 28)
[1652] ['11', '19', '22', '27', '29'] -> ((((22 * 29) + 27) / 19) - 11)
[1653] ['11', '21', '26', '26', '26'] -> (26 - (((26 / 26) + 21) / 11))
[1654] ['11', '21', '26', '26', '28'] -> ((((21 * 26) + 26) / 11) - 28)
[1655] ['11', '21', '26', '27', '27'] -> (26 - (((27 / 27) + 21) / 11))
[1656] ['11', '21', '27', '27', '28'] -> ((((21 * 28) - 27) / 11) - 27)
[1657] ['12', '12', '15', '19', '22'] -> ((((15 + 22) * 12) + 12) / 19)
[1658] ['12', '12', '15', '26', '29'] -> (26 - (((12 / 12) + 29) / 15))
[1659] ['12', '12', '13', '19', '23'] -> (((12 * 19) + 12) / (23 - 13))
[1660] ['11', '25', '27', '27', '30'] -> ((((27 + 30) * 11) - 27) / 25)
[1661] ['11', '23', '27', '27', '30'] -> ((((23 * 27) - 27) / 11) - 30)
[1662] ['12', '12', '22', '25', '29'] -> ((((22 + 29) * 12) - 12) / 25)
[1663] ['11', '27', '28', '28', '29'] -> (((28 / 28) + 11) * (29 - 27))
[1664] ['11', '27', '29', '29', '29'] -> (((29 / 29) + 11) * (29 - 27))
[1665] ['11', '28', '28', '28', '30'] -> (((28 / 28) + 11) * (30 - 28))
[1666] ['11', '28', '29', '29', '30'] -> (((29 / 29) + 11) * (30 - 28))
[1667] ['11', '25', '25', '25', '27'] -> (((25 / 25) + 11) * (27 - 25))
[1668] ['11', '25', '25', '27', '28'] -> ((((25 + 27) * 11) + 28) / 25)
[1669] ['12', '13', '13', '16', '16'] -> (((13 / 13) + (16 / 16)) * 12)
[1670] ['12', '13', '13', '28', '28'] -> (((13 / 13) + (28 / 28)) * 12)
[1671] ['12', '13', '13', '29', '29'] -> (((13 / 13) + (29 / 29)) * 12)
[1672] ['12', '13', '13', '30', '30'] -> (((13 / 13) + (30 / 30)) * 12)
[1673] ['12', '12', '17', '25', '30'] -> (((12 * 25) + 12) / (30 - 17))
[1674] ['12', '12', '19', '23', '26'] -> ((((19 + 26) * 12) + 12) / 23)
[1675] ['12', '12', '17', '20', '29'] -> (((12 * 17) + 12) / (29 - 20))
[1676] ['12', '12', '17', '21', '26'] -> ((((17 + 26) * 12) - 12) / 21)
[1677] ['12', '12', '17', '22', '27'] -> (((12 * 17) + (12 * 27)) / 22)
[1678] ['12', '13', '19', '23', '23'] -> ((((23 * 23) - 13) / 12) - 19)
[1679] ['12', '13', '21', '21', '29'] -> (((13 / 21) + (29 / 21)) * 12)
[1680] ['12', '13', '13', '18', '27'] -> (12 / ((27 / 18) - (13 / 13)))
[1681] ['12', '13', '13', '19', '23'] -> ((((13 + 23) * 13) - 12) / 19)
[1682] ['12', '13', '13', '20', '20'] -> (((13 / 13) + (20 / 20)) * 12)
[1683] ['12', '13', '23', '23', '30'] -> (((23 - 13) * 30) - (12 * 23))
[1684] ['12', '14', '14', '23', '23'] -> (((14 / 14) + (23 / 23)) * 12)
[1685] ['12', '13', '13', '21', '21'] -> (((13 / 13) + (21 / 21)) * 12)
[1686] ['12', '13', '17', '25', '25'] -> ((((25 * 25) - 13) / 17) - 12)
[1687] ['12', '14', '14', '25', '25'] -> (((14 / 14) + (25 / 25)) * 12)
[1688] ['12', '14', '14', '27', '27'] -> (((14 / 14) + (27 / 27)) * 12)
[1689] ['12', '14', '14', '29', '29'] -> (((14 / 14) + (29 / 29)) * 12)
[1690] ['12', '15', '15', '15', '15'] -> (((15 / 15) + (15 / 15)) * 12)
[1691] ['12', '14', '19', '25', '25'] -> (14 / ((19 / 12) - (25 / 25)))
[1692] ['12', '14', '19', '20', '20'] -> (14 / ((19 / 12) - (20 / 20)))
[1693] ['12', '15', '15', '25', '25'] -> (((15 / 15) + (25 / 25)) * 12)
[1694] ['12', '15', '15', '27', '27'] -> (((15 / 15) + (27 / 27)) * 12)
[1695] ['12', '15', '15', '28', '28'] -> (((15 / 15) + (28 / 28)) * 12)
[1696] ['12', '15', '15', '29', '29'] -> (((15 / 15) + (29 / 29)) * 12)
[1697] ['12', '15', '15', '23', '23'] -> (((15 / 15) + (23 / 23)) * 12)
[1698] ['12', '15', '19', '26', '26'] -> ((((19 * 26) - 26) / 12) - 15)
[1699] ['12', '16', '16', '23', '23'] -> (((16 / 16) + (23 / 23)) * 12)
[1700] ['12', '16', '19', '19', '22'] -> (((16 / 19) + (22 / 19)) * 12)
[1701] ['12', '16', '16', '25', '25'] -> (((16 / 16) + (25 / 25)) * 12)
[1702] ['12', '16', '16', '27', '27'] -> (((16 / 16) + (27 / 27)) * 12)
[1703] ['12', '16', '16', '28', '28'] -> (((16 / 16) + (28 / 28)) * 12)
[1704] ['12', '16', '16', '29', '29'] -> (((16 / 16) + (29 / 29)) * 12)
[1705] ['12', '17', '20', '20', '23'] -> (((17 / 20) + (23 / 20)) * 12)
[1706] ['12', '18', '18', '18', '28'] -> (((28 / 12) - (18 / 18)) * 18)
[1707] ['12', '18', '19', '19', '27'] -> (12 / ((27 / 18) - (19 / 19)))
[1708] ['12', '17', '22', '22', '27'] -> (((17 / 22) + (27 / 22)) * 12)
[1709] ['12', '17', '17', '20', '30'] -> (12 / ((30 / 20) - (17 / 17)))
[1710] ['12', '18', '23', '25', '25'] -> ((((25 * 25) + 23) / 18) - 12)
[1711] ['12', '19', '19', '27', '27'] -> (((19 / 19) + (27 / 27)) * 12)
[1712] ['12', '18', '23', '23', '25'] -> ((((23 * 23) - 25) / 12) - 18)
[1713] ['12', '18', '23', '23', '27'] -> (12 / ((27 / 18) - (23 / 23)))
[1714] ['12', '20', '20', '23', '23'] -> (((20 / 20) + (23 / 23)) * 12)
[1715] ['12', '20', '20', '29', '29'] -> (((20 / 20) + (29 / 29)) * 12)
[1716] ['12', '20', '21', '22', '28'] -> (22 / ((20 / 12) - (21 / 28)))
[1717] ['12', '19', '19', '19', '19'] -> (((19 / 19) + (19 / 19)) * 12)
[1718] ['12', '19', '19', '21', '21'] -> (((19 / 19) + (21 / 21)) * 12)
[1719] ['12', '19', '19', '23', '23'] -> (((19 / 19) + (23 / 23)) * 12)
[1720] ['12', '18', '25', '25', '27'] -> (12 / ((27 / 18) - (25 / 25)))
[1721] ['12', '18', '25', '25', '28'] -> (((28 / 12) - (25 / 25)) * 18)
[1722] ['12', '18', '27', '29', '29'] -> (12 / ((27 / 18) - (29 / 29)))
[1723] ['12', '19', '27', '30', '30'] -> ((((30 - 12) * 27) - 30) / 19)
[1724] ['12', '19', '28', '28', '28'] -> ((28 * 28) - ((12 + 28) * 19))
[1725] ['12', '20', '20', '20', '20'] -> (((20 / 20) + (20 / 20)) * 12)
[1726] ['12', '20', '20', '21', '26'] -> ((((20 * 26) + 20) / 12) - 21)
[1727] ['12', '19', '23', '23', '27'] -> (((19 / 23) + (27 / 23)) * 12)
[1728] ['12', '19', '23', '26', '30'] -> (((26 * 30) - (12 * 19)) / 23)
[1729] ['12', '20', '29', '29', '30'] -> (12 / ((30 / 20) - (29 / 29)))
[1730] ['12', '20', '30', '30', '30'] -> (12 / ((30 / 20) - (30 / 30)))
[1731] ['12', '21', '21', '21', '21'] -> (((21 / 21) + (21 / 21)) * 12)
[1732] ['12', '21', '21', '21', '28'] -> ((((12 + 21) * 21) - 21) / 28)
[1733] ['12', '21', '21', '23', '23'] -> (((21 / 21) + (23 / 23)) * 12)
[1734] ['12', '21', '21', '25', '25'] -> (((21 / 21) + (25 / 25)) * 12)
[1735] ['12', '21', '21', '29', '29'] -> (((21 / 21) + (29 / 29)) * 12)
[1736] ['12', '25', '25', '25', '25'] -> (((25 / 25) + (25 / 25)) * 12)
[1737] ['12', '19', '26', '26', '29'] -> ((((12 + 26) * 19) - 26) / 29)
[1738] ['12', '21', '25', '25', '29'] -> (((21 / 25) + (29 / 25)) * 12)
[1739] ['12', '27', '27', '27', '27'] -> (((27 / 27) + (27 / 27)) * 12)
[1740] ['12', '27', '27', '29', '29'] -> (((27 / 27) + (29 / 29)) * 12)
[1741] ['12', '28', '28', '28', '28'] -> (((28 / 28) + (28 / 28)) * 12)
[1742] ['12', '28', '28', '30', '30'] -> (((28 / 28) + (30 / 30)) * 12)
[1743] ['12', '29', '29', '29', '29'] -> (((29 / 29) + (29 / 29)) * 12)
[1744] ['13', '13', '13', '13', '21'] -> ((((13 + 13) + 13) / 13) + 21)
[1745] ['13', '13', '13', '13', '27'] -> (27 - (((13 + 13) + 13) / 13))
[1746] ['12', '23', '25', '25', '30'] -> ((((25 * 25) + 23) / 12) - 30)
[1747] ['12', '23', '28', '28', '29'] -> (((28 * 29) + 28) / (12 + 23))
[1748] ['12', '23', '28', '28', '30'] -> (30 / ((12 / 28) + (23 / 28)))
[1749] ['12', '23', '23', '27', '27'] -> (((23 / 23) + (27 / 27)) * 12)
[1750] ['12', '23', '23', '28', '28'] -> (((23 / 23) + (28 / 28)) * 12)
[1751] ['12', '23', '23', '30', '30'] -> (((23 / 23) + (30 / 30)) * 12)
[1752] ['12', '21', '27', '27', '27'] -> ((((27 * 27) + 27) / 21) - 12)
[1753] ['12', '21', '27', '29', '29'] -> ((((21 * 29) + 27) / 12) - 29)
[1754] ['12', '21', '28', '28', '28'] -> ((((28 * 28) - 28) / 21) - 12)
[1755] ['13', '13', '13', '15', '28'] -> (((13 + 13) * (15 - 13)) - 28)
[1756] ['13', '13', '13', '17', '18'] -> ((((13 * 13) + 18) / 17) + 13)
[1757] ['13', '13', '13', '17', '26'] -> ((((13 * 13) + 13) / 26) + 17)
[1758] ['13', '13', '13', '19', '26'] -> ((((19 * 26) - 13) / 13) - 13)
[1759] ['12', '23', '23', '23', '23'] -> (((23 / 23) + (23 / 23)) * 12)
[1760] ['13', '13', '13', '22', '25'] -> ((((13 / 13) + 25) / 13) + 22)
[1761] ['13', '13', '14', '14', '19'] -> ((((14 * 14) + 13) / 19) + 13)
[1762] ['13', '13', '15', '18', '23'] -> ((18 * 23) - ((13 + 13) * 15))
[1763] ['12', '25', '25', '27', '27'] -> (((25 / 25) + (27 / 27)) * 12)
[1764] ['12', '25', '25', '28', '28'] -> (((25 / 25) + (28 / 28)) * 12)
[1765] ['12', '25', '25', '29', '29'] -> (((25 / 25) + (29 / 29)) * 12)
[1766] ['12', '25', '27', '27', '29'] -> (((25 / 27) + (29 / 27)) * 12)
[1767] ['13', '13', '14', '19', '27'] -> ((((13 * 14) + 27) / 19) + 13)
[1768] ['13', '13', '16', '17', '29'] -> ((((16 * 29) + 17) / 13) - 13)
[1769] ['13', '13', '16', '18', '30'] -> (16 / ((30 / 18) - (13 / 13)))
[1770] ['13', '13', '17', '26', '29'] -> (((29 / 13) - (17 / 13)) * 26)
[1771] ['13', '13', '17', '27', '28'] -> ((((13 * 13) + 27) / 28) + 17)
[1772] ['13', '13', '16', '21', '27'] -> ((((13 + 27) * 13) - 16) / 21)
[1773] ['13', '13', '16', '26', '26'] -> (((26 / 13) - (13 / 26)) * 16)
[1774] ['13', '13', '16', '26', '28'] -> (((28 / 13) - (16 / 13)) * 26)
[1775] ['13', '13', '17', '17', '18'] -> ((((13 + 17) * 13) + 18) / 17)
[1776] ['13', '13', '17', '19', '28'] -> (((13 + 13) * (19 - 17)) - 28)
[1777] ['13', '13', '17', '29', '30'] -> ((((17 * 30) - 29) / 13) - 13)
[1778] ['13', '13', '22', '22', '30'] -> (((22 + 30) / (13 + 13)) + 22)
[1779] ['13', '14', '14', '17', '30'] -> ((((13 + 14) * 14) + 30) / 17)
[1780] ['13', '13', '18', '29', '29'] -> (((13 + 29) * 13) - (18 * 29))
[1781] ['13', '13', '19', '25', '28'] -> ((((13 * 19) + 28) / 25) + 13)
[1782] ['13', '14', '14', '22', '23'] -> (((23 - 13) * 22) - (14 * 14))
[1783] ['13', '13', '21', '23', '28'] -> (((13 + 13) * (23 - 21)) - 28)
[1784] ['13', '13', '21', '26', '27'] -> (((13 * 21) + (13 * 27)) / 26)
[1785] ['13', '13', '21', '28', '29'] -> ((((13 + 28) * 13) - 29) / 21)
[1786] ['13', '13', '28', '28', '30'] -> (((13 + 13) * (30 - 28)) - 28)
[1787] ['13', '14', '17', '18', '30'] -> ((17 * 30) - ((13 + 14) * 18))
[1788] ['13', '14', '20', '29', '30'] -> ((((13 * 20) + 30) / 29) + 14)
[1789] ['13', '14', '21', '21', '29'] -> (((21 * 29) - (13 * 21)) / 14)
[1790] ['13', '15', '15', '22', '30'] -> (((13 / 15) + (22 / 30)) * 15)
[1791] ['13', '15', '18', '18', '28'] -> ((((13 * 18) + 18) / 28) + 15)
[1792] ['13', '14', '27', '30', '30'] -> (((14 * 27) + 30) / (30 - 13))
[1793] ['13', '15', '22', '25', '27'] -> ((22 * 27) - ((13 + 25) * 15))
[1794] ['13', '16', '16', '28', '29'] -> (((13 * 16) + (16 * 29)) / 28)
[1795] ['13', '16', '16', '22', '28'] -> ((28 / ((16 / 16) + 13)) + 22)
[1796] ['13', '16', '25', '28', '28'] -> ((((16 + 28) * 13) + 28) / 25)
[1797] ['13', '17', '17', '29', '30'] -> ((((17 * 17) + 30) / 29) + 13)
[1798] ['13', '17', '17', '22', '28'] -> ((28 / ((17 / 17) + 13)) + 22)
[1799] ['13', '17', '18', '24', '25'] -> ((((18 + 25) * 13) + 17) / 24)
[1800] ['13', '17', '20', '21', '23'] -> ((((17 + 20) * 13) + 23) / 21)
[1801] ['13', '17', '20', '23', '27'] -> ((((17 + 27) * 13) - 20) / 23)
[1802] ['13', '18', '19', '25', '29'] -> (((25 * 29) + 19) / (13 + 18))
[1803] ['13', '17', '21', '25', '29'] -> (((25 * 29) - (13 * 17)) / 21)
[1804] ['13', '18', '23', '27', '27'] -> (((13 / 27) + (23 / 27)) * 18)
[1805] ['13', '20', '20', '22', '28'] -> ((28 / ((20 / 20) + 13)) + 22)
[1806] ['13', '20', '23', '24', '28'] -> ((((23 * 28) - 20) / 13) - 24)
[1807] ['13', '20', '21', '21', '28'] -> ((((13 + 20) * 21) - 21) / 28)
[1808] ['13', '20', '21', '23', '23'] -> ((((21 + 23) * 13) - 20) / 23)
[1809] ['13', '19', '19', '23', '29'] -> (((19 * 19) + 23) / (29 - 13))
[1810] ['13', '19', '19', '23', '30'] -> ((19 * 30) - ((19 + 23) * 13))
[1811] ['13', '21', '21', '27', '28'] -> ((((27 * 28) + 21) / 21) - 13)
[1812] ['13', '22', '22', '22', '28'] -> ((28 / ((22 / 22) + 13)) + 22)
[1813] ['13', '19', '22', '26', '28'] -> ((26 * 28) - ((13 + 19) * 22))
[1814] ['13', '19', '25', '25', '28'] -> ((((19 + 25) * 13) + 28) / 25)
[1815] ['13', '19', '27', '28', '28'] -> ((28 * 28) - ((13 + 27) * 19))
[1816] ['13', '22', '28', '29', '29'] -> ((28 / ((29 / 29) + 13)) + 22)
[1817] ['13', '21', '22', '24', '25'] -> ((((21 + 25) * 13) - 22) / 24)
[1818] ['13', '22', '25', '27', '27'] -> ((((27 / 27) + 25) / 13) + 22)
[1819] ['13', '22', '25', '28', '28'] -> ((((28 / 28) + 25) / 13) + 22)
[1820] ['13', '22', '25', '30', '30'] -> ((((30 / 30) + 25) / 13) + 22)
[1821] ['13', '22', '22', '28', '28'] -> ((((22 + 28) * 13) + 22) / 28)
[1822] ['13', '22', '23', '29', '29'] -> ((((23 * 29) + 22) / 13) - 29)
[1823] ['13', '19', '23', '27', '28'] -> ((((23 * 28) + 19) / 13) - 27)
[1824] ['14', '14', '14', '20', '23'] -> (((14 * 14) + 20) / (23 - 14))
[1825] ['14', '14', '14', '20', '25'] -> (((25 - 14) * 20) - (14 * 14))
[1826] ['14', '14', '14', '14', '27'] -> (27 - (((14 + 14) + 14) / 14))
[1827] ['14', '14', '14', '21', '21'] -> ((((14 + 21) * 14) + 14) / 21)
[1828] ['14', '14', '14', '21', '23'] -> ((((14 + 23) * 14) - 14) / 21)
[1829] ['14', '14', '14', '22', '27'] -> ((((14 / 14) + 27) / 14) + 22)
[1830] ['14', '14', '14', '22', '30'] -> ((30 / ((14 / 14) + 14)) + 22)
[1831] ['14', '14', '14', '26', '27'] -> (26 - (((14 / 14) + 27) / 14))
[1832] ['13', '25', '27', '27', '30'] -> ((((25 * 27) + 27) / 13) - 30)
[1833] ['13', '27', '27', '27', '30'] -> ((((27 * 27) - 27) / 13) - 30)
[1834] ['14', '14', '15', '20', '23'] -> ((((14 * 15) + 20) / 23) + 14)
[1835] ['14', '14', '15', '20', '26'] -> (((26 - 15) * 20) - (14 * 14))
[1836] ['14', '14', '15', '21', '26'] -> (((21 * 26) - (14 * 15)) / 14)
[1837] ['14', '14', '15', '22', '25'] -> (((25 - 15) * 22) - (14 * 14))
[1838] ['14', '14', '25', '25', '28'] -> ((((25 * 28) - 14) / 14) - 25)
[1839] ['14', '14', '23', '23', '28'] -> ((((23 * 28) + 14) / 14) - 23)
[1840] ['14', '14', '19', '19', '28'] -> (((28 / 14) - (14 / 19)) * 19)
[1841] ['14', '14', '19', '19', '29'] -> ((((19 * 29) - 19) / 14) - 14)
[1842] ['14', '14', '19', '20', '28'] -> (((14 * 14) + 20) / (28 - 19))
[1843] ['14', '14', '19', '28', '29'] -> (((14 * 19) + (14 * 29)) / 28)
[1844] ['14', '14', '17', '22', '27'] -> (((27 - 17) * 22) - (14 * 14))
[1845] ['14', '15', '15', '25', '27'] -> ((((14 + 27) * 15) - 15) / 25)
[1846] ['14', '15', '15', '16', '28'] -> (((14 / 28) + (15 / 15)) * 16)
[1847] ['14', '15', '16', '28', '28'] -> ((((14 * 16) + 28) / 28) + 15)
[1848] ['14', '16', '16', '16', '30'] -> ((((14 * 16) + 16) / 30) + 16)
[1849] ['14', '16', '16', '20', '21'] -> (16 / ((20 / 14) - (16 / 21)))
[1850] ['14', '16', '16', '30', '30'] -> ((((14 + 30) * 16) + 16) / 30)
[1851] ['14', '16', '18', '19', '30'] -> (19 / ((30 / 18) - (14 / 16)))
[1852] ['14', '16', '17', '23', '24'] -> ((((17 + 23) * 14) + 16) / 24)
[1853] ['14', '15', '19', '19', '29'] -> ((((19 * 29) + 19) / 15) - 14)
[1854] ['14', '15', '27', '27', '27'] -> ((((27 * 27) - 15) / 14) - 27)
[1855] ['14', '15', '27', '30', '30'] -> ((((27 - 14) * 30) - 30) / 15)
[1856] ['14', '15', '28', '28', '28'] -> ((((28 - 15) * 28) - 28) / 14)
[1857] ['14', '17', '17', '22', '30'] -> ((30 / ((17 / 17) + 14)) + 22)
[1858] ['14', '16', '28', '29', '29'] -> (((14 / 28) + (29 / 29)) * 16)
[1859] ['14', '18', '19', '19', '26'] -> (((18 + 19) * 14) - (19 * 26))
[1860] ['14', '17', '20', '20', '25'] -> ((((14 + 17) * 20) - 20) / 25)
[1861] ['14', '17', '20', '20', '29'] -> (((17 * 20) + 20) / (29 - 14))
[1862] ['14', '18', '26', '30', '30'] -> (((14 / 30) + (26 / 30)) * 18)
[1863] ['14', '19', '19', '26', '30'] -> (26 - (30 / ((19 / 19) + 14)))
[1864] ['14', '18', '24', '25', '26'] -> ((((18 + 25) * 14) - 26) / 24)
[1865] ['14', '18', '22', '29', '29'] -> ((((22 + 29) * 14) - 18) / 29)
[1866] ['14', '18', '23', '23', '30'] -> ((23 * 30) - ((14 + 23) * 18))
[1867] ['14', '20', '20', '20', '28'] -> (((20 / 20) + (20 / 28)) * 14)
[1868] ['14', '20', '27', '27', '28'] -> (((20 / 28) + (27 / 27)) * 14)
[1869] ['14', '19', '23', '25', '25'] -> ((((25 * 25) - 23) / 14) - 19)
[1870] ['14', '21', '21', '28', '28'] -> (14 / ((28 / 21) - (21 / 28)))
[1871] ['14', '19', '25', '28', '30'] -> ((((25 * 30) - 28) / 19) - 14)
[1872] ['14', '21', '22', '30', '30'] -> ((((22 * 30) - 30) / 14) - 21)
[1873] ['14', '22', '27', '27', '30'] -> ((30 / ((27 / 27) + 14)) + 22)
[1874] ['14', '22', '27', '29', '29'] -> ((((29 / 29) + 27) / 14) + 22)
[1875] ['14', '22', '30', '30', '30'] -> ((30 / ((30 / 30) + 14)) + 22)
[1876] ['14', '22', '22', '22', '27'] -> ((((22 / 22) + 27) / 14) + 22)
[1877] ['14', '22', '22', '26', '27'] -> (26 - (((22 / 22) + 27) / 14))
[1878] ['14', '22', '22', '28', '28'] -> ((((22 * 28) + 28) / 14) - 22)
[1879] ['15', '15', '15', '15', '21'] -> ((((15 + 15) + 15) / 15) + 21)
[1880] ['14', '20', '23', '23', '26'] -> ((((23 + 23) * 14) - 20) / 26)
[1881] ['14', '20', '23', '24', '26'] -> ((((20 + 23) * 14) - 26) / 24)
[1882] ['14', '20', '23', '28', '28'] -> ((((23 * 28) - 28) / 14) - 20)
[1883] ['14', '22', '23', '29', '29'] -> (((29 * 29) + 23) / (14 + 22))
[1884] ['14', '23', '26', '26', '27'] -> (((23 + 27) * 14) - (26 * 26))
[1885] ['14', '26', '26', '26', '30'] -> (26 - (30 / ((26 / 26) + 14)))
[1886] ['15', '15', '16', '28', '30'] -> (((28 / 15) - (16 / 15)) * 30)
[1887] ['15', '15', '15', '22', '29'] -> ((((15 / 15) + 29) / 15) + 22)
