[13] ['1/2', '1/2', '1/2', '1/2', '3/2'] -> 3/2 / 1/2 / 1/2 / 1/2 / 1/2
[8952] ['1/2', '1/2', '2/7', '3/2', '7/4'] -> 3/2 / (2/7 - 1/2 * 1/2) / 7/4
[8964] ['1/2', '1/2', '2/7', '3/2', '9/7'] -> 9/7 / (2/7 - 1/2 * 1/2) / 3/2
[8974] ['1/2', '1/2', '2/7', '3/4', '5/2'] -> (1/2 + 5/2 / 1/2 / 2/7) / 3/4
[8988] ['1/2', '1/2', '2/7', '3/4', '7/8'] -> 3/4 / (2/7 - 1/2 * 1/2) / 7/8
[8994] ['1/2', '1/2', '2/7', '3/4', '9/2'] -> (1/2 + (1/2 + 9/2) / 2/7) / 3/4
[9020] ['1/2', '1/2', '2/7', '3/5', '7/8'] -> 1/2 / (1/2 - 2/7 / 3/5) / 7/8
[9028] ['1/2', '1/2', '2/7', '3/5', '9/5'] -> 3/5 / 1/2 / (9/5 - 1/2 / 2/7)
[9031] ['1/2', '1/2', '2/7', '3/7', '3/7'] -> (3/7 + 3/7) / (2/7 - 1/2 * 1/2)
[9040] ['1/2', '1/2', '2/7', '3/7', '5/6'] -> 2/7 / 1/2 / (3/7 / 1/2 - 5/6)
[9043] ['1/2', '1/2', '2/7', '3/7', '5/9'] -> 2/7 / (5/9 - 1/2) / 1/2 / 3/7
[9056] ['1/2', '1/2', '2/7', '3/7', '8/9'] -> 3/7 / 2/7 / (1/2 / 8/9 - 1/2)
[9062] ['1/2', '1/2', '2/7', '3/8', '3/8'] -> 1/2 / (1/2 / 3/8 - 3/8 / 2/7)
[9065] ['1/2', '1/2', '2/7', '3/8', '4/7'] -> (1/2 + 4/7) / 1/2 / (3/8 - 2/7)
[9067] ['1/2', '1/2', '2/7', '3/8', '5/2'] -> (1/2 * 1/2 + 5/2 / 2/7) / 3/8
[9069] ['1/2', '1/2', '2/7', '3/8', '5/4'] -> (1/2 / 2/7 + 5/4) / (1/2 - 3/8)
[9071] ['1/2', '1/2', '2/7', '3/8', '5/7'] -> (1/2 + 5/7 / 2/7) / (1/2 - 3/8)
[9087] ['1/2', '1/2', '2/7', '3/8', '9/2'] -> 9/2 / (1/2 - 2/7) / (1/2 + 3/8)
[9090] ['1/2', '1/2', '2/7', '3/8', '9/7'] -> 9/7 / ((1/2 - 2/7) / 1/2 - 3/8)
[9095] ['1/2', '1/2', '2/7', '4/3', '4/9'] -> 4/3 / 2/7 / (4/9 - 1/2 * 1/2)
[9096] ['1/2', '1/2', '2/7', '4/3', '5/2'] -> 4/3 * (1/2 + 5/2 / 1/2 / 2/7)
[9115] ['1/2', '1/2', '2/7', '4/3', '8/9'] -> 4/3 / 1/2 / 2/7 / (8/9 - 1/2)
[9132] ['1/2', '1/2', '2/7', '4/5', '6/7'] -> 6/7 / 2/7 / (1/2 / 4/5 - 1/2)
[9146] ['1/2', '1/2', '2/7', '4/5', '9/5'] -> 9/5 / (1/2 * 1/2 / 2/7 - 4/5)
[9147] ['1/2', '1/2', '2/7', '4/5', '9/7'] -> 9/7 / (1/2 / 4/5 - 2/7 / 1/2)
[9149] ['1/2', '1/2', '2/7', '4/7', '4/7'] -> (2/7 + 4/7) / (4/7 - 1/2) / 1/2
[9155] ['1/2', '1/2', '2/7', '4/7', '5/7'] -> (2/7 + 5/7 / 1/2) / (4/7 - 1/2)
[9161] ['1/2', '1/2', '2/7', '4/7', '7/3'] -> 4/7 / (2/7 * (7/3 - 1/2) - 1/2)
[9171] ['1/2', '1/2', '2/7', '4/7', '9/2'] -> 4/7 / (1/2 - 2/7) / 1/2 * 9/2
[9178] ['1/2', '1/2', '2/7', '4/9', '5/3'] -> (5/3 / 2/7 - 1/2) / (1/2 * 4/9)
[9179] ['1/2', '1/2', '2/7', '4/9', '5/4'] -> 4/9 / (1/2 / (5/4 - 2/7) - 1/2)
[9187] ['1/2', '1/2', '2/7', '4/9', '7/3'] -> 2/7 / (1/2 - 4/9) / 1/2 * 7/3
[9193] ['1/2', '1/2', '2/7', '4/9', '8/3'] -> 8/3 / 2/7 / (4/9 / 1/2 - 1/2)
[9195] ['1/2', '1/2', '2/7', '4/9', '8/7'] -> 8/7 / (1/2 - 2/7) / (1/2 * 4/9)
[9212] ['1/2', '1/2', '2/7', '5/2', '7/3'] -> (2/7 + 5/2 / 1/2 / 1/2) * 7/3
[9216] ['1/2', '1/2', '2/7', '5/2', '7/8'] -> (1/2 + 5/2) / 1/2 / 2/7 / 7/8
[9218] ['1/2', '1/2', '2/7', '5/2', '8/3'] -> (1/2 * 1/2 + 5/2 / 2/7) * 8/3
[9220] ['1/2', '1/2', '2/7', '5/2', '8/7'] -> (1/2 + 5/2) / 1/2 / 2/7 * 8/7
[9240] ['1/2', '1/2', '2/7', '5/3', '7/8'] -> 1/2 / (1/2 - 2/7 * 5/3) / 7/8
[9247] ['1/2', '1/2', '2/7', '5/3', '9/4'] -> (5/3 / 2/7 - 1/2) / 1/2 * 9/4
[9254] ['1/2', '1/2', '2/7', '5/4', '5/8'] -> (1/2 / 2/7 + 5/4) / (5/8 - 1/2)
[9269] ['1/2', '1/2', '2/7', '5/4', '9/2'] -> (5/4 / (1/2 - 2/7) - 1/2) * 9/2
[9272] ['1/2', '1/2', '2/7', '5/4', '9/7'] -> 9/7 / (1/2 * 5/4 - 2/7 / 1/2)
[9275] ['1/2', '1/2', '2/7', '5/6', '5/7'] -> 5/7 / (2/7 - 1/2 * 1/2) / 5/6
[9291] ['1/2', '1/2', '2/7', '5/6', '9/2'] -> (5/6 / 1/2 / 2/7 - 1/2) * 9/2
[9297] ['1/2', '1/2', '2/7', '5/7', '5/8'] -> (1/2 + 5/7 / 2/7) / (5/8 - 1/2)
[9327] ['1/2', '1/2', '2/7', '5/8', '7/9'] -> 1/2 / (1/2 * 5/8 - 2/7) / 7/9
[9341] ['1/2', '1/2', '2/7', '5/9', '7/3'] -> 2/7 * 7/3 / 1/2 / (5/9 - 1/2)
[9356] ['1/2', '1/2', '2/7', '6/5', '6/5'] -> 6/5 / (1/2 / 2/7 - 1/2 - 6/5)
[9373] ['1/2', '1/2', '2/7', '6/5', '9/8'] -> 9/8 / (1/2 / (6/5 - 2/7) - 1/2)
[9376] ['1/2', '1/2', '2/7', '6/7', '7/3'] -> 6/7 / 1/2 / (2/7 - 1/2 / 7/3)
[9378] ['1/2', '1/2', '2/7', '6/7', '7/5'] -> 6/7 / 1/2 / (1/2 / 7/5 - 2/7)
[9381] ['1/2', '1/2', '2/7', '6/7', '7/9'] -> 6/7 / (1/2 * 1/2 / 7/9 - 2/7)
[9392] ['1/2', '1/2', '2/7', '7/2', '7/3'] -> (1/2 + 7/2) / (2/7 * 7/3 - 1/2)
[9393] ['1/2', '1/2', '2/7', '7/2', '7/4'] -> (7/2 / 1/2 / 1/2 - 2/7) * 7/4
[9396] ['1/2', '1/2', '2/7', '7/2', '7/8'] -> (7/2 - 1/2) / 1/2 / 2/7 / 7/8
[9397] ['1/2', '1/2', '2/7', '7/2', '7/9'] -> (1/2 + 7/2) / (1/2 - 2/7) / 7/9
[9400] ['1/2', '1/2', '2/7', '7/2', '8/7'] -> (7/2 - 1/2) / 1/2 / 2/7 * 8/7
[9403] ['1/2', '1/2', '2/7', '7/2', '9/4'] -> (1/2 + 7/2 / 1/2) / 2/7 - 9/4
[9405] ['1/2', '1/2', '2/7', '7/2', '9/7'] -> (1/2 + 7/2) / (1/2 - 2/7) * 9/7
[9407] ['1/2', '1/2', '2/7', '7/3', '7/3'] -> (7/3 / 1/2 + 7/3) / 2/7 - 1/2
[9422] ['1/2', '1/2', '2/7', '7/4', '7/4'] -> (7/4 + 7/4) / 1/2 / 2/7 - 1/2
[9431] ['1/2', '1/2', '2/7', '7/4', '9/2'] -> 9/2 / (1/2 - 2/7) / 1/2 / 7/4
[9467] ['1/2', '1/2', '2/7', '7/8', '9/2'] -> 9/2 / ((1/2 + 2/7) * 7/8 - 1/2)
[9468] ['1/2', '1/2', '2/7', '7/8', '9/4'] -> 9/4 / (1/2 - 2/7) / (1/2 * 7/8)
[9470] ['1/2', '1/2', '2/7', '7/8', '9/7'] -> 9/7 / 1/2 / 2/7 / (7/8 - 1/2)
[9473] ['1/2', '1/2', '2/7', '7/9', '8/3'] -> 8/3 / ((1/2 + 2/7) * 7/9 - 1/2)
[9482] ['1/2', '1/2', '2/7', '8/3', '8/3'] -> 8/3 / 1/2 / 2/7 + 8/3 / 1/2
[9484] ['1/2', '1/2', '2/7', '8/3', '8/7'] -> (1/2 + 8/7 / 2/7) / (1/2 / 8/3)
[9485] ['1/2', '1/2', '2/7', '8/3', '8/9'] -> 8/3 / (1/2 - 2/7) / 1/2 - 8/9
[9486] ['1/2', '1/2', '2/7', '8/3', '9/2'] -> 8/3 / 2/7 / (1/2 - 1/2 / 9/2)
[9496] ['1/2', '1/2', '2/7', '8/5', '9/5'] -> 9/5 / 1/2 / (1/2 / 2/7 - 8/5)
[9499] ['1/2', '1/2', '2/7', '8/7', '8/7'] -> (8/7 / 1/2 + 8/7) / 1/2 / 2/7
[9501] ['1/2', '1/2', '2/7', '8/7', '9/2'] -> 9/2 / ((1/2 + 2/7) / 8/7 - 1/2)
[9502] ['1/2', '1/2', '2/7', '8/7', '9/4'] -> 8/7 / (1/2 - 2/7) / 1/2 * 9/4
[9506] ['1/2', '1/2', '2/7', '8/9', '8/9'] -> 8/9 / (2/7 - 1/2 * 1/2) - 8/9
[9524] ['1/2', '1/2', '2/7', '9/7', '9/7'] -> (9/7 + 9/7) / (1/2 - 2/7) / 1/2
[9525] ['1/2', '1/2', '2/7', '9/7', '9/8'] -> 9/7 / (9/8 - 2/7 / 1/2 - 1/2)
[9531] ['1/2', '1/2', '2/9', '2/9', '3/7'] -> 2/9 / (2/9 / 3/7 - 1/2) / 1/2
[9532] ['1/2', '1/2', '2/9', '2/9', '3/8'] -> 1/2 / (1/2 - 2/9 - 2/9) / 3/8
[9533] ['1/2', '1/2', '2/9', '2/9', '4/3'] -> 4/3 / (2/9 - 1/2 * 2/9) / 1/2
[9536] ['1/2', '1/2', '2/9', '2/9', '4/9'] -> (2/9 + 4/9) / (1/2 * 1/2 - 2/9)
[9545] ['1/2', '1/2', '2/9', '2/9', '6/7'] -> 2/9 / (2/9 / 6/7 - 1/2 * 1/2)
[9550] ['1/2', '1/2', '2/9', '2/9', '7/6'] -> 2/9 / (2/9 * 7/6 - 1/2 * 1/2)
[9551] ['1/2', '1/2', '2/9', '2/9', '7/8'] -> 1/2 / ((1/2 - 2/9) * 7/8 - 2/9)
[9555] ['1/2', '1/2', '2/9', '2/9', '8/7'] -> 1/2 / ((1/2 - 2/9) / 8/7 - 2/9)
[9557] ['1/2', '1/2', '2/9', '2/9', '9/2'] -> 1/2 + (1/2 + 2/9 + 9/2) / 2/9
[9562] ['1/2', '1/2', '2/9', '3/2', '3/2'] -> (3/2 / 1/2 / 2/9 - 3/2) / 1/2
[9584] ['1/2', '1/2', '2/9', '3/2', '7/6'] -> (3/2 / 1/2 + 7/6 / 1/2) / 2/9
[9585] ['1/2', '1/2', '2/9', '3/2', '7/8'] -> (1/2 + 3/2) / 2/9 / (7/8 - 1/2)
[9586] ['1/2', '1/2', '2/9', '3/2', '7/9'] -> 2/9 / 1/2 / (7/9 / 3/2 - 1/2)
[9596] ['1/2', '1/2', '2/9', '3/4', '3/4'] -> 1/2 / (3/4 - 1/2 - 2/9) / 3/4
[9615] ['1/2', '1/2', '2/9', '3/4', '7/4'] -> (1/2 + 7/4 / 1/2) / 2/9 / 3/4
[9628] ['1/2', '1/2', '2/9', '3/4', '9/8'] -> 3/4 / (1/2 * 1/2 - 2/9) / 9/8
[9631] ['1/2', '1/2', '2/9', '3/5', '3/8'] -> 1/2 / 3/5 / (2/9 - 1/2 * 3/8)
[9645] ['1/2', '1/2', '2/9', '3/5', '7/2'] -> (1/2 + 7/2) / ((1/2 - 2/9) * 3/5)
[9653] ['1/2', '1/2', '2/9', '3/5', '8/5'] -> 8/5 / (1/2 - (1/2 + 2/9) * 3/5)
[9686] ['1/2', '1/2', '2/9', '3/7', '8/9'] -> 1/2 * 8/9 / (2/9 / 3/7 - 1/2)
[9691] ['1/2', '1/2', '2/9', '3/7', '9/8'] -> 1/2 / (2/9 / 3/7 - 1/2) / 9/8
[9697] ['1/2', '1/2', '2/9', '3/8', '5/2'] -> 1/2 / (2/9 * 5/2 - 1/2) / 3/8
[9708] ['1/2', '1/2', '2/9', '3/8', '7/4'] -> (1/2 * 1/2 + 7/4) / 2/9 / 3/8
[9716] ['1/2', '1/2', '2/9', '3/8', '8/9'] -> (1/2 + 8/9 / 2/9) / 1/2 / 3/8
[9717] ['1/2', '1/2', '2/9', '3/8', '9/2'] -> 1/2 / 2/9 / 3/8 * (9/2 - 1/2)
[9723] ['1/2', '1/2', '2/9', '4/3', '4/5'] -> 4/3 / (2/9 / 1/2 / 4/5 - 1/2)
[9724] ['1/2', '1/2', '2/9', '4/3', '4/7'] -> 4/3 / 1/2 / (1/2 - 2/9 / 4/7)
[9727] ['1/2', '1/2', '2/9', '4/3', '5/3'] -> 5/3 / (2/9 / 1/2 - 1/2 / 4/3)
[9736] ['1/2', '1/2', '2/9', '4/3', '7/3'] -> 7/3 / (1/2 / 4/3 - (1/2 - 2/9))
[9740] ['1/2', '1/2', '2/9', '4/3', '7/8'] -> 4/3 / (1/2 * 1/2 - 2/9 * 7/8)
[9741] ['1/2', '1/2', '2/9', '4/3', '7/9'] -> 4/3 / (2/9 / 1/2 - 1/2 * 7/9)
[9751] ['1/2', '1/2', '2/9', '4/5', '4/5'] -> 4/5 / (4/5 - 1/2) / 1/2 / 2/9
[9764] ['1/2', '1/2', '2/9', '4/5', '7/3'] -> 7/3 / (1/2 + 2/9 - 1/2 / 4/5)
[9771] ['1/2', '1/2', '2/9', '4/5', '8/5'] -> 4/5 / (1/2 - 2/9 * (1/2 + 8/5))
[9785] ['1/2', '1/2', '2/9', '4/7', '5/7'] -> 4/7 / 1/2 / 2/9 / (5/7 - 1/2)
[9789] ['1/2', '1/2', '2/9', '4/7', '6/7'] -> 4/7 / (1/2 * 1/2 - 2/9) / 6/7
[9794] ['1/2', '1/2', '2/9', '4/7', '7/6'] -> 4/7 / (1/2 * 1/2 - 2/9) * 7/6
[9799] ['1/2', '1/2', '2/9', '4/7', '8/7'] -> 8/7 / 2/9 / (1/2 - 1/2 * 4/7)
[9806] ['1/2', '1/2', '2/9', '4/9', '4/9'] -> (2/9 + 4/9) / (1/2 - 4/9) / 1/2
[9808] ['1/2', '1/2', '2/9', '4/9', '5/3'] -> 4/9 / (1/2 - 2/9 * (1/2 + 5/3))
[9810] ['1/2', '1/2', '2/9', '4/9', '5/6'] -> 4/9 / 2/9 / (1/2 - 1/2 * 5/6)
[9814] ['1/2', '1/2', '2/9', '4/9', '6/5'] -> 4/9 / 2/9 / (1/2 - 1/2 / 6/5)
[9816] ['1/2', '1/2', '2/9', '4/9', '7/2'] -> (1/2 + 7/2) / (2/9 + 4/9 - 1/2)
[9848] ['1/2', '1/2', '2/9', '5/2', '8/3'] -> 1/2 * 8/3 / (2/9 * 5/2 - 1/2)
[9849] ['1/2', '1/2', '2/9', '5/2', '8/5'] -> 8/5 / 2/9 / (1/2 - 1/2 / 5/2)
[9851] ['1/2', '1/2', '2/9', '5/2', '8/9'] -> (1/2 + 5/2) / 1/2 / 2/9 * 8/9
[9856] ['1/2', '1/2', '2/9', '5/2', '9/8'] -> (1/2 + 5/2) / 1/2 / 2/9 / 9/8
[9859] ['1/2', '1/2', '2/9', '5/3', '5/6'] -> (1/2 + 5/3 / 2/9) / (5/6 - 1/2)
[9861] ['1/2', '1/2', '2/9', '5/3', '5/8'] -> (1/2 + 5/3) / (1/2 * 5/8 - 2/9)
[9869] ['1/2', '1/2', '2/9', '5/3', '7/6'] -> 5/3 / (1/2 * 1/2 * 7/6 - 2/9)
[9880] ['1/2', '1/2', '2/9', '5/3', '9/8'] -> 5/3 / 1/2 / 2/9 / (9/8 - 1/2)
[9882] ['1/2', '1/2', '2/9', '5/4', '5/6'] -> 5/6 / (1/2 * 1/2 - 2/9) / 5/4
[9888] ['1/2', '1/2', '2/9', '5/4', '7/2'] -> (1/2 + 7/2) / 2/9 / (5/4 - 1/2)
[9889] ['1/2', '1/2', '2/9', '5/4', '7/3'] -> 7/3 / (1/2 + 2/9 - 1/2 * 5/4)
[9910] ['1/2', '1/2', '2/9', '5/6', '7/2'] -> (1/2 + 5/6) / 2/9 * (1/2 + 7/2)
[9916] ['1/2', '1/2', '2/9', '5/6', '7/9'] -> (1/2 + 5/6) / (7/9 - 1/2 - 2/9)
[9917] ['1/2', '1/2', '2/9', '5/6', '8/3'] -> 8/3 / (1/2 + 2/9 / 1/2 - 5/6)
[9923] ['1/2', '1/2', '2/9', '5/6', '9/5'] -> (1/2 + 5/6) / (1/2 / 9/5 - 2/9)
[9948] ['1/2', '1/2', '2/9', '5/8', '5/9'] -> (1/2 + 5/9 / 2/9) / (5/8 - 1/2)
[9959] ['1/2', '1/2', '2/9', '5/8', '8/5'] -> 8/5 / 2/9 / (1/2 / 5/8 - 1/2)
[9967] ['1/2', '1/2', '2/9', '5/9', '5/9'] -> (2/9 + 5/9 / 1/2) / (5/9 - 1/2)
[9998] ['1/2', '1/2', '2/9', '6/5', '8/9'] -> 6/5 / (1/2 - 1/2 / (2/9 + 8/9))
[10019] ['1/2', '1/2', '2/9', '6/7', '9/7'] -> 6/7 / (1/2 * 1/2 - 2/9) / 9/7
[10021] ['1/2', '1/2', '2/9', '7/2', '7/2'] -> (7/2 / 2/9 - 7/2) / 1/2 - 1/2
[10027] ['1/2', '1/2', '2/9', '7/2', '7/9'] -> (1/2 + 7/2) / (1/2 * 7/9 - 2/9)
[10032] ['1/2', '1/2', '2/9', '7/2', '9/2'] -> 1/2 * 1/2 + 7/2 + 9/2 / 2/9
[10035] ['1/2', '1/2', '2/9', '7/2', '9/7'] -> (1/2 + 7/2) / (1/2 / 9/7 - 2/9)
[10036] ['1/2', '1/2', '2/9', '7/2', '9/8'] -> (7/2 - 1/2) / 1/2 / 2/9 / 9/8
[10046] ['1/2', '1/2', '2/9', '7/3', '8/9'] -> 1/2 * 8/9 / (2/9 * 7/3 - 1/2)
[10051] ['1/2', '1/2', '2/9', '7/3', '9/8'] -> 1/2 / (2/9 * 7/3 - 1/2) / 9/8
[10054] ['1/2', '1/2', '2/9', '7/4', '7/6'] -> 7/6 / ((1/2 * 1/2 - 2/9) * 7/4)
[10057] ['1/2', '1/2', '2/9', '7/4', '8/3'] -> (1/2 * 1/2 + 7/4) / 2/9 * 8/3
[10059] ['1/2', '1/2', '2/9', '7/4', '8/7'] -> 8/7 / 2/9 / (1/2 - 1/2 / 7/4)
[10081] ['1/2', '1/2', '2/9', '7/6', '7/9'] -> 7/9 / (1/2 * 1/2 - 2/9) / 7/6
[10082] ['1/2', '1/2', '2/9', '7/6', '8/3'] -> 8/3 / (1/2 * (7/6 - 1/2) - 2/9)
[10083] ['1/2', '1/2', '2/9', '7/6', '8/5'] -> (1/2 + 7/6) / 1/2 / 2/9 * 8/5
[10093] ['1/2', '1/2', '2/9', '7/8', '8/3'] -> 8/3 / (1/2 - 2/9 * 7/8 / 1/2)
[10120] ['1/2', '1/2', '2/9', '8/3', '9/8'] -> 8/3 / 1/2 / (1/2 / 9/8 - 2/9)
[10121] ['1/2', '1/2', '2/9', '8/5', '8/5'] -> 8/5 / (1/2 * 8/5 - 1/2) / 2/9
[10136] ['1/2', '1/2', '2/9', '8/9', '8/9'] -> (8/9 / 1/2 + 8/9) / 1/2 / 2/9
[10142] ['1/2', '1/2', '2/9', '9/2', '9/2'] -> 1/2 + (1/2 + 2/9 + 9/2) * 9/2
[10145] ['1/2', '1/2', '2/9', '9/2', '9/7'] -> (1/2 - 9/2) / (2/9 - 1/2 / 9/7)
[10163] ['1/2', '1/2', '3/2', '3/2', '4/5'] -> (3/2 + 3/2) / (1/2 / 4/5 - 1/2)
[10167] ['1/2', '1/2', '3/2', '3/2', '5/3'] -> (1/2 + 3/2) / (5/3 - 3/2) / 1/2
[10169] ['1/2', '1/2', '3/2', '3/2', '5/6'] -> (1/2 + 3/2) / (5/6 - 1/2 * 3/2)
[10177] ['1/2', '1/2', '3/2', '3/2', '7/4'] -> 3/2 / (7/4 - 3/2) / 1/2 / 1/2
[10192] ['1/2', '1/2', '3/2', '3/4', '3/5'] -> (1/2 + 3/2) / (1/2 / 3/5 - 3/4)
[10199] ['1/2', '1/2', '3/2', '3/4', '5/2'] -> (3/2 + 5/2) / (1/2 / 3/4 - 1/2)
[10200] ['1/2', '1/2', '3/2', '3/4', '5/3'] -> (1/2 + 3/2) / (1/2 * 5/3 - 3/4)
[10217] ['1/2', '1/2', '3/2', '3/4', '8/7'] -> 3/2 / (1/2 / 8/7 - 1/2 * 3/4)
[10221] ['1/2', '1/2', '3/2', '3/4', '9/5'] -> (1/2 + 3/2) / (1/2 - 3/4 / 9/5)
[10222] ['1/2', '1/2', '3/2', '3/4', '9/7'] -> (1/2 + 3/2) / (3/4 / 9/7 - 1/2)
[10233] ['1/2', '1/2', '3/2', '3/5', '5/4'] -> 3/2 / (3/5 - 1/2) / 1/2 / 5/4
[10234] ['1/2', '1/2', '3/2', '3/5', '5/6'] -> (1/2 + 3/2) / (3/5 - 1/2) / 5/6
[10237] ['1/2', '1/2', '3/2', '3/5', '5/9'] -> (3/2 + 1/2 / 5/9) / (3/5 - 1/2)
[10240] ['1/2', '1/2', '3/2', '3/5', '7/2'] -> (3/2 / 3/5 + 7/2) / 1/2 / 1/2
[10256] ['1/2', '1/2', '3/2', '3/7', '3/7'] -> (3/2 + 1/2 * 3/7) / (1/2 - 3/7)
[10264] ['1/2', '1/2', '3/2', '3/7', '5/4'] -> (1/2 + 3/2) / (5/4 - 1/2 / 3/7)
[10272] ['1/2', '1/2', '3/2', '3/7', '7/3'] -> (3/2 + 1/2 / 7/3) / (1/2 - 3/7)
[10273] ['1/2', '1/2', '3/2', '3/7', '7/4'] -> 3/2 / (1/2 - 3/7) / 1/2 / 7/4
[10275] ['1/2', '1/2', '3/2', '3/7', '7/6'] -> (1/2 + 3/2) / (1/2 - 3/7) / 7/6
[10276] ['1/2', '1/2', '3/2', '3/7', '7/8'] -> 3/2 / 1/2 / (1/2 - 3/7 * 7/8)
[10291] ['1/2', '1/2', '3/2', '3/8', '4/9'] -> (1/2 + 3/2) / 1/2 / 3/8 / 4/9
[10303] ['1/2', '1/2', '3/2', '3/8', '7/4'] -> 3/2 / (1/2 * 1/2 * 7/4 - 3/8)
[10311] ['1/2', '1/2', '3/2', '3/8', '8/9'] -> 1/2 / (8/9 - 1/2 - 3/8) / 3/2
[10315] ['1/2', '1/2', '3/2', '3/8', '9/7'] -> 1/2 / (1/2 / 9/7 - 3/8) / 3/2
[10319] ['1/2', '1/2', '3/2', '4/3', '4/7'] -> 1/2 / (4/3 - 1/2 * 3/2 / 4/7)
[10322] ['1/2', '1/2', '3/2', '4/3', '5/3'] -> 4/3 / (1/2 * 5/3 / 3/2 - 1/2)
[10328] ['1/2', '1/2', '3/2', '4/3', '6/5'] -> 3/2 * 4/3 / (1/2 - 1/2 / 6/5)
[10338] ['1/2', '1/2', '3/2', '4/3', '8/5'] -> 3/2 / (1/2 / 4/3 - 1/2 / 8/5)
[10339] ['1/2', '1/2', '3/2', '4/3', '8/7'] -> 3/2 / (1/2 / 8/7 - 1/2 / 4/3)
[10344] ['1/2', '1/2', '3/2', '4/3', '9/7'] -> 4/3 / (1/2 / 9/7 - 1/2 / 3/2)
[10345] ['1/2', '1/2', '3/2', '4/3', '9/8'] -> 1/2 / (4/3 - 1/2 * (3/2 + 9/8))
[10346] ['1/2', '1/2', '3/2', '4/5', '4/5'] -> 4/5 / (1/2 + 1/2 / 3/2 - 4/5)
[10350] ['1/2', '1/2', '3/2', '4/5', '5/3'] -> 4/5 / (1/2 / 3/2 - 1/2 / 5/3)
[10353] ['1/2', '1/2', '3/2', '4/5', '5/7'] -> 4/5 / (1/2 - 1/2 / 3/2 / 5/7)
[10361] ['1/2', '1/2', '3/2', '4/5', '7/5'] -> 4/5 / (1/2 - 1/2 * 7/5 / 3/2)
[10373] ['1/2', '1/2', '3/2', '4/5', '9/8'] -> 3/2 / (1/2 / 4/5 - 1/2 * 9/8)
[10386] ['1/2', '1/2', '3/2', '4/7', '7/3'] -> (3/2 + 1/2 / 7/3) / (4/7 - 1/2)
[10387] ['1/2', '1/2', '3/2', '4/7', '7/4'] -> 3/2 / (4/7 - 1/2) / 1/2 / 7/4
[10388] ['1/2', '1/2', '3/2', '4/7', '7/5'] -> 4/7 / (1/2 / 7/5 - 1/2 / 3/2)
[10389] ['1/2', '1/2', '3/2', '4/7', '7/6'] -> (1/2 + 3/2) / (4/7 - 1/2) / 7/6
[10394] ['1/2', '1/2', '3/2', '4/7', '8/7'] -> 8/7 / (1/2 / 3/2 - 1/2 * 4/7)
[10416] ['1/2', '1/2', '3/2', '4/9', '7/8'] -> 1/2 / 3/2 / (4/9 / 1/2 - 7/8)
[10423] ['1/2', '1/2', '3/2', '4/9', '9/4'] -> 3/2 / (1/2 - 4/9) / 1/2 / 9/4
[10424] ['1/2', '1/2', '3/2', '4/9', '9/5'] -> (1/2 + 3/2 / 9/5) / (1/2 - 4/9)
[10427] ['1/2', '1/2', '3/2', '5/2', '5/2'] -> (1/2 + 5/2) * (3/2 + 5/2) / 1/2
[10429] ['1/2', '1/2', '3/2', '5/2', '5/4'] -> (1/2 + 5/2) / (3/2 - 5/4) / 1/2
[10434] ['1/2', '1/2', '3/2', '5/2', '6/5'] -> 6/5 / (3/2 / 5/2 - 1/2) / 1/2
[10438] ['1/2', '1/2', '3/2', '5/2', '7/4'] -> (1/2 + 5/2) / (7/4 - 3/2) / 1/2
[10445] ['1/2', '1/2', '3/2', '5/2', '8/7'] -> 5/2 / (1/2 / 8/7 - 1/2 / 3/2)
[10453] ['1/2', '1/2', '3/2', '5/3', '5/4'] -> (1/2 + 3/2) / (1/2 + 5/4 - 5/3)
[10458] ['1/2', '1/2', '3/2', '5/3', '6/5'] -> 6/5 / (1/2 - 1/2 * 3/2 / 5/3)
[10466] ['1/2', '1/2', '3/2', '5/3', '7/9'] -> 3/2 / (1/2 / (5/3 - 7/9) - 1/2)
[10470] ['1/2', '1/2', '3/2', '5/3', '8/9'] -> 5/3 / 1/2 / (8/9 - 1/2 * 3/2)
[10477] ['1/2', '1/2', '3/2', '5/4', '5/6'] -> (1/2 + 3/2) / (1/2 + 5/6 - 5/4)
[10480] ['1/2', '1/2', '3/2', '5/4', '5/9'] -> (1/2 + 5/4 / 3/2) / (5/9 - 1/2)
[10484] ['1/2', '1/2', '3/2', '5/4', '7/3'] -> (1/2 + 3/2) / (5/4 - 1/2 * 7/3)
[10486] ['1/2', '1/2', '3/2', '5/4', '7/5'] -> (5/4 / (3/2 - 7/5) - 1/2) / 1/2
[10499] ['1/2', '1/2', '3/2', '5/6', '5/6'] -> (1/2 + 5/6) / (5/6 / 3/2 - 1/2)
[10511] ['1/2', '1/2', '3/2', '5/6', '7/9'] -> (1/2 + 5/6) / (7/9 / 1/2 - 3/2)
[10513] ['1/2', '1/2', '3/2', '5/6', '8/5'] -> 3/2 * 8/5 / (1/2 / 5/6 - 1/2)
[10524] ['1/2', '1/2', '3/2', '5/7', '6/5'] -> 6/5 / (1/2 * 3/2 - 1/2 / 5/7)
[10542] ['1/2', '1/2', '3/2', '5/8', '5/8'] -> 3/2 / (5/8 - 1/2 * (1/2 + 5/8))
[10543] ['1/2', '1/2', '3/2', '5/8', '5/9'] -> 3/2 / (1/2 + 5/8) / (5/9 - 1/2)
