[221626] ['7/8', '9/8', '9/8', '7/5', '9'] -> (9 / ((9/8 / 9/8) - (7/8 / 7/5)))
[224324] ['1/5', '2/7', '2/7', '3/5', '2'] -> ((2/7 + 2) * (3/5 / (1/5 * 2/7)))
[224325] ['6/7', '6/5', '3/2', '5/3', '8'] -> ((6/7 * 8) * (3/2 + (6/5 * 5/3)))
[224326] ['7/8', '3/2', '5/2', '8/3', '9'] -> (9 / ((7/8 * 3/2) - (5/2 / 8/3)))
[224327] ['1/8', '1/4', '4/7', '3/4', '9'] -> (4/7 * ((3/4 / 1/8) + (9 / 1/4)))
[224328] ['3/7', '5/8', '7/9', '8/5', '7'] -> ((7 + (5/8 * 8/5)) / (3/7 * 7/9))
[224329] ['1', '7/5', '5/3', '8/3', '8/3'] -> (8/3 * ((8/3 / (5/3 - 7/5)) - 1))
[224330] ['1/6', '1/4', '4/9', '3/5', '7'] -> (7 / (3/5 * (4/9 + (1/6 * 1/4))))
[224331] ['1/5', '2/7', '2/7', '5/8', '2'] -> ((2 + (2/7 / 2/7)) / (1/5 * 5/8))
[224332] ['1/7', '5/9', '1', '9/4', '9/4'] -> ((5/9 * 9/4) + ((1 + 9/4) / 1/7))
[224333] ['8/9', '7/6', '9/4', '7/2', '5'] -> (((7/6 + 7/2) / (8/9 / 5)) - 9/4)
[224334] ['2/5', '2/5', '4/9', '3/4', '6'] -> (6 / ((2/5 + 3/4) - (2/5 / 4/9)))
[224335] ['5/7', '5/6', '8/9', '7/3', '6'] -> (((5/7 * 7/3) / (8/9 - 5/6)) - 6)
[224336] ['1/8', '1/4', '4/7', '4/5', '9'] -> (9 / (4/5 * (1/4 + (1/8 / 4/7))))
[224337] ['1/6', '1/4', '4/9', '5/8', '7'] -> ((7 - (5/8 + (1/6 / 4/9))) / 1/4)
[224338] ['7/8', '8/5', '8/5', '8/5', '9'] -> (9 / (7/8 - (8/5 / (8/5 + 8/5))))
[224339] ['1/5', '2/7', '2/7', '2/3', '2'] -> ((2/7 + (2 / 1/5)) / (2/7 / 2/3))
[224340] ['2/5', '2/5', '4/9', '4/5', '6'] -> ((2/5 * 6) / ((2/5 / 4/9) - 4/5))
[224341] ['8/9', '7/6', '9/4', '9/2', '5'] -> ((9/2 * 5) / (9/4 - (7/6 / 8/9)))
[224342] ['6/7', '6/5', '3/2', '7/3', '8'] -> ((6/5 * 7/3) * (8 + (6/7 / 3/2)))
[224343] ['3/7', '5/8', '7/9', '7/4', '7'] -> (((7 / 7/9) - 3/7) / (5/8 / 7/4))
[224344] ['5/7', '7/9', '7/8', '9/7', '8'] -> (8 / ((7/9 / 7/8) - (5/7 / 9/7)))
[224345] ['5/7', '5/6', '8/9', '8/3', '6'] -> (6 * (8/9 + (8/3 / (5/7 / 5/6))))
[224346] ['4/5', '6/7', '8/9', '4/3', '2'] -> (((4/3 / (6/7 - 4/5)) - 2) / 8/9)
[224347] ['6/7', '6/5', '3/2', '5/2', '8'] -> (8 / ((5/2 / 6/5) - (3/2 / 6/7)))
[224348] ['1/4', '4/9', '5/7', '5/3', '3'] -> (3 + (5/3 / (5/7 * (1/4 * 4/9))))
[224349] ['5/7', '5/6', '8/9', '7/2', '6'] -> (7/2 * ((5/7 / (8/9 - 5/6)) - 6))
[224350] ['7/8', '8/5', '8/5', '7/4', '9'] -> (7/4 * (8/5 + ((8/5 + 9) / 7/8)))
[224351] ['5/7', '7/9', '7/8', '4/3', '8'] -> ((5/7 + (8 / 7/9)) / (4/3 - 7/8))
[224352] ['1/8', '1/4', '4/7', '9/8', '9'] -> (9 / ((4/7 * (9/8 - 1/4)) - 1/8))
[224353] ['6/7', '6/5', '3/2', '7/2', '8'] -> ((7/2 * (8 - (6/7 / 6/5))) - 3/2)
[224354] ['1', '7/5', '7/4', '7/4', '9/5'] -> (((7/4 / 7/5) / (9/5 - 7/4)) - 1)
[224355] ['4/5', '6/7', '8/9', '3/2', '2'] -> ((3/2 / (6/7 - 4/5)) - (2 / 8/9))
[224356] ['4/9', '6/7', '3/2', '9/5', '6'] -> ((6/7 + 6) * (9/5 * (4/9 + 3/2)))
[224357] ['3/7', '5/8', '7/9', '8/3', '7'] -> ((7 + (8/3 / (3/7 * 7/9))) / 5/8)
[224358] ['1/5', '8/9', '1', '5/4', '9/5'] -> (9/5 / ((1/5 - 5/4) + (1 / 8/9)))
[224359] ['1/8', '1/4', '4/7', '6/5', '9'] -> ((9 / 6/5) / ((1/4 / 4/7) - 1/8))
[224360] ['7/8', '8/5', '8/5', '9/4', '9'] -> (9 / (9/4 - (7/8 + (8/5 / 8/5))))
[224361] ['1/7', '5/9', '1', '7/3', '7/3'] -> ((7/3 - (1 / 7/3)) / (1/7 * 5/9))
[224362] ['2/5', '2/5', '4/9', '9/7', '6'] -> (((6 / 9/7) - 2/5) / (2/5 * 4/9))
[224363] ['5/7', '5/6', '9/8', '8/7', '6'] -> (6 / ((8/7 / 5/7) - (9/8 / 5/6)))
[224364] ['3/7', '5/8', '7/9', '7/2', '7'] -> (3/7 / ((7/2 / (7/9 * 7)) - 5/8))
[224365] ['1/4', '4/9', '5/7', '7/3', '3'] -> ((3 + (5/7 * 7/3)) / (4/9 - 1/4))
[224366] ['5/7', '7/9', '7/8', '8/5', '8'] -> (8 / (7/9 * (7/8 - (5/7 / 8/5))))
[224367] ['4/5', '6/7', '8/9', '5/3', '2'] -> ((4/5 / (8/9 - 6/7)) - (2 / 5/3))
[224368] ['1/8', '1/4', '4/7', '4/3', '9'] -> (4/3 / (4/7 * (1/8 - (1/4 / 9))))
[224369] ['4/9', '6/7', '3/2', '5/2', '6'] -> ((6 + ((3/2 + 5/2) / 6/7)) / 4/9)
[224370] ['1/6', '1/4', '4/9', '6/5', '7'] -> ((7 / (1/6 + (1/4 * 4/9))) - 6/5)
[224371] ['3/7', '5/8', '7/9', '9/2', '7'] -> ((7/9 + 7) * (9/2 * (3/7 / 5/8)))
[224372] ['1/7', '5/9', '1', '7/3', '9/2'] -> ((1 - (5/9 / 7/3)) / (1/7 / 9/2))
[224373] ['1/5', '2/7', '2/7', '8/7', '2'] -> ((8/7 / (2/7 * 2/7)) + (2 / 1/5))
[224374] ['8/9', '7/6', '7/2', '7/2', '5'] -> ((5 + (7/2 * (7/6 + 7/2))) / 8/9)
[224375] ['7/8', '8/5', '8/5', '7/2', '9'] -> (7/2 * (((9 - 8/5) / 7/8) - 8/5))
[224376] ['5/7', '5/6', '9/8', '6/5', '6'] -> ((6 / (5/7 * 6/5)) / (9/8 - 5/6))
[224377] ['6/7', '6/5', '8/5', '8/3', '8'] -> (8 / ((6/5 / 6/7) + (8/5 - 8/3)))
[224378] ['1/8', '1/4', '4/7', '8/5', '9'] -> (9 / ((1/8 / 4/7) + (1/4 / 8/5)))
[224379] ['4/5', '6/7', '8/9', '2', '9/4'] -> ((2 / (6/7 * (8/9 - 4/5))) - 9/4)
[224380] ['1/5', '2/7', '2/7', '5/4', '2'] -> ((2 - 2/7) / (5/4 * (1/5 * 2/7)))
[224381] ['2/5', '2/5', '4/9', '9/5', '6'] -> (((9/5 * (6 - 4/9)) - 2/5) / 2/5)
[224382] ['5/7', '5/6', '9/8', '5/4', '6'] -> ((5/4 / ((5/6 / 5/7) - 9/8)) - 6)
[224383] ['5/7', '7/9', '7/8', '9/5', '8'] -> (8 / (7/8 * (7/9 - (5/7 / 9/5))))
[224384] ['1/7', '5/9', '1', '5/2', '8/3'] -> (8/3 / (1/7 * (1 - (5/9 / 5/2))))
[224385] ['1/8', '1/4', '4/7', '5/3', '9'] -> ((9 - 1/4) / (5/3 * (1/8 / 4/7)))
[224386] ['3/7', '5/8', '4/5', '5/6', '7'] -> ((((7 / 3/7) - 5/6) / 5/8) - 4/5)
[224387] ['7/8', '8/5', '5/3', '7/4', '9'] -> (9 / ((7/8 / 5/3) + (8/5 - 7/4)))
[224388] ['1/8', '1/4', '4/7', '9/5', '9'] -> ((1/4 + (9 / 9/5)) / (1/8 / 4/7))
[224389] ['6/7', '6/5', '5/3', '9/5', '8'] -> (8 * ((9/5 / (5/3 - 6/5)) - 6/7))
[224390] ['5/7', '5/6', '9/8', '4/3', '6'] -> (6 / (9/8 - (5/6 / (5/7 * 4/3))))
[224391] ['3/7', '5/8', '4/5', '6/7', '7'] -> ((4/5 + (7 / 5/8)) / (3/7 / 6/7))
[224392] ['4/9', '6/7', '8/5', '7/4', '6'] -> (8/5 * ((6/7 * 7/4) + (6 / 4/9)))
[224393] ['1/5', '2/7', '2/7', '4/3', '2'] -> ((2/7 + 2) / ((2/7 / 1/5) - 4/3))
[224394] ['1', '7/5', '7/4', '9/5', '7/3'] -> ((1 + 9/5) / ((7/5 * 7/4) - 7/3))
[224395] ['8/9', '6/5', '6/5', '4/3', '5'] -> (5 / (4/3 - (6/5 / (8/9 * 6/5))))
[224396] ['1/8', '1/4', '4/7', '9/4', '9'] -> ((9/4 + 9) / (1/4 + (1/8 / 4/7)))
[224397] ['6/7', '6/5', '5/3', '9/4', '8'] -> ((6/7 * 5/3) * ((9/4 * 8) - 6/5))
[224398] ['1/4', '4/9', '3/4', '7/9', '3'] -> ((3/4 + (3 / (4/9 / 7/9))) / 1/4)
[224399] ['1/6', '1/4', '4/9', '9/5', '7'] -> (((1/4 * 4/9) + (7 / 9/5)) / 1/6)
[224400] ['4/5', '6/7', '8/9', '2', '8/3'] -> (6/7 * ((8/3 / (8/9 - 4/5)) - 2))
[224401] ['1/7', '5/9', '1', '8/3', '8/3'] -> ((8/3 + 8/3) / (1/7 * (5/9 + 1)))
[224402] ['1/5', '2/7', '2/7', '5/3', '2'] -> ((2/7 + 2) / (5/3 * (1/5 * 2/7)))
[224403] ['4/9', '6/7', '8/5', '9/5', '6'] -> ((9/5 + ((8/5 + 6) / 6/7)) / 4/9)
[224404] ['7/8', '8/5', '5/3', '8/3', '9'] -> (8/5 * (5/3 + ((8/3 + 9) / 7/8)))
[224405] ['1/4', '4/9', '3/4', '4/5', '3'] -> ((3/4 + (3 / 4/9)) / (1/4 / 4/5))
[224406] ['1', '7/5', '7/4', '9/5', '8/3'] -> ((9/5 * 8/3) / (1 - (7/5 / 7/4)))
[224407] ['2/5', '2/5', '1/2', '6/7', '6'] -> ((6/7 / (2/5 * 1/2)) * (6 - 2/5))
[224408] ['1/6', '1/4', '4/9', '7/3', '7'] -> ((7 / 7/3) / ((1/6 / 4/9) - 1/4))
[224409] ['6/7', '6/5', '5/3', '9/2', '8'] -> (((9/2 * 8) / (6/7 * 5/3)) - 6/5)
[224410] ['7/8', '8/5', '5/3', '7/2', '9'] -> (9 / ((7/8 + 8/5) - (7/2 / 5/3)))
[224411] ['8/9', '6/5', '6/5', '8/5', '5'] -> ((6/5 * 5) / (8/5 - (6/5 / 8/9)))
[224412] ['1/7', '5/9', '1', '8/3', '9/2'] -> (8/3 / (1/7 * (5/9 + (1 / 9/2))))
[224413] ['2/5', '2/5', '1/2', '8/9', '6'] -> (6 / ((2/5 / 8/9) - (2/5 * 1/2)))
[224414] ['1/8', '1/4', '3/5', '7/9', '9'] -> ((7/9 * 9) / ((1/4 / 3/5) - 1/8))
[224415] ['6/7', '6/5', '7/4', '7/4', '8'] -> (8 * (7/4 + (7/4 * (6/7 / 6/5))))
[224416] ['1/4', '4/9', '3/4', '6/7', '3'] -> ((3 / (4/9 - 1/4)) / (3/4 * 6/7))
[224417] ['5/7', '7/9', '8/9', '8/9', '8'] -> (8 * (5/7 + ((8/9 + 8/9) / 7/9)))
[224418] ['3/7', '5/8', '4/5', '8/7', '7'] -> (((7 / 5/8) - (4/5 * 8/7)) / 3/7)
[224419] ['2/5', '2/5', '1/2', '8/7', '6'] -> (6 / ((2/5 - 1/2) + (2/5 / 8/7)))
[224420] ['1/8', '1/4', '3/5', '6/7', '9'] -> ((6/7 + (1/4 / 1/8)) * (9 - 3/5))
[224421] ['4/9', '6/7', '8/5', '5/2', '6'] -> ((6 + (5/2 / (6/7 / 8/5))) / 4/9)
[224422] ['1/4', '4/9', '3/4', '7/8', '3'] -> (3 / (7/8 - ((1/4 / 4/9) / 3/4)))
[224423] ['1/7', '5/9', '1', '7/2', '9/2'] -> (7/2 * ((9/2 * (5/9 + 1)) - 1/7))
[224424] ['3/7', '5/8', '4/5', '7/6', '7'] -> ((4/5 + (7 / 5/8)) / (3/7 * 7/6))
[224425] ['6/7', '6/5', '7/4', '7/3', '8'] -> ((6/7 + 6/5) * ((7/4 * 8) - 7/3))
[224426] ['1', '7/5', '7/4', '9/4', '7/3'] -> ((7/4 / ((1 + 7/5) - 7/3)) - 9/4)
[224427] ['5/7', '7/9', '8/9', '6/5', '8'] -> ((8 / 5/7) / ((7/9 + 8/9) - 6/5))
[224428] ['1/6', '1/4', '1/2', '6/7', '7'] -> (((6/7 * 7) - (1/2 / 1/4)) / 1/6)
[224429] ['1/8', '1/4', '3/5', '8/9', '9'] -> (((9 / 8/9) - 1/8) / (1/4 / 3/5))
[224430] ['7/8', '8/5', '7/4', '7/3', '9'] -> ((8/5 + (7/4 / 7/8)) * (9 - 7/3))
[224431] ['1', '7/5', '7/4', '9/4', '5/2'] -> ((7/4 + 9/4) * (5/2 * (1 + 7/5)))
[224432] ['6/7', '6/5', '7/4', '5/2', '8'] -> (8 / ((5/2 / (6/5 * 7/4)) - 6/7))
[224433] ['1/7', '4/7', '4/7', '3/5', '1'] -> (((1/7 + 4/7) / (3/5 - 4/7)) - 1)
[224434] ['2/5', '2/5', '5/9', '5/9', '6'] -> ((2/5 + (5/9 * 6)) / (5/9 - 2/5))
[224435] ['1/4', '4/9', '3/4', '6/5', '3'] -> (3 / ((4/9 * 3/4) - (1/4 / 6/5)))
[224436] ['1/5', '2/7', '1/3', '2/5', '2'] -> (2/5 / (((1/5 / 2/7) / 2) - 1/3))
[224437] ['3/7', '5/8', '4/5', '4/3', '7'] -> ((7 / (3/7 * 5/8)) - (4/5 + 4/3))
[224438] ['8/9', '6/5', '6/5', '7/2', '5'] -> ((8/9 * 5) * (6/5 + (6/5 * 7/2)))
[224439] ['6/7', '6/5', '7/4', '8/3', '8'] -> ((8 / ((6/7 * 7/4) - 6/5)) - 8/3)
[224440] ['1', '7/5', '7/4', '9/4', '8/3'] -> ((9/4 * 8/3) / ((7/4 / 7/5) - 1))
[224441] ['1/7', '4/7', '4/7', '5/8', '1'] -> ((1 + (4/7 + 4/7)) / (1/7 * 5/8))
[224442] ['1/5', '2/7', '1/3', '3/7', '2'] -> ((2 + (2/7 / 1/5)) / (1/3 * 3/7))
[224443] ['1/8', '1/4', '3/5', '7/6', '9'] -> (9 / ((3/5 * (7/6 - 1/8)) - 1/4))
[224444] ['1/6', '1/4', '1/2', '7/5', '7'] -> ((7 / (1/6 + 1/4)) / (1/2 * 7/5))
[224445] ['5/7', '7/9', '8/9', '3/2', '8'] -> ((8/9 + 8) * (3/2 / (5/7 * 7/9)))
[224446] ['1/4', '4/9', '3/4', '9/7', '3'] -> ((3/4 + (3 / (4/9 * 9/7))) / 1/4)
[224447] ['4/5', '6/7', '9/8', '4/3', '2'] -> (9/8 * ((4/3 / (6/7 - 4/5)) - 2))
[224448] ['1/6', '1/4', '1/2', '8/5', '7'] -> ((1/2 * 7) / (1/4 - (1/6 / 8/5)))
[224449] ['3/7', '5/8', '4/5', '5/3', '7'] -> (((7 / 3/7) - (4/5 * 5/3)) / 5/8)
[224450] ['2/5', '2/5', '5/9', '5/8', '6'] -> (2/5 / ((6 * (5/8 - 5/9)) - 2/5))
[224451] ['5/7', '7/9', '8/9', '8/5', '8'] -> (8 / ((8/9 * 8/5) - (7/9 / 5/7)))
[224452] ['1/8', '1/4', '3/5', '9/7', '9'] -> ((9 / 9/7) / ((1/4 / 3/5) - 1/8))
[224453] ['7/8', '8/5', '7/4', '9/2', '9'] -> (((9/2 / (7/4 - 8/5)) - 9) / 7/8)
[224454] ['4/5', '6/7', '9/8', '7/5', '2'] -> (7/5 / ((4/5 / 6/7) + (9/8 - 2)))
[224455] ['6/7', '6/5', '9/5', '9/5', '8'] -> (8 * (((9/5 + 9/5) / 6/7) - 6/5))
[224456] ['5/7', '5/6', '8/7', '8/7', '6'] -> ((8/7 * 6) / (8/7 - (5/7 / 5/6)))
[224457] ['1/4', '4/9', '3/4', '8/5', '3'] -> ((3/4 / ((4/9 / 8/5) - 1/4)) - 3)
[224458] ['7/8', '8/5', '9/5', '9/5', '9'] -> ((9/5 * 9) / ((7/8 + 8/5) - 9/5))
[224459] ['4/5', '6/7', '9/8', '3/2', '2'] -> ((3/2 / (6/7 - 4/5)) - (9/8 * 2))
[224460] ['5/7', '7/9', '8/9', '7/4', '8'] -> (8 / ((7/4 * (5/7 * 8/9)) - 7/9))
[224461] ['3/7', '5/8', '4/5', '9/5', '7'] -> ((9/5 + (3/7 * 4/5)) / (5/8 / 7))
[224462] ['4/9', '6/7', '5/3', '5/2', '6'] -> (6 * ((5/3 / 6/7) - (4/9 - 5/2)))
[224463] ['1/6', '1/4', '5/9', '5/9', '7'] -> (7 / (1/4 * (1/6 + (5/9 / 5/9))))
[224464] ['1/4', '4/9', '3/4', '9/5', '3'] -> ((3 + (4/9 * 3/4)) / (1/4 / 9/5))
[224465] ['1/8', '1/4', '3/5', '7/4', '9'] -> ((9 - 1/4) / (7/4 * (1/8 / 3/5)))
[224466] ['1/5', '2/7', '1/3', '3/5', '2'] -> ((3/5 / 1/5) + (2 / (2/7 * 1/3)))
[224467] ['6/7', '6/5', '9/5', '8/3', '8'] -> ((6/5 * 9/5) * (8 + (8/3 / 6/7)))
[224468] ['7/8', '8/5', '9/5', '9/4', '9'] -> (9 / (7/8 - (9/5 / (8/5 * 9/4))))
[224469] ['3/7', '5/8', '4/5', '9/4', '7'] -> ((7 * (3/7 + 9/4)) / (5/8 / 4/5))
[224470] ['5/7', '7/9', '8/9', '9/5', '8'] -> (8/9 + (8 * (9/5 + (7/9 / 5/7))))
[224471] ['4/9', '6/7', '5/3', '8/3', '6'] -> ((8/3 * 6) * ((5/3 / 6/7) - 4/9))
[224472] ['2/5', '2/5', '5/9', '6/7', '6'] -> ((2/5 + (6 / 5/9)) / (2/5 / 6/7))
[224473] ['7/8', '8/5', '9/5', '7/3', '9'] -> (7/3 * (9 + (9/5 / (7/8 * 8/5))))
[224474] ['8/9', '6/5', '5/4', '8/5', '5'] -> (8/9 * ((8/5 / (5/4 - 6/5)) - 5))
[224475] ['1/6', '1/4', '5/9', '3/5', '7'] -> (7 / ((5/9 * 3/5) - (1/6 * 1/4)))
[224476] ['1', '7/5', '7/4', '7/3', '9/2'] -> ((7/4 * 9/2) * (7/3 + (1 / 7/5)))
[224477] ['1/8', '1/4', '3/5', '7/3', '9'] -> (9 / ((1/4 * 7/3) - (1/8 / 3/5)))
[224478] ['6/7', '6/5', '9/4', '7/3', '8'] -> (6/5 * ((6/7 * 7/3) + (9/4 * 8)))
[224479] ['3/7', '5/8', '4/5', '7/3', '7'] -> (7 / (5/8 * (7/3 - (4/5 / 3/7))))
[224480] ['1/5', '8/9', '1', '4/3', '9/4'] -> (((8/9 + 4/3) / (1/5 / 9/4)) - 1)
[224481] ['5/7', '5/6', '8/7', '7/5', '6'] -> ((5/7 / ((5/6 * 7/5) - 8/7)) - 6)
[224482] ['6/7', '6/5', '9/4', '5/2', '8'] -> ((6/5 * 5/2) + (8 / (6/7 / 9/4)))
[224483] ['5/7', '7/9', '8/9', '9/2', '8'] -> (9/2 * (8/9 + (8 * (5/7 * 7/9))))
[224484] ['1/5', '2/7', '1/3', '3/4', '2'] -> ((2 / 1/5) / ((1/3 / 2/7) - 3/4))
[224485] ['3/7', '5/8', '4/5', '8/3', '7'] -> ((7 / (3/7 * 5/8)) - (4/5 * 8/3))
[224486] ['7/8', '8/5', '9/5', '9/2', '9'] -> (9/5 / (7/8 - ((8/5 * 9/2) / 9)))
[224487] ['1/5', '8/9', '1', '4/3', '5/2'] -> ((4/3 / (1/5 * 5/2)) / (1 - 8/9))
[224488] ['1/5', '2/7', '1/3', '7/9', '2'] -> ((2/7 + (2 / 1/5)) / (1/3 / 7/9))
[224489] ['2/5', '2/5', '5/9', '8/7', '6'] -> ((2/5 + 8/7) * (5/9 + (6 / 2/5)))
[224490] ['3/7', '5/8', '4/5', '9/2', '7'] -> ((3/7 * 7) * (4/5 + (9/2 / 5/8)))
[224491] ['1/6', '1/4', '5/9', '4/5', '7'] -> ((7 + (1/4 * 4/5)) / (1/6 / 5/9))
[224492] ['1/5', '8/9', '1', '4/3', '8/3'] -> ((8/3 / 1/5) / ((8/9 + 1) - 4/3))
[224493] ['2/5', '2/5', '5/9', '7/6', '6'] -> ((2/5 + (6 / 5/9)) / (2/5 * 7/6))
[224494] ['1/8', '1/4', '5/8', '6/7', '9'] -> ((5/8 - (1/4 / 6/7)) / (1/8 / 9))
[224495] ['4/9', '6/7', '7/4', '7/2', '6'] -> (7/2 * ((6 / (4/9 * 7/4)) - 6/7))
[224496] ['1/4', '4/9', '7/9', '8/7', '3'] -> ((7/9 * 8/7) * (3 / (1/4 * 4/9)))
[224497] ['5/7', '5/6', '8/7', '9/4', '6'] -> (6 / (9/4 - (8/7 + (5/7 / 5/6))))
[224498] ['2/5', '2/5', '5/9', '5/4', '6'] -> (6 / (5/9 * (5/4 - (2/5 + 2/5))))
[224499] ['3/7', '5/8', '5/6', '7/8', '7'] -> ((3/7 * 7) / (7/8 - (5/8 / 5/6)))
[224500] ['1/8', '1/4', '5/8', '8/7', '9'] -> (9 / (8/7 * (1/4 + (1/8 * 5/8))))
[224501] ['1/7', '4/7', '4/7', '1', '4/3'] -> ((4/7 + 4/7) / (1/7 * (4/3 - 1)))
[224502] ['5/7', '5/6', '8/7', '5/2', '6'] -> ((8/7 + 6) / (5/2 * (5/6 - 5/7)))
[224503] ['6/7', '6/5', '7/3', '7/3', '8'] -> (8 / (6/7 * (7/3 - (7/3 / 6/5))))
[224504] ['8/9', '6/5', '5/4', '8/3', '5'] -> ((8/3 + (6/5 * 5)) / (5/4 - 8/9))
[224505] ['1/6', '1/4', '5/9', '7/8', '7'] -> ((7 + (1/6 / 1/4)) / (7/8 - 5/9))
[224506] ['3/7', '5/8', '5/6', '8/9', '7'] -> (7 / (3/7 * (8/9 + (5/8 - 5/6))))
[224507] ['7/8', '8/5', '9/4', '9/2', '9'] -> (9 / ((9/2 / (8/5 * 9/4)) - 7/8))
[224508] ['1/5', '2/7', '1/3', '9/8', '2'] -> ((2 / (1/5 * 2/7)) / (1/3 + 9/8))
[224509] ['5/7', '7/9', '9/8', '9/7', '8'] -> ((8 / 7/9) / ((9/7 / 9/8) - 5/7))
[224510] ['1/8', '1/4', '5/8', '9/5', '9'] -> ((9/5 + 9) / (1/4 + (1/8 / 5/8)))
[224511] ['1/5', '8/9', '1', '7/5', '8/5'] -> (8/5 / ((8/9 * (7/5 - 1/5)) - 1))
[224512] ['6/7', '6/5', '7/3', '5/2', '8'] -> ((5/2 * (6/5 + (8 / 6/7))) - 7/3)
[224513] ['1/7', '4/7', '4/7', '1', '8/5'] -> ((1 + (4/7 + 4/7)) / (1/7 / 8/5))
[224514] ['3/7', '5/8', '5/6', '7/6', '7'] -> (7 / ((3/7 * 7/6) + (5/8 - 5/6)))
[224515] ['6/7', '6/5', '7/3', '8/3', '8'] -> ((8/3 / 6/5) + (8 / (6/7 / 7/3)))
[224516] ['1', '7/5', '9/5', '9/5', '9/4'] -> ((9/5 + 9/5) / ((1 + 7/5) - 9/4))
[224517] ['2/5', '2/5', '5/9', '9/5', '6'] -> ((2/5 + (6 / 9/5)) / (5/9 - 2/5))
[224518] ['4/9', '6/7', '9/5', '8/3', '6'] -> ((6/7 * 9/5) * ((8/3 * 6) - 4/9))
[224519] ['1/4', '4/9', '7/9', '8/5', '3'] -> (3 / (1/4 * (7/9 - (4/9 / 8/5))))
[224520] ['2/5', '2/5', '5/9', '9/4', '6'] -> (6 / ((5/9 * 9/4) - (2/5 / 2/5)))
[224521] ['1/6', '1/4', '5/9', '6/5', '7'] -> ((7 / 1/4) - (6/5 / (1/6 / 5/9)))
[224522] ['7/8', '8/5', '7/3', '7/2', '9'] -> ((8/5 * 9) * ((7/2 / 7/8) - 7/3))
[224523] ['6/7', '6/5', '7/3', '9/2', '8'] -> ((6/5 * 8) * (9/2 - (6/7 * 7/3)))
[224524] ['1/5', '8/9', '1', '7/5', '9/4'] -> ((1 + 7/5) * (9/4 / (1/5 / 8/9)))
[224525] ['5/7', '7/9', '9/8', '7/5', '8'] -> ((8 / 5/7) / ((7/5 / 9/8) - 7/9))
[224526] ['1/8', '1/4', '2/3', '8/7', '9'] -> (((2/3 / 8/7) - 1/4) / (1/8 / 9))
[224527] ['1/4', '4/9', '7/9', '9/5', '3'] -> ((3 - (4/9 - 7/9)) / (1/4 / 9/5))
[224528] ['1/5', '8/9', '1', '7/5', '7/3'] -> ((1 + (7/5 * 7/3)) / (1/5 * 8/9))
[224529] ['1/5', '2/7', '1/3', '9/7', '2'] -> ((2/7 + (2 / 1/5)) / (1/3 * 9/7))
[224530] ['1/7', '4/7', '4/7', '1', '9/4'] -> (((1 / 4/7) - (4/7 - 9/4)) / 1/7)
[224531] ['1', '7/5', '9/5', '9/5', '7/2'] -> ((1 + 7/5) / ((9/5 + 9/5) - 7/2))
[224532] ['4/5', '6/7', '8/7', '7/5', '2'] -> ((4/5 * 2) / (7/5 - (8/7 / 6/7)))
[224533] ['4/9', '6/7', '9/4', '9/4', '6'] -> (9/4 / (6 - (9/4 / (4/9 * 6/7))))
[224534] ['1', '7/5', '9/5', '9/5', '9/2'] -> (9/5 / ((9/2 / (1 + 7/5)) - 9/5))
[224535] ['1/8', '1/4', '2/3', '6/5', '9'] -> (9 / ((6/5 * (2/3 - 1/4)) - 1/8))
[224536] ['5/7', '7/9', '9/8', '8/5', '8'] -> (8 / ((8/5 / 9/8) - (7/9 / 5/7)))
[224537] ['6/7', '6/5', '5/2', '9/2', '8'] -> (5/2 * ((6/5 / 9/2) + (8 / 6/7)))
[224538] ['4/5', '6/7', '8/7', '3/2', '2'] -> ((6/7 * 2) / (3/2 - (8/7 / 4/5)))
[224539] ['5/7', '5/6', '7/6', '7/4', '6'] -> (6 / (5/7 * (7/4 - (7/6 / 5/6))))
[224540] ['3/7', '5/8', '5/6', '7/5', '7'] -> (7 / ((5/8 / 3/7) - (5/6 * 7/5)))
[224541] ['7/8', '8/5', '8/3', '8/3', '9'] -> (8/3 + ((8/3 + 9) / (7/8 / 8/5)))
[224542] ['1/7', '4/7', '4/7', '1', '8/3'] -> (8/3 * (1 + ((4/7 + 4/7) / 1/7)))
[224543] ['4/9', '6/7', '9/4', '5/2', '6'] -> ((6/7 + 6) * (5/2 + (4/9 * 9/4)))
[224544] ['4/5', '6/7', '8/7', '7/4', '2'] -> (2 / (7/4 - (8/7 / (4/5 * 6/7))))
[224545] ['5/7', '5/6', '7/6', '9/5', '6'] -> ((6 / (5/6 - 5/7)) / (7/6 * 9/5))
[224546] ['1/5', '8/9', '1', '7/5', '9/2'] -> ((8/9 * 9/2) * ((7/5 / 1/5) - 1))
[224547] ['6/7', '6/5', '8/3', '7/2', '8'] -> ((6/5 * 7/2) * (8 - (6/7 * 8/3)))
[224548] ['1/6', '1/4', '5/9', '9/5', '7'] -> (7 / (1/4 * (1/6 + (5/9 * 9/5))))
[224549] ['4/5', '6/7', '8/7', '9/5', '2'] -> (6/7 / ((8/7 * 2) - (9/5 / 4/5)))
[224550] ['4/9', '6/7', '9/4', '8/3', '6'] -> (9/4 + ((8/3 + (6 / 6/7)) / 4/9))
[224551] ['1', '7/5', '9/5', '9/4', '7/2'] -> (9/4 / ((7/2 / (7/5 + 9/5)) - 1))
[224552] ['1/8', '1/4', '5/7', '3/4', '9'] -> (9 / ((5/7 * (1/8 + 3/4)) - 1/4))
