[5] ['1/7', '5/9', '8/9', '7/4', '6'] -> ((8/9 - (5/9 / 7/4)) / (1/7 / 6))
[2547] ['3/7', '5/9', '5/9', '5/4', '4'] -> ((5/9 / (5/9 - (3/7 * 5/4))) - 4)
[2548] ['2/9', '7/8', '8/7', '7/5', '2'] -> ((2 / (2/9 * 7/5)) / (8/7 - 7/8))
[2549] ['1/7', '1/7', '3/4', '7/8', '9'] -> (9 / (1/7 + (1/7 * (3/4 + 7/8))))
[2550] ['7/8', '3/2', '3/2', '8/3', '3'] -> ((3/2 / 3/2) / (8/3 - (7/8 * 3)))
[2551] ['1/7', '3/5', '4/5', '9/8', '6'] -> ((3/5 + 6) / (1/7 * (4/5 + 9/8)))
[2552] ['7/9', '8/9', '8/9', '8/5', '6'] -> ((8/9 * 6) / (7/9 - (8/9 / 8/5)))
[2553] ['1/7', '1/7', '3/4', '8/7', '9'] -> ((9 + ((1/7 + 8/7) / 1/7)) / 3/4)
[2554] ['1/4', '7/9', '8/7', '3/2', '8'] -> ((8 / (1/4 * 7/9)) / (8/7 * 3/2))
[2555] ['2/9', '2/9', '4/3', '9/5', '5'] -> (5 * (9/5 + (4/3 / (2/9 + 2/9))))
[2556] ['2/7', '5/4', '5/2', '5/2', '4'] -> (((5/2 + 4) / 2/7) - (5/4 - 5/2))
[2557] ['7/9', '8/9', '8/9', '7/4', '6'] -> ((8/9 + 8/9) * (6 / (7/9 / 7/4)))
[2558] ['1/7', '1/7', '3/4', '7/6', '9'] -> ((9 + (1/7 / 1/7)) / (7/6 - 3/4))
[2559] ['1/7', '7/8', '3/2', '8/3', '5'] -> ((5 / (3/2 * (1/7 * 7/8))) - 8/3)
[2560] ['2/9', '2/9', '4/3', '5/2', '5'] -> (4/3 / ((5/2 / 5) - (2/9 + 2/9)))
[2561] ['1/7', '1/7', '3/4', '6/5', '9'] -> (9 / ((1/7 / 1/7) - (3/4 / 6/5)))
[2562] ['1/6', '2/9', '1/2', '5/7', '4'] -> ((((1/6 + 4) / 5/7) - 1/2) / 2/9)
[2563] ['1/8', '1/8', '1/5', '4/3', '5'] -> ((1/5 * 5) / ((1/8 * 4/3) - 1/8))
[2564] ['1/3', '4/9', '4/7', '9/4', '3'] -> (((1/3 + 3) / (4/7 - 4/9)) - 9/4)
[2565] ['3/7', '5/9', '5/9', '3/2', '4'] -> (4 / (3/7 * (3/2 - (5/9 + 5/9))))
[2566] ['1/7', '3/5', '4/5', '7/5', '6'] -> (6 / ((3/5 / 7/5) - (1/7 / 4/5)))
[2567] ['8/7', '8/7', '5/3', '2', '8/3'] -> (8/7 / ((8/7 / (8/3 - 2)) - 5/3))
[2568] ['2/7', '5/4', '8/3', '8/3', '4'] -> (4 * ((8/3 / 2/7) - (5/4 * 8/3)))
[2569] ['1/7', '7/8', '8/5', '8/5', '5'] -> (((5 / (1/7 * 7/8)) - 8/5) / 8/5)
[2570] ['1/4', '7/9', '8/7', '5/3', '8'] -> (((8 / (1/4 * 7/9)) - 8/7) / 5/3)
[2571] ['1/7', '1/7', '3/4', '4/3', '9'] -> (9 * (4/3 + ((1/7 / 1/7) / 3/4)))
[2572] ['7/9', '8/9', '8/9', '5/2', '6'] -> ((8/9 + (8/9 * 5/2)) / (7/9 / 6))
[2573] ['7/8', '3/2', '8/5', '5/2', '3'] -> (3 / (8/5 - (7/8 + (3/2 / 5/2))))
[2574] ['1/8', '1/8', '1/5', '9/4', '5'] -> (((5 + (1/8 + 1/8)) / 1/5) - 9/4)
[2575] ['2/7', '5/4', '8/3', '7/2', '4'] -> ((5/4 + (2/7 * 7/2)) * (8/3 * 4))
[2576] ['1/3', '4/9', '4/7', '5/2', '3'] -> (3 / ((1/3 / (4/7 - 4/9)) - 5/2))
[2577] ['1/6', '2/9', '1/2', '9/7', '4'] -> (9/7 * ((1/6 + 1/2) + (4 / 2/9)))
[2578] ['7/9', '8/9', '8/9', '7/2', '6'] -> ((7/9 - 8/9) + (7/2 * (8/9 + 6)))
[2579] ['2/9', '2/9', '7/5', '3/2', '5'] -> ((7/5 - (2/9 * 3/2)) / (2/9 / 5))
[2580] ['3/7', '5/9', '5/9', '5/3', '4'] -> (((5/3 / 3/7) - 5/9) / (5/9 / 4))
[2581] ['1/4', '7/9', '8/7', '9/5', '8'] -> (8/7 + (8 / (9/5 * (1/4 * 7/9))))
[2582] ['4/9', '5/7', '1', '3/2', '8/5'] -> (8/5 / (1 - (3/2 * (4/9 / 5/7))))
[2583] ['2/7', '5/4', '8/3', '4', '9/2'] -> ((4 / 2/7) / (9/2 - (5/4 + 8/3)))
[2584] ['1/7', '1/7', '3/4', '8/5', '9'] -> (1/7 / ((1/7 / 8/5) - (3/4 / 9)))
[2585] ['1/6', '2/9', '1/2', '7/5', '4'] -> (((7/5 * (1/6 + 4)) - 1/2) / 2/9)
[2586] ['1/7', '3/5', '4/5', '7/4', '6'] -> ((4/5 * 6) / ((3/5 / 7/4) - 1/7))
[2587] ['1/8', '1/8', '1/5', '5/2', '5'] -> (((5/2 / 1/8) - 5) / (1/8 / 1/5))
[2588] ['7/8', '3/2', '8/5', '3', '7/2'] -> (3/2 / ((7/8 - 3) + (7/2 / 8/5)))
[2589] ['2/9', '7/8', '8/7', '2', '5/2'] -> ((8/7 / 2/9) / (5/2 - (2 / 7/8)))
[2590] ['1/3', '4/9', '4/7', '3', '7/2'] -> (7/2 * (3 + (4/7 / (1/3 * 4/9))))
[2591] ['1/3', '4/9', '4/7', '3', '9/2'] -> (9/2 * (3 + (4/9 / (1/3 * 4/7))))
[2592] ['7/8', '3/2', '5/3', '5/3', '3'] -> (5/3 / ((3/2 - 7/8) - (5/3 / 3)))
[2593] ['1/7', '1/7', '3/4', '9/5', '9'] -> ((9 + (1/7 / 1/7)) / (3/4 / 9/5))
[2594] ['1/8', '1/8', '1/5', '7/2', '5'] -> (((7/2 / 1/8) - (5 / 1/5)) / 1/8)
[2595] ['1/7', '3/5', '4/5', '7/3', '6'] -> ((4/5 / 7/3) * (6 / (1/7 * 3/5)))
[2596] ['1/3', '4/9', '3/5', '3/5', '3'] -> ((3/5 + 3) / ((1/3 / 4/9) - 3/5))
[2597] ['2/9', '7/8', '8/7', '2', '9/2'] -> ((9/2 / (2/9 * 7/8)) - (8/7 - 2))
[2598] ['1/8', '1/8', '1/5', '9/2', '5'] -> ((5 * (9/2 + (1/8 + 1/5))) - 1/8)
[2599] ['1/7', '1/7', '3/4', '5/2', '9'] -> (9 / (3/4 * (1/7 + (1/7 * 5/2))))
[2600] ['8/7', '8/7', '7/4', '2', '8/3'] -> (2 / ((8/7 / 8/7) + (7/4 - 8/3)))
[2601] ['2/9', '7/8', '7/6', '7/6', '2'] -> ((7/6 + 7/6) * (2 / (2/9 * 7/8)))
[2602] ['2/7', '9/7', '9/7', '8/5', '4'] -> (8/5 * ((9/7 / 9/7) + (4 / 2/7)))
[2603] ['1/7', '7/8', '8/5', '7/2', '5'] -> (7/2 * ((5 * (7/8 * 8/5)) - 1/7))
[2604] ['7/8', '3/2', '5/3', '7/3', '3'] -> (3 / ((3/2 * (7/3 - 5/3)) - 7/8))
[2605] ['1/7', '3/5', '4/5', '7/2', '6'] -> (6 / ((3/5 / 4/5) - (1/7 * 7/2)))
[2606] ['8/7', '8/7', '7/4', '2', '7/2'] -> ((7/4 + 7/2) * (2 * (8/7 + 8/7)))
[2607] ['3/7', '5/9', '5/9', '5/2', '4'] -> (4 / (5/2 - (5/9 / (3/7 * 5/9))))
[2608] ['1/4', '7/9', '8/7', '9/2', '8'] -> (8 + ((8/7 * 9/2) / (1/4 / 7/9)))
[2609] ['2/9', '7/8', '7/6', '6/5', '2'] -> (2 / (6/5 * (7/6 - (2/9 + 7/8))))
[2610] ['1/3', '4/9', '3/5', '2/3', '3'] -> ((1/3 + (3 / 3/5)) / (2/3 - 4/9))
[2611] ['1/4', '7/9', '7/6', '6/5', '8'] -> (((8 / 6/5) - (7/9 / 7/6)) / 1/4)
[2612] ['2/9', '7/8', '7/6', '5/4', '2'] -> ((5/4 + (2 * (7/8 + 7/6))) / 2/9)
[2613] ['6/7', '7/8', '7/5', '4', '9/2'] -> ((7/5 * 4) * ((9/2 / 7/8) - 6/7))
[2614] ['1/7', '3/5', '5/6', '5/6', '6'] -> ((3/5 * 6) * (5/6 + (5/6 / 1/7)))
[2615] ['1/3', '4/9', '3/5', '3/4', '3'] -> (((3/4 / 3/5) + (3 / 4/9)) / 1/3)
[2616] ['2/9', '2/9', '7/5', '9/2', '5'] -> (9/2 / (2/9 - (2/9 / (7/5 + 5))))
[2617] ['2/9', '7/8', '7/6', '9/7', '2'] -> ((2 / (2/9 * 9/7)) / (7/6 - 7/8))
[2618] ['1/6', '2/9', '5/9', '6/5', '4'] -> (4 / (((2/9 / 5/9) / 6/5) - 1/6))
[2619] ['1/7', '3/5', '5/6', '7/8', '6'] -> ((5/6 / 7/8) * (6 / (1/7 / 3/5)))
[2620] ['2/9', '2/9', '3/2', '3/2', '5'] -> ((2/9 + (5 / 3/2)) / (2/9 / 3/2))
[2621] ['2/9', '7/8', '7/6', '4/3', '2'] -> ((4/3 + (7/6 / 7/8)) / (2/9 / 2))
[2622] ['1/3', '4/9', '3/5', '5/6', '3'] -> ((3 / 5/6) / ((1/3 / 4/9) - 3/5))
[2623] ['1/7', '7/8', '5/3', '9/4', '5'] -> (5 / (1/7 * (9/4 + (7/8 - 5/3))))
[2624] ['7/8', '3/2', '9/5', '9/4', '3'] -> (9/5 / (7/8 - (3 / (3/2 + 9/4))))
[2625] ['1/8', '1/8', '2/9', '3/5', '5'] -> (((1/8 / 3/5) + (1/8 + 5)) / 2/9)
[2626] ['2/7', '9/7', '9/7', '5/2', '4'] -> (4 * (5/2 + (9/7 / (2/7 * 9/7))))
[2627] ['8/7', '8/7', '9/5', '2', '8/3'] -> (8/3 / ((2 / 9/5) - (8/7 / 8/7)))
[2628] ['2/9', '2/9', '3/2', '7/4', '5'] -> ((5 + (2/9 / 2/9)) / (7/4 - 3/2))
[2629] ['7/9', '8/9', '9/8', '7/4', '6'] -> (6 / ((7/9 / 8/9) + (9/8 - 7/4)))
[2630] ['2/7', '9/7', '9/7', '8/3', '4'] -> ((9/7 * 8/3) / (9/7 - (2/7 * 4)))
[2631] ['2/9', '7/8', '7/6', '3/2', '2'] -> ((2 + (7/6 + 3/2)) / (2/9 * 7/8))
[2632] ['1/7', '3/5', '5/6', '8/7', '6'] -> ((5/6 * 8/7) * (6 / (1/7 / 3/5)))
[2633] ['1/3', '4/9', '3/5', '8/9', '3'] -> ((8/9 * 3) / ((1/3 / 3/5) - 4/9))
[2634] ['7/9', '8/9', '9/8', '9/5', '6'] -> (6 / ((7/9 / 8/9) - (9/8 / 9/5)))
[2635] ['1/6', '2/9', '5/9', '9/5', '4'] -> ((9/5 / (1/6 / 5/9)) + (4 / 2/9))
[2636] ['2/9', '7/8', '7/6', '8/5', '2'] -> ((2 + (7/6 / 7/8)) / (2/9 / 8/5))
[2637] ['4/9', '5/7', '1', '8/5', '9/5'] -> (8/5 / ((4/9 / 5/7) - (1 / 9/5)))
[2638] ['7/8', '3/2', '9/5', '3', '7/2'] -> ((7/2 / 7/8) / ((3 / 9/5) - 3/2))
[2639] ['1/8', '1/8', '2/9', '4/5', '5'] -> (4/5 / (2/9 * (1/8 + (1/8 / 5))))
[2640] ['1/7', '3/5', '5/6', '5/4', '6'] -> (6 / (1/7 * (5/4 + (3/5 * 5/6))))
[2641] ['8/7', '8/7', '2', '9/4', '5/2'] -> ((8/7 * 9/4) / ((5/2 / 2) - 8/7))
[2642] ['6/7', '7/8', '3/2', '7/3', '4'] -> ((6/7 + (3/2 / 7/8)) * (7/3 * 4))
[2643] ['1/3', '4/9', '3/5', '6/5', '3'] -> ((6/5 * 3) / ((1/3 / 4/9) - 3/5))
[2644] ['3/7', '5/9', '4/7', '8/7', '4'] -> ((4 + (4/7 + 8/7)) / (3/7 * 5/9))
[2645] ['7/8', '3/2', '9/4', '9/4', '3'] -> (3 / ((7/8 - 9/4) + (9/4 / 3/2)))
[2646] ['7/9', '8/9', '8/7', '8/7', '6'] -> ((8/9 * 6) / ((8/7 / 8/7) - 7/9))
[2647] ['6/7', '7/8', '3/2', '5/2', '4'] -> (3/2 / (4 - ((7/8 + 5/2) / 6/7)))
[2648] ['1/8', '1/8', '2/9', '5/6', '5'] -> ((((5/6 / 2/9) - 1/8) / 1/8) - 5)
[2649] ['2/7', '9/7', '4/3', '9/5', '4'] -> (((9/7 * 4) - 4/3) / (2/7 / 9/5))
[2650] ['1/3', '4/9', '3/5', '5/4', '3'] -> ((3/5 / ((4/9 / 5/4) - 1/3)) - 3)
[2651] ['3/7', '5/9', '4/7', '6/5', '4'] -> ((6/5 * 4) / ((3/7 / 5/9) - 4/7))
[2652] ['2/9', '7/8', '7/6', '2', '8/3'] -> ((8/3 + (2 / (7/8 / 7/6))) / 2/9)
[2653] ['1/7', '7/8', '7/4', '5/2', '5'] -> (7/8 + ((1/7 + 5/2) * (7/4 * 5)))
[2654] ['6/7', '7/8', '3/2', '8/3', '4'] -> ((3/2 + (6/7 * 7/8)) * (8/3 * 4))
[2655] ['1/7', '3/5', '5/6', '3/2', '6'] -> ((6 / (1/7 * 5/6)) / (3/5 + 3/2))
[2656] ['3/7', '5/9', '4/7', '5/4', '4'] -> ((4/7 + 4) * (5/4 / (3/7 * 5/9)))
[2657] ['2/7', '9/7', '4/3', '9/4', '4'] -> (((4/3 * 9/4) - 9/7) / (2/7 / 4))
[2658] ['8/7', '8/7', '2', '7/3', '7/3'] -> (8/7 / ((2 * (7/3 - 8/7)) - 7/3))
[2659] ['2/9', '2/9', '8/5', '7/2', '5'] -> (8/5 / (2/9 - ((2/9 * 7/2) / 5)))
[2660] ['2/9', '7/8', '7/6', '2', '9/2'] -> ((2/9 * 9/2) / ((7/8 + 7/6) - 2))
[2661] ['4/9', '5/7', '1', '8/5', '8/3'] -> (8/3 / (5/7 * (8/5 - (4/9 + 1))))
[2662] ['1/6', '2/9', '4/7', '5/7', '4'] -> (((4 / 2/9) - (5/7 / 1/6)) / 4/7)
[2663] ['2/7', '9/7', '4/3', '7/3', '4'] -> ((7/3 + (4 / 4/3)) / (2/7 / 9/7))
[2664] ['7/9', '8/9', '8/7', '4/3', '6'] -> (6 * (8/7 + ((8/9 + 4/3) / 7/9)))
[2665] ['1/7', '1/7', '7/9', '3/2', '9'] -> ((7/9 + (1/7 / 1/7)) * (3/2 * 9))
[2666] ['1/7', '3/5', '5/6', '7/4', '6'] -> (6 / ((3/5 * 5/6) - (1/7 * 7/4)))
[2667] ['1/4', '7/9', '6/5', '7/5', '8'] -> (8 * ((6/5 / 1/4) - (7/5 / 7/9)))
[2668] ['7/8', '8/5', '8/5', '8/5', '3'] -> ((8/5 * 3) / (8/5 - (7/8 * 8/5)))
[2669] ['2/9', '2/9', '5/3', '5/3', '5'] -> (((5/3 * (5 - 5/3)) - 2/9) / 2/9)
[2670] ['1/8', '1/8', '2/9', '6/5', '5'] -> ((6/5 / 1/8) + (5 / (1/8 + 2/9)))
[2671] ['1/7', '7/8', '9/5', '7/3', '5'] -> ((9/5 / 7/3) / ((7/8 / 5) - 1/7))
[2672] ['7/8', '8/5', '8/5', '7/4', '3'] -> (3 / ((7/8 - 7/4) + (8/5 / 8/5)))
[2673] ['1/3', '4/9', '3/5', '9/4', '3'] -> ((9/4 / 3/5) + (3 / (1/3 * 4/9)))
[2674] ['1/8', '1/8', '2/9', '5/4', '5'] -> ((5/4 + (1/8 + 1/8)) + (5 / 2/9))
[2675] ['6/7', '7/8', '8/5', '9/5', '4'] -> (4 / (9/5 - (8/5 / (6/7 / 7/8))))
[2676] ['2/7', '9/7', '7/5', '5/3', '4'] -> ((4 - (9/7 - 7/5)) / (2/7 / 5/3))
[2677] ['2/9', '2/9', '5/3', '9/4', '5'] -> ((5/3 + 5) / ((2/9 * 9/4) - 2/9))
[2678] ['1/7', '3/5', '5/6', '9/4', '6'] -> (6 / (1/7 * (9/4 - (3/5 * 5/6))))
[2679] ['1/7', '7/8', '9/5', '5/2', '5'] -> (5 * ((1/7 + 9/5) + (5/2 / 7/8)))
[2680] ['8/7', '8/7', '2', '5/2', '7/2'] -> (7/2 * (8/7 + (5/2 * (8/7 * 2))))
[2681] ['7/8', '8/5', '8/5', '9/5', '3'] -> ((9/5 + 3) / (8/5 - (7/8 * 8/5)))
[2682] ['2/9', '7/8', '6/5', '7/5', '2'] -> (2 / (7/5 - (6/5 * (2/9 + 7/8))))
[2683] ['1/4', '7/9', '6/5', '8/5', '8'] -> (8 / (((7/9 * 6/5) / 8/5) - 1/4))
[2684] ['2/9', '2/9', '5/3', '5/2', '5'] -> ((5 + (5/2 * (2/9 / 5/3))) / 2/9)
[2685] ['1/7', '3/5', '5/6', '7/3', '6'] -> ((6 + (1/7 / 5/6)) / (3/5 / 7/3))
[2686] ['7/9', '8/9', '8/7', '9/4', '6'] -> ((8/9 + (7/9 * 8/7)) * (9/4 * 6))
[2687] ['7/8', '8/5', '8/5', '7/3', '3'] -> ((8/5 + (8/5 / 7/8)) * (7/3 * 3))
[2688] ['1/6', '2/9', '4/7', '7/6', '4'] -> (4 / (((2/9 / 4/7) / 7/6) - 1/6))
[2689] ['2/9', '7/8', '6/5', '3/2', '2'] -> ((2 / 2/9) / ((3/2 / 6/5) - 7/8))
[2690] ['3/7', '5/9', '4/7', '7/2', '4'] -> ((4/7 / 3/7) / ((5/9 + 7/2) - 4))
[2691] ['8/7', '8/7', '2', '9/2', '9/2'] -> ((9/2 * (8/7 * 9/2)) - (8/7 - 2))
[2692] ['7/8', '8/5', '8/5', '5/2', '3'] -> ((8/5 / 8/5) / (7/8 - (5/2 / 3)))
[2693] ['2/7', '9/7', '7/5', '7/3', '4'] -> (4 / ((2/7 / (7/5 - 9/7)) - 7/3))
[2694] ['1/7', '3/5', '5/6', '9/2', '6'] -> (6 / (5/6 * (9/2 - (3/5 / 1/7))))
[2695] ['1/7', '1/7', '7/9', '7/2', '9'] -> (7/9 * ((7/2 * (9 - 1/7)) - 1/7))
[2696] ['1/3', '4/9', '5/8', '5/8', '3'] -> (((5/8 + 5/8) + (3 / 4/9)) / 1/3)
[2697] ['1/4', '7/9', '6/5', '7/4', '8'] -> ((6/5 * 8) * (1/4 + (7/4 / 7/9)))
[2698] ['2/7', '9/7', '7/5', '5/2', '4'] -> ((7/5 - (2/7 - 9/7)) * (5/2 * 4))
[2699] ['1/7', '7/8', '9/4', '7/3', '5'] -> (5 / ((1/7 * 7/8) - (9/4 - 7/3)))
[2700] ['1/6', '2/9', '4/7', '5/4', '4'] -> ((4 / (2/9 * 4/7)) - (5/4 / 1/6))
[2701] ['1/8', '1/8', '2/9', '9/5', '5'] -> ((2/9 / 1/8) + (5 / (1/8 * 9/5)))
[2702] ['1/3', '4/9', '5/8', '5/7', '3'] -> (3 / ((5/8 / 5/7) - (1/3 / 4/9)))
[2703] ['3/7', '5/9', '3/5', '5/8', '4'] -> (((4 / (3/7 * 3/5)) - 5/9) / 5/8)
[2704] ['1/7', '3/5', '6/7', '6/7', '6'] -> (((6/7 / 3/5) - 6/7) / (1/7 / 6))
[2705] ['7/8', '8/5', '5/3', '5/3', '3'] -> (3 / ((8/5 * 5/3) - (7/8 + 5/3)))
[2706] ['1/4', '7/9', '6/5', '9/5', '8'] -> ((6/5 * 9/5) * (8 + (7/9 / 1/4)))
[2707] ['6/7', '7/8', '8/5', '7/2', '4'] -> ((7/8 + 7/2) * (4 * (6/7 * 8/5)))
[2708] ['2/7', '9/7', '7/5', '4', '9/2'] -> (((2/7 + 4) * (7/5 + 9/2)) - 9/7)
[2709] ['7/9', '8/9', '7/6', '4/3', '6'] -> (8/9 / (4/3 - (7/6 + (7/9 / 6))))
[2710] ['1/7', '7/8', '9/4', '8/3', '5'] -> (5 / ((7/8 * (1/7 + 8/3)) - 9/4))
[2711] ['1/7', '1/7', '4/5', '6/7', '9'] -> ((6/7 * 9) / (1/7 + (1/7 / 4/5)))
[2712] ['3/7', '5/9', '3/5', '3/4', '4'] -> ((3/5 / ((3/7 / 5/9) - 3/4)) - 4)
[2713] ['1/4', '7/9', '6/5', '9/4', '8'] -> (6/5 * (1/4 + (9/4 * (7/9 + 8))))
[2714] ['2/9', '7/8', '6/5', '9/5', '2'] -> ((2 / 2/9) / ((7/8 * 9/5) - 6/5))
[2715] ['1/7', '1/7', '4/5', '7/8', '9'] -> (9 / (((1/7 / 1/7) / 4/5) - 7/8))
[2716] ['1/6', '2/9', '4/7', '3/2', '4'] -> (((4 / 4/7) - (1/6 + 3/2)) / 2/9)
[2717] ['7/8', '8/5', '5/3', '9/4', '3'] -> (3 / (9/4 - (8/5 + (7/8 / 5/3))))
[2718] ['2/9', '2/9', '7/4', '7/2', '5'] -> ((7/4 / 7/2) + ((2/9 + 5) / 2/9))
[2719] ['8/7', '7/6', '7/6', '9/7', '2'] -> ((8/7 + (2 / 7/6)) / (9/7 - 7/6))
[2720] ['1/4', '7/9', '6/5', '5/2', '8'] -> ((1/4 + (5/2 / 6/5)) / (7/9 / 8))
[2721] ['2/9', '7/8', '6/5', '2', '9/4'] -> (6/5 * (7/8 + ((2 + 9/4) / 2/9)))
[2722] ['1/8', '1/8', '2/9', '5/2', '5'] -> ((5/2 - (1/8 / 1/8)) + (5 / 2/9))
[2723] ['7/9', '8/9', '7/6', '8/5', '6'] -> (6 * (8/9 + (8/5 * (7/9 + 7/6))))
[2724] ['1/6', '2/9', '4/7', '7/4', '4'] -> ((7/4 / (1/6 / 4/7)) + (4 / 2/9))
[2725] ['1/3', '4/9', '5/8', '6/5', '3'] -> ((3 / 5/8) / ((4/9 * 6/5) - 1/3))
[2726] ['4/9', '5/7', '1', '7/4', '7/3'] -> ((5/7 + 7/3) / ((1 / 7/4) - 4/9))
[2727] ['2/9', '2/9', '7/4', '9/2', '5'] -> ((2/9 * 7/4) + (5 * (2/9 + 9/2)))
[2728] ['2/9', '7/8', '6/5', '2', '5/2'] -> (2 / ((7/8 / 5/2) - (2/9 * 6/5)))
[2729] ['1/7', '7/8', '7/3', '7/2', '5'] -> (5 / (1/7 * (7/2 - (7/8 * 7/3))))
[2730] ['1/7', '3/5', '6/7', '9/7', '6'] -> (((6 / 6/7) - 9/7) / (1/7 / 3/5))
[2731] ['1/3', '4/9', '5/8', '5/4', '3'] -> (3 / ((1/3 / 4/9) + (5/8 - 5/4)))
[2732] ['6/7', '7/8', '5/3', '9/4', '4'] -> (4 / ((6/7 * 7/8) + (5/3 - 9/4)))
[2733] ['7/9', '8/9', '7/6', '7/4', '6'] -> ((6 * (8/9 * 7/4)) / (7/6 - 7/9))
[2734] ['1/7', '1/7', '4/5', '7/6', '9'] -> (9 / (7/6 * (1/7 + (1/7 / 4/5))))
[2735] ['8/7', '7/6', '7/6', '3/2', '2'] -> ((3/2 + 2) / (7/6 - (7/6 / 8/7)))
[2736] ['1/7', '3/5', '6/7', '4/3', '6'] -> ((6 - (6/7 / 3/5)) / (1/7 * 4/3))
[2737] ['1/3', '4/9', '5/8', '9/7', '3'] -> ((1/3 * 3) / ((5/8 / 9/7) - 4/9))
[2738] ['7/8', '8/5', '7/4', '7/4', '3'] -> ((7/4 * 3) / ((7/4 / 8/5) - 7/8))
[2739] ['6/7', '7/8', '5/3', '7/3', '4'] -> ((4 / 7/8) / ((6/7 + 5/3) - 7/3))
[2740] ['2/7', '9/7', '8/5', '7/3', '4'] -> ((9/7 * 8/5) * ((4 / 2/7) - 7/3))
[2741] ['1/7', '7/8', '5/2', '9/2', '5'] -> ((5 + (5/2 - 9/2)) / (1/7 * 7/8))
[2742] ['1/8', '1/8', '1/4', '2/5', '5'] -> (((5 * (1/4 / 2/5)) - 1/8) / 1/8)
[2743] ['3/7', '5/9', '3/5', '8/7', '4'] -> ((8/7 / (3/5 - 5/9)) - (3/7 * 4))
[2744] ['1/6', '2/9', '4/7', '4', '9/2'] -> ((4/7 + 4) * (9/2 + (1/6 / 2/9)))
[2745] ['7/9', '8/9', '7/6', '5/2', '6'] -> (6 * ((7/9 * 5/2) + (8/9 + 7/6)))
[2746] ['2/9', '2/9', '9/5', '7/3', '5'] -> (((2/9 + 7/3) + (5 / 9/5)) / 2/9)
[2747] ['1/7', '1/7', '4/5', '9/7', '9'] -> ((9 - 9/7) / (1/7 + (1/7 / 4/5)))
[2748] ['2/7', '9/7', '8/5', '5/2', '4'] -> (4 * (9/7 + (5/2 * (2/7 + 8/5))))
[2749] ['8/7', '7/6', '7/6', '7/4', '2'] -> ((7/4 * 2) / (7/6 - (7/6 / 8/7)))
[2750] ['6/7', '7/8', '5/3', '5/2', '4'] -> (4 / (7/8 * (6/7 - (5/3 / 5/2))))
[2751] ['1/7', '1/7', '4/5', '4/3', '9'] -> (9 * ((1/7 / 1/7) + (4/3 / 4/5)))
[2752] ['1/4', '7/9', '5/4', '4/3', '8'] -> ((4/3 - (1/4 - 5/4)) / (7/9 / 8))
[2753] ['1/3', '4/9', '5/8', '9/5', '3'] -> ((3 / (4/9 - 1/3)) / (5/8 * 9/5))
[2754] ['8/7', '7/6', '7/6', '9/5', '2'] -> ((8/7 * 7/6) / (7/6 - (2 / 9/5)))
[2755] ['7/8', '8/5', '7/4', '5/2', '3'] -> ((7/4 * 5/2) * (3 / (7/8 / 8/5)))
[2756] ['1/8', '1/8', '1/4', '5/9', '5'] -> ((5 / 5/9) / ((1/8 / 1/4) - 1/8))
[2757] ['1/7', '7/8', '7/2', '7/2', '5'] -> (7/2 + (7/2 * (1/7 + (5 / 7/8))))
[2758] ['3/7', '5/9', '3/5', '9/7', '4'] -> (4 * (3/5 + (9/7 / (3/7 * 5/9))))
[2759] ['1/7', '1/7', '4/5', '3/2', '9'] -> (4/5 * ((9 / (1/7 + 1/7)) - 3/2))
[2760] ['1/7', '3/5', '6/7', '7/2', '6'] -> ((6/7 / ((3/5 / 7/2) - 1/7)) - 6)
[2761] ['7/8', '8/5', '9/5', '9/5', '3'] -> ((9/5 / 3) / (8/5 - (7/8 * 9/5)))
[2762] ['7/9', '8/9', '6/5', '4/3', '6'] -> ((4/3 / ((7/9 * 6/5) - 8/9)) - 6)
[2763] ['6/7', '7/8', '5/3', '4', '9/2'] -> (9/2 * ((6/7 * 4) + (5/3 / 7/8)))
[2764] ['1/8', '1/8', '1/4', '4/7', '5'] -> (4/7 * ((1/4 / 1/8) + (5 / 1/8)))
[2765] ['3/7', '5/9', '3/5', '4/3', '4'] -> (((4 / 3/7) - 4/3) / (5/9 * 3/5))
[2766] ['2/7', '9/7', '5/3', '9/5', '4'] -> (((5/3 * 9/5) - 9/7) / (2/7 / 4))
[2767] ['1/7', '8/9', '8/9', '8/9', '5'] -> ((((8/9 * 5) - 8/9) / 1/7) - 8/9)
[2768] ['2/9', '2/9', '9/4', '7/2', '5'] -> ((9/4 + 5) + ((2/9 + 7/2) / 2/9))
[2769] ['3/7', '5/9', '3/5', '7/5', '4'] -> (4 * (5/9 + (7/5 / (3/7 * 3/5))))
[2770] ['1/8', '1/8', '1/4', '5/7', '5'] -> (((5 / 5/7) - (1/8 / 1/8)) / 1/4)
[2771] ['1/4', '7/9', '5/4', '7/4', '8'] -> (7/4 / (7/9 * (1/4 - (5/4 / 8))))
[2772] ['7/9', '8/9', '6/5', '7/4', '6'] -> (6 / ((6/5 * (7/9 + 8/9)) - 7/4))
[2773] ['6/7', '7/8', '7/4', '7/4', '4'] -> (6/7 / (((4 - 7/8) / 7/4) - 7/4))
[2774] ['2/9', '7/8', '5/4', '7/4', '2'] -> ((2 / 2/9) / ((7/8 + 5/4) - 7/4))
[2775] ['1/7', '8/9', '8/9', '9/8', '5'] -> ((((5 / 9/8) - 8/9) / 1/7) - 8/9)
