[435338] ['1/4', '1/5', '7/4', '8/5', '8/9'] -> ((((7/4 / 1/4) - 8/5) / 1/5) * 8/9)
[441889] ['1/4', '1/6', '2/9', '8/3', '8/9'] -> (8/9 / ((1/4 * (2/9 - 1/6)) * 8/3))
[441891] ['1/4', '1/6', '2/9', '8/3', '9/4'] -> (((8/3 - (2/9 / 1/4)) / 1/6) * 9/4)
[441894] ['1/4', '1/6', '2/9', '8/3', '9/8'] -> (9/8 / (1/6 / ((2/9 / 1/4) + 8/3)))
[441895] ['1/4', '1/6', '2/9', '8/5', '8/5'] -> (8/5 / (1/4 * (8/5 - (2/9 / 1/6))))
[441902] ['1/4', '1/6', '2/9', '8/5', '9/8'] -> (9/8 / ((1/6 - (1/4 / 8/5)) / 2/9))
[441903] ['1/4', '1/6', '2/9', '8/7', '8/7'] -> (8/7 / (1/4 * ((2/9 / 1/6) - 8/7)))
[441912] ['1/4', '1/6', '2/9', '8/9', '9/4'] -> ((((2/9 / 1/4) + 8/9) / 1/6) * 9/4)
[441913] ['1/4', '1/6', '2/9', '8/9', '9/5'] -> (((2/9 + 8/9) / (1/4 - 1/6)) * 9/5)
[441917] ['1/4', '1/6', '2/9', '9/2', '9/4'] -> (((1/4 / 1/6) + (9/2 / 2/9)) + 9/4)
[441922] ['1/4', '1/6', '2/9', '9/4', '9/5'] -> ((((2/9 + 9/4) - 1/4) / 1/6) * 9/5)
[441925] ['1/4', '1/6', '2/9', '9/5', '9/5'] -> (9/5 / (((1/4 + 1/6) / 2/9) - 9/5))
[441941] ['1/4', '1/6', '3/2', '3/2', '5/3'] -> (3/2 * ((3/2 / 1/4) + (5/3 / 1/6)))
[441947] ['1/4', '1/6', '3/2', '3/2', '6/5'] -> ((3/2 / 3/2) / ((1/4 / 6/5) - 1/6))
[441948] ['1/4', '1/6', '3/2', '3/2', '6/7'] -> ((3/2 + 3/2) / ((1/4 / 6/7) - 1/6))
[441950] ['1/4', '1/6', '3/2', '3/2', '7/3'] -> (((1/6 + 3/2) + 7/3) / (1/4 / 3/2))
[441953] ['1/4', '1/6', '3/2', '3/2', '7/6'] -> ((3/2 + 3/2) / ((1/4 * 7/6) - 1/6))
[441967] ['1/4', '1/6', '3/2', '3/4', '3/7'] -> (((3/2 / (3/4 - 1/6)) / 1/4) / 3/7)
[441978] ['1/4', '1/6', '3/2', '3/4', '5/8'] -> ((((1/4 + 3/2) + 3/4) / 1/6) / 5/8)
[441986] ['1/4', '1/6', '3/2', '3/4', '7/6'] -> ((3/2 + 7/6) / ((1/4 - 1/6) / 3/4))
[441990] ['1/4', '1/6', '3/2', '3/4', '8/5'] -> ((((1/4 + 3/2) + 3/4) / 1/6) * 8/5)
[442000] ['1/4', '1/6', '3/2', '3/5', '3/8'] -> (((3/2 / 1/6) / 3/5) / (1/4 + 3/8))
[442002] ['1/4', '1/6', '3/2', '3/5', '4/5'] -> (((3/2 / (1/4 - 1/6)) / 3/5) * 4/5)
[442007] ['1/4', '1/6', '3/2', '3/5', '5/4'] -> (((3/2 / (1/4 - 1/6)) / 3/5) / 5/4)
[442009] ['1/4', '1/6', '3/2', '3/5', '5/7'] -> ((((3/2 / 1/6) - 3/5) / 1/4) * 5/7)
[442010] ['1/4', '1/6', '3/2', '3/5', '5/8'] -> ((((3/2 / 1/6) + 3/5) / 1/4) * 5/8)
[442012] ['1/4', '1/6', '3/2', '3/5', '6/5'] -> (((3/2 + 3/5) / (1/4 - 1/6)) - 6/5)
[442015] ['1/4', '1/6', '3/2', '3/5', '7/3'] -> (7/3 / ((1/4 * 3/2) - (1/6 / 3/5)))
[442019] ['1/4', '1/6', '3/2', '3/5', '7/8'] -> (((3/2 / 1/6) / 3/5) / (7/8 - 1/4))
[442023] ['1/4', '1/6', '3/2', '3/5', '8/7'] -> (8/7 / (1/6 - (1/4 / (3/2 + 3/5))))
[442030] ['1/4', '1/6', '3/2', '3/7', '3/7'] -> (3/7 / (3/2 * ((3/7 - 1/4) - 1/6)))
[442032] ['1/4', '1/6', '3/2', '3/7', '4/3'] -> (4/3 / (((1/6 / 1/4) / 3/7) - 3/2))
[442040] ['1/4', '1/6', '3/2', '3/7', '5/7'] -> (5/7 / (1/4 * ((3/7 / 3/2) - 1/6)))
[442042] ['1/4', '1/6', '3/2', '3/7', '5/9'] -> ((((3/2 / 3/7) - 1/6) / 1/4) / 5/9)
[442043] ['1/4', '1/6', '3/2', '3/7', '6/5'] -> ((3/2 / (1/6 - (1/4 * 3/7))) - 6/5)
[442047] ['1/4', '1/6', '3/2', '3/7', '7/4'] -> (((3/2 / (1/4 - 1/6)) / 3/7) / 7/4)
[442053] ['1/4', '1/6', '3/2', '3/7', '8/5'] -> (8/5 / ((1/4 / (3/2 - 3/7)) - 1/6))
[442055] ['1/4', '1/6', '3/2', '3/7', '8/9'] -> (8/9 / (1/6 - (1/4 / (3/2 + 3/7))))
[442058] ['1/4', '1/6', '3/2', '3/7', '9/5'] -> ((((3/2 / 3/7) - 1/6) / 1/4) * 9/5)
[442059] ['1/4', '1/6', '3/2', '3/7', '9/7'] -> (9/7 / (((1/4 - 1/6) * 3/2) * 3/7))
[442063] ['1/4', '1/6', '3/2', '3/8', '4/5'] -> (4/5 / (1/6 - (1/4 / (3/2 + 3/8))))
[442072] ['1/4', '1/6', '3/2', '3/8', '5/9'] -> (((1/6 + 3/2) / (3/8 - 1/4)) / 5/9)
[442076] ['1/4', '1/6', '3/2', '3/8', '7/3'] -> (7/3 / (3/8 - ((1/4 + 1/6) / 3/2)))
[442077] ['1/4', '1/6', '3/2', '3/8', '7/4'] -> ((1/4 + 7/4) / ((3/8 / 3/2) - 1/6))
[442083] ['1/4', '1/6', '3/2', '3/8', '8/5'] -> (((3/2 + (3/8 / 1/6)) / 1/4) * 8/5)
[442084] ['1/4', '1/6', '3/2', '3/8', '8/7'] -> (8/7 / ((3/8 / (1/4 + 3/2)) - 1/6))
[442085] ['1/4', '1/6', '3/2', '3/8', '8/9'] -> ((((3/2 - 3/8) / 1/4) / 1/6) * 8/9)
[442088] ['1/4', '1/6', '3/2', '3/8', '9/5'] -> (((1/6 + 3/2) / (3/8 - 1/4)) * 9/5)
[442095] ['1/4', '1/6', '3/2', '4/3', '5/2'] -> ((4/3 / (1/4 - (1/6 / 3/2))) * 5/2)
[442103] ['1/4', '1/6', '3/2', '4/3', '6/7'] -> ((((3/2 / 1/4) - 4/3) / 1/6) * 6/7)
[442104] ['1/4', '1/6', '3/2', '4/3', '7/2'] -> ((7/2 / 1/6) / ((3/2 / 4/3) - 1/4))
[442124] ['1/4', '1/6', '3/2', '4/5', '5/3'] -> (((3/2 * 4/5) / (1/4 - 1/6)) * 5/3)
[442126] ['1/4', '1/6', '3/2', '4/5', '5/6'] -> ((((3/2 * 4/5) / 1/4) / 1/6) * 5/6)
[442133] ['1/4', '1/6', '3/2', '4/5', '7/3'] -> ((3/2 / ((1/4 / 4/5) - 1/6)) * 7/3)
[442143] ['1/4', '1/6', '3/2', '4/5', '9/2'] -> ((((1/6 + 3/2) * 4/5) / 1/4) * 9/2)
[442145] ['1/4', '1/6', '3/2', '4/5', '9/5'] -> (9/5 / (1/6 * ((3/2 - 1/4) - 4/5)))
[442149] ['1/4', '1/6', '3/2', '4/7', '4/9'] -> ((1/6 + ((3/2 / 1/4) / 4/7)) / 4/9)
[442154] ['1/4', '1/6', '3/2', '4/7', '5/7'] -> (5/7 / ((4/7 - (1/4 * 3/2)) - 1/6))
[442160] ['1/4', '1/6', '3/2', '4/7', '7/3'] -> (((3/2 * 4/7) / (1/4 - 1/6)) * 7/3)
[442171] ['1/4', '1/6', '3/2', '4/7', '9/4'] -> ((1/6 + ((3/2 / 1/4) / 4/7)) * 9/4)
[442175] ['1/4', '1/6', '3/2', '4/9', '4/9'] -> ((3/2 / ((4/9 - 1/4) - 1/6)) * 4/9)
[442176] ['1/4', '1/6', '3/2', '4/9', '5/2'] -> ((5/2 / 1/4) / (3/2 * (4/9 - 1/6)))
[442177] ['1/4', '1/6', '3/2', '4/9', '5/3'] -> (5/3 / (1/6 * ((3/2 * 4/9) - 1/4)))
[442179] ['1/4', '1/6', '3/2', '4/9', '5/6'] -> ((((3/2 / 1/6) / 4/9) - 1/4) / 5/6)
[442181] ['1/4', '1/6', '3/2', '4/9', '5/8'] -> ((((1/6 + 3/2) / 1/4) / 4/9) / 5/8)
[442182] ['1/4', '1/6', '3/2', '4/9', '5/9'] -> ((((3/2 / 1/4) / 4/9) - 1/6) / 5/9)
[442183] ['1/4', '1/6', '3/2', '4/9', '6/5'] -> ((((3/2 / 1/6) / 4/9) - 1/4) * 6/5)
[442191] ['1/4', '1/6', '3/2', '4/9', '7/9'] -> (7/9 / (1/4 * ((4/9 / 3/2) - 1/6)))
[442193] ['1/4', '1/6', '3/2', '4/9', '8/5'] -> ((((1/6 + 3/2) / 1/4) / 4/9) * 8/5)
[442196] ['1/4', '1/6', '3/2', '4/9', '9/2'] -> (9/2 / (3/2 * ((1/6 / 4/9) - 1/4)))
[442198] ['1/4', '1/6', '3/2', '4/9', '9/5'] -> ((((3/2 / 1/4) / 4/9) - 1/6) * 9/5)
[442200] ['1/4', '1/6', '3/2', '4/9', '9/8'] -> ((3/2 / (1/6 - (1/4 * 4/9))) / 9/8)
[442207] ['1/4', '1/6', '3/2', '5/2', '5/9'] -> ((((3/2 - 1/6) * 5/2) / 1/4) / 5/9)
[442208] ['1/4', '1/6', '3/2', '5/2', '6/5'] -> (((5/2 / (1/4 - 1/6)) / 3/2) * 6/5)
[442212] ['1/4', '1/6', '3/2', '5/2', '7/4'] -> ((((3/2 * 5/2) / 1/6) - 1/4) + 7/4)
[442213] ['1/4', '1/6', '3/2', '5/2', '7/5'] -> (7/5 / (1/6 * ((3/2 / 5/2) - 1/4)))
[442223] ['1/4', '1/6', '3/2', '5/2', '9/5'] -> ((((3/2 - 1/6) * 5/2) / 1/4) * 9/5)
[442225] ['1/4', '1/6', '3/2', '5/2', '9/8'] -> ((3/2 * (1/4 + (5/2 / 1/6))) + 9/8)
[442228] ['1/4', '1/6', '3/2', '5/3', '5/6'] -> (((1/6 + 5/6) / 1/4) / (5/3 - 3/2))
[442234] ['1/4', '1/6', '3/2', '5/3', '7/2'] -> ((((1/4 + 3/2) + 5/3) / 1/6) + 7/2)
[442237] ['1/4', '1/6', '3/2', '5/3', '7/5'] -> (7/5 / (((1/4 * 3/2) / 5/3) - 1/6))
[442239] ['1/4', '1/6', '3/2', '5/3', '7/8'] -> (((3/2 * 5/3) / 1/6) / (7/8 - 1/4))
[442245] ['1/4', '1/6', '3/2', '5/3', '9/2'] -> (((1/6 + (5/3 / 1/4)) - 3/2) * 9/2)
[442257] ['1/4', '1/6', '3/2', '5/4', '7/2'] -> ((7/2 / 1/6) / (5/4 - (1/4 * 3/2)))
[442259] ['1/4', '1/6', '3/2', '5/4', '7/4'] -> ((1/4 + 7/4) / ((3/2 - 1/6) - 5/4))
[442262] ['1/4', '1/6', '3/2', '5/4', '7/8'] -> ((((5/4 / 1/4) - 3/2) / 1/6) / 7/8)
[442265] ['1/4', '1/6', '3/2', '5/4', '8/5'] -> ((((3/2 + 5/4) - 1/4) / 1/6) * 8/5)
[442266] ['1/4', '1/6', '3/2', '5/4', '8/7'] -> ((((5/4 / 1/4) - 3/2) / 1/6) * 8/7)
[442273] ['1/4', '1/6', '3/2', '5/6', '5/6'] -> (((3/2 + 5/6) / 1/6) / (5/6 - 1/4))
[442275] ['1/4', '1/6', '3/2', '5/6', '5/8'] -> (((3/2 * 5/6) / (1/4 - 1/6)) / 5/8)
[442278] ['1/4', '1/6', '3/2', '5/6', '6/7'] -> (((3/2 + 5/6) / (1/4 - 1/6)) * 6/7)
[442283] ['1/4', '1/6', '3/2', '5/6', '7/6'] -> (((3/2 + 5/6) / (1/4 - 1/6)) / 7/6)
[442287] ['1/4', '1/6', '3/2', '5/6', '8/5'] -> (((3/2 * 5/6) / (1/4 - 1/6)) * 8/5)
[442290] ['1/4', '1/6', '3/2', '5/6', '9/2'] -> (((1/6 + (3/2 / 1/4)) - 5/6) * 9/2)
[442295] ['1/4', '1/6', '3/2', '5/7', '5/7'] -> (5/7 / ((1/4 * (3/2 - 5/7)) - 1/6))
[442299] ['1/4', '1/6', '3/2', '5/7', '6/7'] -> (((3/2 + (5/7 / 1/6)) / 1/4) + 6/7)
[442301] ['1/4', '1/6', '3/2', '5/7', '7/3'] -> (((3/2 / 1/4) + (5/7 / 1/6)) * 7/3)
[442318] ['1/4', '1/6', '3/2', '5/8', '6/5'] -> (((3/2 / (1/4 - 1/6)) / 5/8) / 6/5)
[442331] ['1/4', '1/6', '3/2', '5/8', '9/2'] -> (9/2 / (1/6 * ((1/4 + 3/2) - 5/8)))
[442339] ['1/4', '1/6', '3/2', '5/9', '7/2'] -> (7/2 / ((1/4 * 3/2) * (5/9 - 1/6)))
[442340] ['1/4', '1/6', '3/2', '5/9', '7/3'] -> (7/3 / (1/6 * ((3/2 * 5/9) - 1/4)))
[442349] ['1/4', '1/6', '3/2', '5/9', '8/9'] -> (8/9 / (((5/9 - 1/4) / 3/2) - 1/6))
[442351] ['1/4', '1/6', '3/2', '5/9', '9/4'] -> ((3/2 / (1/6 - (1/4 * 5/9))) / 9/4)
[442357] ['1/4', '1/6', '3/2', '6/5', '7/2'] -> (7/2 / (((1/4 * 3/2) / 6/5) - 1/6))
[442358] ['1/4', '1/6', '3/2', '6/5', '7/3'] -> (7/3 / ((1/4 / 6/5) - (1/6 / 3/2)))
[442365] ['1/4', '1/6', '3/2', '6/5', '8/5'] -> (((3/2 / (1/4 - 1/6)) / 6/5) * 8/5)
[442374] ['1/4', '1/6', '3/2', '6/7', '7/2'] -> (((6/7 / (1/4 - 1/6)) / 3/2) * 7/2)
[442375] ['1/4', '1/6', '3/2', '6/7', '7/3'] -> (((3/2 + (1/4 * 6/7)) / 1/6) * 7/3)
[442377] ['1/4', '1/6', '3/2', '6/7', '7/5'] -> (((3/2 / (1/4 - 1/6)) - 6/7) * 7/5)
[442379] ['1/4', '1/6', '3/2', '6/7', '7/8'] -> (((3/2 / (1/4 - 1/6)) / 6/7) / 7/8)
[442383] ['1/4', '1/6', '3/2', '6/7', '8/7'] -> (((3/2 / (1/4 - 1/6)) / 6/7) * 8/7)
[442384] ['1/4', '1/6', '3/2', '6/7', '8/9'] -> ((3/2 / (1/4 - (1/6 / 6/7))) * 8/9)
[442385] ['1/4', '1/6', '3/2', '6/7', '9/2'] -> (9/2 / (3/2 * ((1/4 / 6/7) - 1/6)))
[442389] ['1/4', '1/6', '3/2', '6/7', '9/8'] -> ((3/2 / (1/4 - (1/6 / 6/7))) / 9/8)
[442394] ['1/4', '1/6', '3/2', '7/2', '7/6'] -> (((7/2 / (1/4 - 1/6)) / 3/2) / 7/6)
[442396] ['1/4', '1/6', '3/2', '7/2', '7/9'] -> ((((3/2 - 1/6) * 7/2) / 1/4) / 7/9)
[442400] ['1/4', '1/6', '3/2', '7/2', '8/9'] -> (((3/2 / 1/4) + (7/2 / 1/6)) * 8/9)
[442404] ['1/4', '1/6', '3/2', '7/2', '9/7'] -> ((((3/2 - 1/6) * 7/2) / 1/4) * 9/7)
[442405] ['1/4', '1/6', '3/2', '7/2', '9/8'] -> (((3/2 / 1/4) + (7/2 / 1/6)) / 9/8)
[442406] ['1/4', '1/6', '3/2', '7/3', '7/3'] -> (7/3 / (1/6 * ((7/3 - 1/4) - 3/2)))
[442407] ['1/4', '1/6', '3/2', '7/3', '7/4'] -> (((3/2 * 7/3) / (1/4 - 1/6)) / 7/4)
[442411] ['1/4', '1/6', '3/2', '7/3', '7/9'] -> (((7/3 / (1/4 - 1/6)) / 3/2) / 7/9)
[442417] ['1/4', '1/6', '3/2', '7/3', '9/4'] -> (((3/2 + (7/3 / 1/4)) - 1/6) * 9/4)
[442418] ['1/4', '1/6', '3/2', '7/3', '9/5'] -> ((((3/2 * 7/3) - 1/6) / 1/4) * 9/5)
[442419] ['1/4', '1/6', '3/2', '7/3', '9/7'] -> (((7/3 / (1/4 - 1/6)) / 3/2) * 9/7)
[442420] ['1/4', '1/6', '3/2', '7/3', '9/8'] -> (((3/2 * 7/3) / 1/6) / (9/8 - 1/4))
[442424] ['1/4', '1/6', '3/2', '7/4', '7/8'] -> ((((1/4 + 3/2) + 7/4) / 1/6) / 7/8)
[442434] ['1/4', '1/6', '3/2', '7/4', '9/8'] -> (((3/2 + 7/4) / 1/6) + (9/8 / 1/4))
[442449] ['1/4', '1/6', '3/2', '7/6', '7/8'] -> (((3/2 * 7/6) / (1/4 - 1/6)) / 7/8)
[442453] ['1/4', '1/6', '3/2', '7/6', '8/7'] -> (((3/2 * 7/6) / (1/4 - 1/6)) * 8/7)
[442454] ['1/4', '1/6', '3/2', '7/6', '8/9'] -> ((3/2 / (1/4 - (1/6 * 7/6))) * 8/9)
[442459] ['1/4', '1/6', '3/2', '7/6', '9/8'] -> ((3/2 / (1/4 - (1/6 * 7/6))) / 9/8)
[442462] ['1/4', '1/6', '3/2', '7/8', '8/3'] -> (((7/8 / (1/4 - 1/6)) - 3/2) * 8/3)
[442465] ['1/4', '1/6', '3/2', '7/8', '8/9'] -> (((3/2 + (7/8 / 1/6)) / 1/4) * 8/9)
[442470] ['1/4', '1/6', '3/2', '7/8', '9/8'] -> (((3/2 + (7/8 / 1/6)) / 1/4) / 9/8)
[442476] ['1/4', '1/6', '3/2', '7/9', '9/2'] -> (((1/6 + (3/2 * 7/9)) / 1/4) * 9/2)
[442479] ['1/4', '1/6', '3/2', '7/9', '9/7'] -> (9/7 / (3/2 * (1/4 - (1/6 / 7/9))))
[442483] ['1/4', '1/6', '3/2', '8/3', '8/7'] -> (8/7 / ((1/4 / (8/3 - 3/2)) - 1/6))
[442484] ['1/4', '1/6', '3/2', '8/3', '8/9'] -> (((8/3 / (1/4 - 1/6)) / 3/2) / 8/9)
[442489] ['1/4', '1/6', '3/2', '8/3', '9/8'] -> (((8/3 / (1/4 - 1/6)) / 3/2) * 9/8)
[442498] ['1/4', '1/6', '3/2', '8/7', '8/7'] -> (8/7 / (1/4 * ((3/2 - 1/6) - 8/7)))
[442505] ['1/4', '1/6', '3/2', '8/9', '8/9'] -> ((3/2 / ((1/4 * 8/9) - 1/6)) * 8/9)
[442507] ['1/4', '1/6', '3/2', '8/9', '9/4'] -> (9/4 / (3/2 * (1/4 - (1/6 / 8/9))))
[442510] ['1/4', '1/6', '3/2', '8/9', '9/8'] -> ((3/2 / ((1/4 * 8/9) - 1/6)) / 9/8)
[442525] ['1/4', '1/6', '3/2', '9/8', '9/8'] -> ((3/2 / ((1/4 / 9/8) - 1/6)) / 9/8)
[442530] ['1/4', '1/6', '3/4', '3/4', '4/3'] -> (((3/4 + 3/4) * 4/3) / (1/4 - 1/6))
[442531] ['1/4', '1/6', '3/4', '3/4', '4/5'] -> ((3/4 / 3/4) / (1/4 - (1/6 / 4/5)))
[442532] ['1/4', '1/6', '3/4', '3/4', '4/7'] -> ((3/4 / 3/4) / ((1/6 / 4/7) - 1/4))
[442535] ['1/4', '1/6', '3/4', '3/4', '5/3'] -> ((5/3 / 1/6) / (3/4 - (1/4 / 3/4)))
[442541] ['1/4', '1/6', '3/4', '3/4', '6/5'] -> ((3/4 / 3/4) / ((1/4 / 6/5) - 1/6))
[442544] ['1/4', '1/6', '3/4', '3/4', '7/3'] -> (((3/4 / 1/4) + 7/3) / (1/6 / 3/4))
[442551] ['1/4', '1/6', '3/4', '3/4', '8/5'] -> ((((3/4 / 1/6) - 3/4) / 1/4) * 8/5)
[442552] ['1/4', '1/6', '3/4', '3/4', '8/7'] -> ((((3/4 / 1/6) + 3/4) / 1/4) * 8/7)
[442561] ['1/4', '1/6', '3/4', '3/5', '3/8'] -> (((1/4 + (3/4 / 3/5)) / 1/6) / 3/8)
[442565] ['1/4', '1/6', '3/4', '3/5', '4/9'] -> (4/9 / ((1/4 / (3/4 + 3/5)) - 1/6))
[442567] ['1/4', '1/6', '3/4', '3/5', '5/3'] -> ((((3/4 / 1/4) - 3/5) / 1/6) * 5/3)
[442569] ['1/4', '1/6', '3/4', '3/5', '5/6'] -> ((3/5 / ((1/4 * 3/4) - 1/6)) * 5/6)
[442575] ['1/4', '1/6', '3/4', '3/5', '7/2'] -> (7/2 / (((1/4 * 3/4) / 3/5) - 1/6))
[442582] ['1/4', '1/6', '3/4', '3/5', '8/3'] -> (((1/4 + (3/4 / 3/5)) / 1/6) * 8/3)
[442585] ['1/4', '1/6', '3/4', '3/5', '8/9'] -> ((3/4 / ((1/6 / 3/5) - 1/4)) * 8/9)
[442590] ['1/4', '1/6', '3/4', '3/5', '9/8'] -> ((3/4 / ((1/6 / 3/5) - 1/4)) / 9/8)
[442591] ['1/4', '1/6', '3/4', '3/7', '3/7'] -> (3/7 / ((1/6 * 3/4) - (1/4 * 3/7)))
[442592] ['1/4', '1/6', '3/4', '3/7', '3/8'] -> ((((3/4 / 3/7) - 1/4) / 1/6) / 3/8)
[442593] ['1/4', '1/6', '3/4', '3/7', '4/3'] -> (4/3 / ((1/6 / 3/7) - (1/4 / 3/4)))
[442604] ['1/4', '1/6', '3/4', '3/7', '6/5'] -> (((3/4 / (3/7 - 1/4)) / 1/6) - 6/5)
[442606] ['1/4', '1/6', '3/4', '3/7', '7/2'] -> (((3/7 / (1/4 - 1/6)) / 3/4) * 7/2)
[442611] ['1/4', '1/6', '3/4', '3/7', '7/8'] -> (((3/4 / (1/4 - 1/6)) / 3/7) / 7/8)
[442628] ['1/4', '1/6', '3/4', '3/8', '5/3'] -> (((3/4 / (3/8 - 1/6)) / 1/4) * 5/3)
[442641] ['1/4', '1/6', '3/4', '3/8', '7/8'] -> (((1/4 + 7/8) / 1/6) / (3/4 * 3/8))
[442646] ['1/4', '1/6', '3/4', '3/8', '8/9'] -> ((((3/4 + 3/8) / 1/4) / 1/6) * 8/9)
[442650] ['1/4', '1/6', '3/4', '3/8', '9/7'] -> (9/7 / ((1/4 / (3/4 - 1/6)) - 3/8))
[442655] ['1/4', '1/6', '3/4', '4/3', '4/9'] -> ((4/3 / (1/4 - (1/6 * 3/4))) / 4/9)
[442657] ['1/4', '1/6', '3/4', '4/3', '5/3'] -> ((5/3 / 1/6) / (3/4 - (1/4 * 4/3)))
[442661] ['1/4', '1/6', '3/4', '4/3', '5/8'] -> (5/8 / (1/6 - ((1/4 * 3/4) / 4/3)))
[442664] ['1/4', '1/6', '3/4', '4/3', '6/7'] -> (6/7 / ((1/6 / (4/3 - 3/4)) - 1/4))
[442666] ['1/4', '1/6', '3/4', '4/3', '7/3'] -> (7/3 / ((1/6 * (3/4 + 4/3)) - 1/4))
[442685] ['1/4', '1/6', '3/4', '4/5', '5/3'] -> ((((3/4 * 4/5) / 1/4) / 1/6) * 5/3)
[442686] ['1/4', '1/6', '3/4', '4/5', '5/4'] -> (((1/4 / (4/5 - 3/4)) / 1/6) / 5/4)
[442687] ['1/4', '1/6', '3/4', '4/5', '5/6'] -> ((4/5 / (1/4 - (1/6 / 3/4))) * 5/6)
[442689] ['1/4', '1/6', '3/4', '4/5', '5/8'] -> ((4/5 / ((1/4 * 3/4) - 1/6)) * 5/8)
[442690] ['1/4', '1/6', '3/4', '4/5', '5/9'] -> (((1/6 / (4/5 - 3/4)) / 1/4) / 5/9)
[442695] ['1/4', '1/6', '3/4', '4/5', '7/4'] -> (7/4 / (1/6 * (3/4 - (1/4 / 4/5))))
[442696] ['1/4', '1/6', '3/4', '4/5', '7/5'] -> (7/5 / (1/6 * ((3/4 * 4/5) - 1/4)))
[442704] ['1/4', '1/6', '3/4', '4/5', '9/2'] -> (9/2 / ((1/4 / 4/5) - (1/6 * 3/4)))
[442705] ['1/4', '1/6', '3/4', '4/5', '9/4'] -> (9/4 / (1/4 - ((1/6 * 3/4) / 4/5)))
[442709] ['1/4', '1/6', '3/4', '4/7', '4/7'] -> (4/7 / (((1/4 * 4/7) / 3/4) - 1/6))
[442711] ['1/4', '1/6', '3/4', '4/7', '5/2'] -> (5/2 / ((1/6 / 4/7) - (1/4 * 3/4)))
[442713] ['1/4', '1/6', '3/4', '4/7', '5/4'] -> (5/4 / (1/6 * (3/4 - (1/4 / 4/7))))
[442721] ['1/4', '1/6', '3/4', '4/7', '7/3'] -> ((((3/4 * 4/7) / 1/4) / 1/6) * 7/3)
[442724] ['1/4', '1/6', '3/4', '4/7', '7/6'] -> ((4/7 / (1/4 - (1/6 / 3/4))) * 7/6)
[442734] ['1/4', '1/6', '3/4', '4/7', '9/7'] -> (9/7 / ((3/4 * (4/7 - 1/6)) - 1/4))
[442738] ['1/4', '1/6', '3/4', '4/9', '5/3'] -> (5/3 / ((4/9 - (1/6 * 3/4)) - 1/4))
[442739] ['1/4', '1/6', '3/4', '4/9', '5/4'] -> ((5/4 / 1/4) / (3/4 * (4/9 - 1/6)))
[442740] ['1/4', '1/6', '3/4', '4/9', '5/6'] -> ((5/6 / 1/4) / ((3/4 - 1/6) - 4/9))
[442747] ['1/4', '1/6', '3/4', '4/9', '7/3'] -> (7/3 / (1/6 * (1/4 + (3/4 * 4/9))))
[442762] ['1/4', '1/6', '3/4', '5/2', '5/2'] -> (((1/4 + (5/2 / 3/4)) / 1/6) + 5/2)
[442765] ['1/4', '1/6', '3/4', '5/2', '5/6'] -> ((5/2 / (1/4 - (1/6 * 3/4))) / 5/6)
[442766] ['1/4', '1/6', '3/4', '5/2', '5/7'] -> (((5/2 / (3/4 - 1/6)) / 1/4) / 5/7)
[442770] ['1/4', '1/6', '3/4', '5/2', '6/7'] -> ((((3/4 / 1/6) + 5/2) / 1/4) * 6/7)
[442774] ['1/4', '1/6', '3/4', '5/2', '7/5'] -> (((5/2 / (3/4 - 1/6)) / 1/4) * 7/5)
[442775] ['1/4', '1/6', '3/4', '5/2', '7/6'] -> ((((3/4 / 1/6) + 5/2) / 1/4) / 7/6)
[442778] ['1/4', '1/6', '3/4', '5/2', '8/3'] -> ((((5/2 - 1/4) - 3/4) / 1/6) * 8/3)
[442786] ['1/4', '1/6', '3/4', '5/2', '9/8'] -> (((3/4 + 5/2) / 1/6) + (9/8 / 1/4))
[442791] ['1/4', '1/6', '3/4', '5/3', '5/8'] -> (((3/4 * 5/3) / (1/4 - 1/6)) / 5/8)
[442792] ['1/4', '1/6', '3/4', '5/3', '5/9'] -> ((5/3 / (1/4 - (1/6 * 3/4))) / 5/9)
[442794] ['1/4', '1/6', '3/4', '5/3', '6/7'] -> ((((3/4 / 1/4) + 5/3) / 1/6) * 6/7)
[442795] ['1/4', '1/6', '3/4', '5/3', '7/2'] -> (7/2 / (((1/4 * 3/4) * 5/3) - 1/6))
[442799] ['1/4', '1/6', '3/4', '5/3', '7/6'] -> ((((3/4 / 1/4) + 5/3) / 1/6) / 7/6)
[442803] ['1/4', '1/6', '3/4', '5/3', '8/5'] -> (((3/4 * 5/3) / (1/4 - 1/6)) * 8/5)
[442805] ['1/4', '1/6', '3/4', '5/3', '8/9'] -> ((3/4 / ((1/6 * 5/3) - 1/4)) * 8/9)
[442808] ['1/4', '1/6', '3/4', '5/3', '9/5'] -> ((5/3 / (1/4 - (1/6 * 3/4))) * 9/5)
[442810] ['1/4', '1/6', '3/4', '5/3', '9/8'] -> ((3/4 / ((1/6 * 5/3) - 1/4)) / 9/8)
[442816] ['1/4', '1/6', '3/4', '5/4', '6/5'] -> (((5/4 / (1/4 - 1/6)) / 3/4) * 6/5)
[442821] ['1/4', '1/6', '3/4', '5/4', '7/5'] -> (7/5 / (1/6 * ((3/4 / 5/4) - 1/4)))
[442828] ['1/4', '1/6', '3/4', '5/4', '8/9'] -> ((((5/4 / 1/6) - 3/4) / 1/4) * 8/9)
